settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,130.48,132.0,1.52,Battery_1,hold,0.0,10.0,2.0
2,132.6,127.4,-5.2,Battery_1,hold,0.0,10.0,2.0
3,114.51,118.26,3.75,Battery_1,hold,0.0,10.0,2.0
4,113.48,118.18,4.7,Battery_1,hold,0.0,10.0,2.0
5,113.08,103.32,-9.76,Battery_1,charge,3.0,16.8,3.35
6,113.51,107.0,-6.51,Battery_1,charge,3.0,23.5,4.7
7,119.35,119.99,0.64,Battery_1,hold,0.0,23.5,4.7
8,117.27,115.69,-1.58,Battery_1,hold,0.0,23.5,4.7
9,117.11,117.03,-0.08,Battery_1,hold,0.0,23.5,4.7
10,118.11,113.84,-4.27,Battery_1,hold,0.0,23.5,4.7
11,125.85,130.25,4.4,Battery_1,hold,0.0,23.5,4.7
12,131.09,134.98,3.89,Battery_1,discharge,1.86,18.3,3.67
13,133.59,133.92,0.33,Battery_1,hold,0.0,18.3,3.67
14,141.43,147.07,5.64,Battery_1,discharge,3.0,10.0,2.0
15,125.64,127.98,2.34,Battery_1,hold,0.0,10.0,2.0
16,132.86,128.56,-4.3,Battery_1,hold,0.0,10.0,2.0
17,109.26,111.1,1.84,Battery_1,hold,0.0,10.0,2.0
18,118.31,113.52,-4.79,Battery_1,hold,0.0,10.0,2.0
19,104.14,108.53,4.39,Battery_1,hold,0.0,10.0,2.0
20,106.14,105.89,-0.25,Battery_1,charge,1.93,14.3,2.87
21,107.33,106.41,-0.92,Battery_1,hold,0.0,14.3,2.87
22,105.22,101.82,-3.4,Battery_1,charge,3.0,21.1,4.22
23,100.64,106.75,6.11,Battery_1,hold,0.0,21.1,4.22
24,100.25,99.48,-0.77,Battery_1,charge,3.0,27.8,5.57
25,99.99,97.85,-2.14,Battery_1,charge,3.0,34.6,6.92
26,102.47,100.71,-1.76,Battery_1,charge,3.0,41.3,8.27
27,97.5,100.16,2.66,Battery_1,charge,3.0,48.1,9.62
28,95.09,96.92,1.83,Battery_1,charge,3.0,54.8,10.97
29,100.34,102.4,2.06,Battery_1,charge,3.0,61.6,12.32
30,99.03,101.18,2.15,Battery_1,charge,3.0,68.3,13.67
31,117.82,128.53,10.71,Battery_1,hold,0.0,68.3,13.67
32,116.03,114.0,-2.03,Battery_1,hold,0.0,68.3,13.67
33,119.59,117.03,-2.56,Battery_1,hold,0.0,68.3,13.67
34,112.63,108.56,-4.07,Battery_1,hold,0.0,68.3,13.67
35,114.65,117.73,3.08,Battery_1,hold,0.0,68.3,13.67
36,113.5,119.14,5.64,Battery_1,hold,0.0,68.3,13.67
37,114.69,114.12,-0.57,Battery_1,hold,0.0,68.3,13.67
38,118.61,114.41,-4.2,Battery_1,hold,0.0,68.3,13.67
39,153.86,149.74,-4.12,Battery_1,discharge,3.0,60.0,12.0
40,153.42,156.67,3.25,Battery_1,discharge,3.0,51.7,10.33
41,153.82,157.54,3.72,Battery_1,discharge,3.0,43.3,8.67
42,151.8,154.52,2.72,Battery_1,discharge,3.0,35.0,7.0
43,149.93,146.6,-3.33,Battery_1,discharge,3.0,26.7,5.33
44,141.68,142.84,1.16,Battery_1,discharge,3.0,18.3,3.67
45,133.18,133.76,0.58,Battery_1,discharge,3.0,10.0,2.0
46,120.73,121.82,1.09,Battery_1,hold,0.0,10.0,2.0
47,125.02,129.38,4.36,Battery_1,hold,0.0,10.0,2.0
48,127.23,128.35,1.12,Battery_1,hold,0.0,10.0,2.0
1,130.48,132.0,1.52,Battery_2,hold,0.0,10.0,10.0
2,132.6,127.4,-5.2,Battery_2,hold,0.0,10.0,10.0
3,114.51,118.26,3.75,Battery_2,hold,0.0,10.0,10.0
4,113.48,118.18,4.7,Battery_2,hold,0.0,10.0,10.0
5,113.08,103.32,-9.76,Battery_2,charge,5.0,12.2,12.25
6,113.51,107.0,-6.51,Battery_2,charge,5.0,14.5,14.5
7,119.35,119.99,0.64,Battery_2,hold,0.0,14.5,14.5
8,117.27,115.69,-1.58,Battery_2,hold,0.0,14.5,14.5
9,117.11,117.03,-0.08,Battery_2,hold,0.0,14.5,14.5
10,118.11,113.84,-4.27,Battery_2,hold,0.0,14.5,14.5
11,125.85,130.25,4.4,Battery_2,hold,0.0,14.5,14.5
12,131.09,134.98,3.89,Battery_2,discharge,3.1,12.8,12.78
13,133.59,133.92,0.33,Battery_2,hold,0.0,12.8,12.78
14,141.43,147.07,5.64,Battery_2,discharge,5.0,10.0,10.0
15,125.64,127.98,2.34,Battery_2,hold,0.0,10.0,10.0
16,132.86,128.56,-4.3,Battery_2,hold,0.0,10.0,10.0
17,109.26,111.1,1.84,Battery_2,hold,0.0,10.0,10.0
18,118.31,113.52,-4.79,Battery_2,hold,0.0,10.0,10.0
19,104.14,108.53,4.39,Battery_2,hold,0.0,10.0,10.0
20,106.14,105.89,-0.25,Battery_2,charge,3.21,11.4,11.44
21,107.33,106.41,-0.92,Battery_2,hold,0.0,11.4,11.44
22,105.22,101.82,-3.4,Battery_2,charge,5.0,13.7,13.69
23,100.64,106.75,6.11,Battery_2,hold,0.0,13.7,13.69
24,100.25,99.48,-0.77,Battery_2,charge,5.0,15.9,15.94
25,99.99,97.85,-2.14,Battery_2,charge,5.0,18.2,18.19
26,102.47,100.71,-1.76,Battery_2,charge,5.0,20.4,20.44
27,97.5,100.16,2.66,Battery_2,charge,5.0,22.7,22.69
28,95.09,96.92,1.83,Battery_2,charge,5.0,24.9,24.94
29,100.34,102.4,2.06,Battery_2,charge,5.0,27.2,27.19
30,99.03,101.18,2.15,Battery_2,charge,5.0,29.4,29.44
31,117.82,128.53,10.71,Battery_2,hold,0.0,29.4,29.44
32,116.03,114.0,-2.03,Battery_2,hold,0.0,29.4,29.44
33,119.59,117.03,-2.56,Battery_2,hold,0.0,29.4,29.44
34,112.63,108.56,-4.07,Battery_2,hold,0.0,29.4,29.44
35,114.65,117.73,3.08,Battery_2,hold,0.0,29.4,29.44
36,113.5,119.14,5.64,Battery_2,hold,0.0,29.4,29.44
37,114.69,114.12,-0.57,Battery_2,hold,0.0,29.4,29.44
38,118.61,114.41,-4.2,Battery_2,hold,0.0,29.4,29.44
39,153.86,149.74,-4.12,Battery_2,discharge,5.0,26.7,26.67
40,153.42,156.67,3.25,Battery_2,discharge,5.0,23.9,23.89
41,153.82,157.54,3.72,Battery_2,discharge,5.0,21.1,21.11
42,151.8,154.52,2.72,Battery_2,discharge,5.0,18.3,18.33
43,149.93,146.6,-3.33,Battery_2,discharge,5.0,15.6,15.56
44,141.68,142.84,1.16,Battery_2,discharge,5.0,12.8,12.78
45,133.18,133.76,0.58,Battery_2,discharge,5.0,10.0,10.0
46,120.73,121.82,1.09,Battery_2,hold,0.0,10.0,10.0
