settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,165.73,167.25,1.52,Battery_1,hold,0.0,10.0,2.0
2,164.9,159.7,-5.2,Battery_1,hold,0.0,10.0,2.0
3,160.86,164.61,3.75,Battery_1,hold,0.0,10.0,2.0
4,155.7,160.4,4.7,Battery_1,hold,0.0,10.0,2.0
5,156.77,147.01,-9.76,Battery_1,charge,3.0,16.8,3.35
6,154.31,147.8,-6.51,Battery_1,charge,3.0,23.5,4.7
7,152.45,153.09,0.64,Battery_1,charge,2.81,29.8,5.97
8,153.06,151.48,-1.58,Battery_1,charge,3.0,36.6,7.32
9,154.6,154.52,-0.08,Battery_1,hold,0.0,36.6,7.32
10,152.99,148.72,-4.27,Battery_1,charge,3.0,43.3,8.67
11,175.77,180.17,4.4,Battery_1,hold,0.0,43.3,8.67
12,178.44,182.33,3.89,Battery_1,hold,0.0,43.3,8.67
13,195.67,196.0,0.33,Battery_1,discharge,3.0,35.0,7.0
14,203.89,209.53,5.64,Battery_1,discharge,3.0,26.7,5.33
15,186.97,189.31,2.34,Battery_1,discharge,3.0,18.3,3.67
16,192.42,188.12,-4.3,Battery_1,hold,0.0,18.3,3.67
17,188.75,190.59,1.84,Battery_1,discharge,3.0,10.0,2.0
18,187.04,182.25,-4.79,Battery_1,hold,0.0,10.0,2.0
19,170.17,174.56,4.39,Battery_1,hold,0.0,10.0,2.0
20,166.63,166.38,-0.25,Battery_1,hold,0.0,10.0,2.0
21,160.6,159.68,-0.92,Battery_1,hold,0.0,10.0,2.0
22,158.19,154.79,-3.4,Battery_1,hold,0.0,10.0,2.0
23,143.37,149.48,6.11,Battery_1,hold,0.0,10.0,2.0
24,143.36,142.59,-0.77,Battery_1,charge,3.0,16.8,3.35
25,149.76,147.62,-2.14,Battery_1,hold,0.0,16.8,3.35
26,142.92,141.16,-1.76,Battery_1,charge,3.0,23.5,4.7
27,138.47,141.13,2.66,Battery_1,charge,3.0,30.2,6.05
28,136.07,137.9,1.83,Battery_1,charge,3.0,37.0,7.4
29,138.57,140.63,2.06,Battery_1,charge,3.0,43.8,8.75
30,144.53,146.68,2.15,Battery_1,hold,0.0,43.8,8.75
31,151.36,162.07,10.71,Battery_1,hold,0.0,43.8,8.75
32,153.52,151.49,-2.03,Battery_1,hold,0.0,43.8,8.75
33,149.39,146.83,-2.56,Battery_1,hold,0.0,43.8,8.75
34,145.23,141.16,-4.07,Battery_1,charge,3.0,50.5,10.1
35,163.37,166.45,3.08,Battery_1,hold,0.0,50.5,10.1
