settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,130.48,132.0,1.52,Battery_1,hold,0.0,10.0,2.0
2,132.6,127.4,-5.2,Battery_1,hold,0.0,10.0,2.0
3,123.34,127.09,3.75,Battery_1,hold,0.0,10.0,2.0
4,127.38,132.08,4.7,Battery_1,hold,0.0,10.0,2.0
5,125.82,116.06,-9.76,Battery_1,hold,0.0,10.0,2.0
6,123.35,116.84,-6.51,Battery_1,hold,0.0,10.0,2.0
7,122.23,122.87,0.64,Battery_1,hold,0.0,10.0,2.0
8,120.52,118.94,-1.58,Battery_1,hold,0.0,10.0,2.0
9,125.48,125.4,-0.08,Battery_1,hold,0.0,10.0,2.0
10,118.3,114.03,-4.27,Battery_1,hold,0.0,10.0,2.0
11,118.89,123.29,4.4,Battery_1,hold,0.0,10.0,2.0
12,110.36,114.25,3.89,Battery_1,hold,0.0,10.0,2.0
13,98.23,98.56,0.33,Battery_1,hold,0.0,10.0,2.0
14,100.2,105.84,5.64,Battery_1,hold,0.0,10.0,2.0
15,97.18,99.52,2.34,Battery_1,hold,0.0,10.0,2.0
16,101.34,97.04,-4.3,Battery_1,hold,0.0,10.0,2.0
17,99.13,100.97,1.84,Battery_1,hold,0.0,10.0,2.0
18,107.86,103.07,-4.79,Battery_1,hold,0.0,10.0,2.0
19,48.4,52.79,4.39,Battery_1,hold,0.0,10.0,2.0
20,64.49,64.24,-0.25,Battery_1,hold,0.0,10.0,2.0
21,55.51,54.59,-0.92,Battery_1,hold,0.0,10.0,2.0
22,37.39,33.99,-3.4,Battery_1,hold,0.0,10.0,2.0
23,26.78,32.89,6.11,Battery_1,charge,2.56,15.8,3.15
24,20.94,20.17,-0.77,Battery_1,charge,3.0,22.5,4.5
25,15.27,13.13,-2.14,Battery_1,charge,3.0,29.2,5.85
26,12.0,10.24,-1.76,Battery_1,charge,3.0,36.0,7.2
27,11.91,14.57,2.66,Battery_1,charge,3.0,42.8,8.55
28,10.79,12.62,1.83,Battery_1,charge,3.0,49.5,9.9
29,9.21,11.27,2.06,Battery_1,charge,3.0,56.2,11.25
30,3.83,5.98,2.15,Battery_1,charge,3.0,63.0,12.6
31,5.62,16.33,10.71,Battery_1,charge,3.0,69.8,13.95
32,2.84,0.81,-2.03,Battery_1,charge,3.0,76.5,15.3
33,7.15,4.59,-2.56,Battery_1,charge,3.0,83.2,16.65
34,12.07,8.0,-4.07,Battery_1,charge,3.0,90.0,18.0
35,75.45,78.53,3.08,Battery_1,hold,0.0,90.0,18.0
36,78.65,84.29,5.64,Battery_1,hold,0.0,90.0,18.0
37,101.52,100.95,-0.57,Battery_1,hold,0.0,90.0,18.0
38,110.73,106.53,-4.2,Battery_1,hold,0.0,90.0,18.0
39,124.9,120.78,-4.12,Battery_1,discharge,3.0,81.7,16.33
40,127.61,130.86,3.25,Battery_1,discharge,3.0,73.3,14.67
41,129.01,132.73,3.72,Battery_1,discharge,3.0,65.0,13.0
42,126.51,129.23,2.72,Battery_1,discharge,3.0,56.7,11.33
43,129.82,126.49,-3.33,Battery_1,discharge,3.0,48.3,9.67
44,130.92,132.08,1.16,Battery_1,discharge,3.0,40.0,8.0
45,130.76,131.34,0.58,Battery_1,discharge,3.0,31.7,6.33
46,124.1,125.19,1.09,Battery_1,discharge,3.0,23.3,4.67
47,118.93,123.29,4.36,Battery_1,discharge,3.0,15.0,3.0
48,115.69,116.81,1.12,Battery_1,discharge,1.8,10.0,2.0
1,130.48,132.0,1.52,Battery_2,hold,0.0,10.0,10.0
2,132.6,127.4,-5.2,Battery_2,hold,0.0,10.0,10.0
3,123.34,127.09,3.75,Battery_2,hold,0.0,10.0,10.0
4,127.38,132.08,4.7,Battery_2,hold,0.0,10.0,10.0
5,125.82,116.06,-9.76,Battery_2,hold,0.0,10.0,10.0
6,123.35,116.84,-6.51,Battery_2,hold,0.0,10.0,10.0
7,122.23,122.87,0.64,Battery_2,hold,0.0,10.0,10.0
8,120.52,118.94,-1.58,Battery_2,hold,0.0,10.0,10.0
9,125.48,125.4,-0.08,Battery_2,hold,0.0,10.0,10.0
10,118.3,114.03,-4.27,Battery_2,hold,0.0,10.0,10.0
11,118.89,123.29,4.4,Battery_2,hold,0.0,10.0,10.0
12,110.36,114.25,3.89,Battery_2,hold,0.0,10.0,10.0
13,98.23,98.56,0.33,Battery_2,hold,0.0,10.0,10.0
14,100.2,105.84,5.64,Battery_2,hold,0.0,10.0,10.0
15,97.18,99.52,2.34,Battery_2,hold,0.0,10.0,10.0
16,101.34,97.04,-4.3,Battery_2,hold,0.0,10.0,10.0
17,99.13,100.97,1.84,Battery_2,hold,0.0,10.0,10.0
18,107.86,103.07,-4.79,Battery_2,hold,0.0,10.0,10.0
19,48.4,52.79,4.39,Battery_2,charge,5.0,12.2,12.25
20,64.49,64.24,-0.25,Battery_2,charge,5.0,14.5,14.5
21,55.51,54.59,-0.92,Battery_2,charge,5.0,16.8,16.75
22,37.39,33.99,-3.4,Battery_2,charge,5.0,19.0,19.0
23,26.78,32.89,6.11,Battery_2,charge,5.0,21.2,21.25
24,20.94,20.17,-0.77,Battery_2,charge,5.0,23.5,23.5
25,15.27,13.13,-2.14,Battery_2,charge,5.0,25.8,25.75
26,12.0,10.24,-1.76,Battery_2,charge,5.0,28.0,28.0
27,11.91,14.57,2.66,Battery_2,charge,5.0,30.2,30.25
28,10.79,12.62,1.83,Battery_2,charge,5.0,32.5,32.5
29,9.21,11.27,2.06,Battery_2,charge,5.0,34.8,34.75
30,3.83,5.98,2.15,Battery_2,charge,5.0,37.0,37.0
31,5.62,16.33,10.71,Battery_2,charge,5.0,39.2,39.25
32,2.84,0.81,-2.03,Battery_2,charge,5.0,41.5,41.5
33,7.15,4.59,-2.56,Battery_2,charge,5.0,43.8,43.75
34,12.07,8.0,-4.07,Battery_2,charge,5.0,46.0,46.0
35,75.45,78.53,3.08,Battery_2,hold,0.0,46.0,46.0
36,78.65,84.29,5.64,Battery_2,discharge,4.8,43.3,43.33
37,101.52,100.95,-0.57,Battery_2,discharge,5.0,40.6,40.56
38,110.73,106.53,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,124.9,120.78,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,127.61,130.86,3.25,Battery_2,discharge,5.0,32.2,32.22
41,129.01,132.73,3.72,Battery_2,discharge,5.0,29.4,29.44
42,126.51,129.23,2.72,Battery_2,discharge,5.0,26.7,26.67
43,129.82,126.49,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,130.92,132.08,1.16,Battery_2,discharge,5.0,21.1,21.11
45,130.76,131.34,0.58,Battery_2,discharge,5.0,18.3,18.33
46,124.1,125.19,1.09,Battery_2,discharge,5.0,15.6,15.56
