settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,153.28,154.8,1.52,Battery_1,hold,0.0,10.0,2.0
2,148.07,142.87,-5.2,Battery_1,hold,0.0,10.0,2.0
3,23.38,27.13,3.75,Battery_1,hold,0.0,10.0,2.0
4,21.58,26.28,4.7,Battery_1,hold,0.0,10.0,2.0
5,16.14,6.38,-9.76,Battery_1,charge,3.0,16.8,3.35
6,13.71,7.2,-6.51,Battery_1,charge,2.81,23.1,4.62
7,8.35,8.99,0.64,Battery_1,discharge,3.0,14.8,2.95
8,7.9,6.32,-1.58,Battery_1,charge,3.0,21.5,4.3
9,6.62,6.54,-0.08,Battery_1,charge,3.0,28.3,5.65
10,6.58,2.31,-4.27,Battery_1,charge,3.0,35.0,7.0
11,6.07,10.47,4.4,Battery_1,discharge,3.0,26.7,5.33
12,7.56,11.45,3.89,Battery_1,discharge,3.0,18.3,3.67
13,8.2,8.53,0.33,Battery_1,hold,0.0,18.3,3.67
14,9.17,14.81,5.64,Battery_1,discharge,3.0,10.0,2.0
15,5.32,7.66,2.34,Battery_1,hold,0.0,10.0,2.0
16,7.8,3.5,-4.3,Battery_1,charge,3.0,16.8,3.35
17,5.05,6.89,1.84,Battery_1,discharge,2.43,10.0,2.0
18,3.38,-1.41,-4.79,Battery_1,charge,3.0,16.8,3.35
19,-4.11,0.28,4.39,Battery_1,charge,3.0,23.5,4.7
20,-3.27,-3.52,-0.25,Battery_1,charge,3.0,30.2,6.05
21,-4.94,-5.86,-0.92,Battery_1,charge,3.0,37.0,7.4
22,-4.06,-7.46,-3.4,Battery_1,charge,3.0,43.8,8.75
23,-4.99,1.12,6.11,Battery_1,discharge,2.79,36.0,7.2
24,-3.78,-4.55,-0.77,Battery_1,charge,3.0,42.8,8.55
25,-5.91,-8.05,-2.14,Battery_1,charge,3.0,49.5,9.9
26,-5.85,-7.61,-1.76,Battery_1,charge,3.0,56.2,11.25
27,-15.46,-12.8,2.66,Battery_1,charge,3.0,63.0,12.6
28,-23.28,-21.45,1.83,Battery_1,charge,3.0,69.8,13.95
29,-17.59,-15.53,2.06,Battery_1,charge,3.0,76.5,15.3
30,-18.65,-16.5,2.15,Battery_1,charge,3.0,83.2,16.65
31,-16.09,-5.38,10.71,Battery_1,charge,3.0,90.0,18.0
32,20.83,18.8,-2.03,Battery_1,discharge,2.43,83.2,16.65
33,12.68,10.12,-2.56,Battery_1,charge,3.0,90.0,18.0
34,67.2,63.13,-4.07,Battery_1,hold,0.0,90.0,18.0
35,151.64,154.72,3.08,Battery_1,hold,0.0,90.0,18.0
36,164.49,170.13,5.64,Battery_1,hold,0.0,90.0,18.0
37,174.9,174.33,-0.57,Battery_1,discharge,1.8,85.0,17.0
38,188.99,184.79,-4.2,Battery_1,discharge,3.0,76.7,15.33
39,208.37,204.25,-4.12,Battery_1,discharge,3.0,68.3,13.67
40,207.9,211.15,3.25,Battery_1,discharge,3.0,60.0,12.0
41,207.66,211.38,3.72,Battery_1,discharge,3.0,51.7,10.33
42,204.82,207.54,2.72,Battery_1,discharge,3.0,43.3,8.67
43,200.11,196.78,-3.33,Battery_1,discharge,3.0,35.0,7.0
44,195.02,196.18,1.16,Battery_1,discharge,3.0,26.7,5.33
45,184.64,185.22,0.58,Battery_1,discharge,3.0,18.3,3.67
46,173.76,174.85,1.09,Battery_1,discharge,3.0,10.0,2.0
47,157.72,162.08,4.36,Battery_1,hold,0.0,10.0,2.0
48,151.76,152.88,1.12,Battery_1,hold,0.0,10.0,2.0
1,153.28,154.8,1.52,Battery_2,hold,0.0,10.0,10.0
2,148.07,142.87,-5.2,Battery_2,hold,0.0,10.0,10.0
3,23.38,27.13,3.75,Battery_2,hold,0.0,10.0,10.0
4,21.58,26.28,4.7,Battery_2,hold,0.0,10.0,10.0
5,16.14,6.38,-9.76,Battery_2,charge,5.0,12.2,12.25
6,13.71,7.2,-6.51,Battery_2,charge,5.0,14.5,14.5
7,8.35,8.99,0.64,Battery_2,hold,0.0,14.5,14.5
8,7.9,6.32,-1.58,Battery_2,charge,5.0,16.8,16.75
9,6.62,6.54,-0.08,Battery_2,charge,5.0,19.0,19.0
10,6.58,2.31,-4.27,Battery_2,charge,5.0,21.2,21.25
11,6.07,10.47,4.4,Battery_2,hold,0.0,21.2,21.25
12,7.56,11.45,3.89,Battery_2,discharge,5.0,18.5,18.47
13,8.2,8.53,0.33,Battery_2,charge,1.11,19.0,18.97
14,9.17,14.81,5.64,Battery_2,discharge,5.0,16.2,16.19
15,5.32,7.66,2.34,Battery_2,charge,5.0,18.4,18.44
16,7.8,3.5,-4.3,Battery_2,charge,5.0,20.7,20.69
17,5.05,6.89,1.84,Battery_2,charge,5.0,22.9,22.94
18,3.38,-1.41,-4.79,Battery_2,charge,5.0,25.2,25.19
19,-4.11,0.28,4.39,Battery_2,charge,5.0,27.4,27.44
20,-3.27,-3.52,-0.25,Battery_2,charge,5.0,29.7,29.69
21,-4.94,-5.86,-0.92,Battery_2,charge,5.0,31.9,31.94
