settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,67.37,68.89,1.52,Battery_1,hold,0.0,10.0,2.0
2,65.88,60.68,-5.2,Battery_1,hold,0.0,10.0,2.0
3,35.37,39.12,3.75,Battery_1,hold,0.0,10.0,2.0
4,30.9,35.6,4.7,Battery_1,charge,2.63,15.9,3.18
5,21.83,12.07,-9.76,Battery_1,charge,3.0,22.7,4.53
6,15.62,9.11,-6.51,Battery_1,charge,3.0,29.4,5.88
7,13.19,13.83,0.64,Battery_1,charge,3.0,36.2,7.23
8,11.03,9.45,-1.58,Battery_1,charge,3.0,42.9,8.58
9,11.97,11.89,-0.08,Battery_1,charge,3.0,49.7,9.93
10,14.55,10.28,-4.27,Battery_1,charge,3.0,56.4,11.28
11,18.35,22.75,4.4,Battery_1,charge,3.0,63.2,12.63
12,27.22,31.11,3.89,Battery_1,charge,3.0,69.9,13.98
13,22.84,23.17,0.33,Battery_1,charge,3.0,76.7,15.33
14,56.28,61.92,5.64,Battery_1,discharge,3.0,68.3,13.67
15,68.22,70.56,2.34,Battery_1,discharge,3.0,60.0,12.0
16,66.98,62.68,-4.3,Battery_1,discharge,3.0,51.7,10.33
17,66.49,68.33,1.84,Battery_1,discharge,3.0,43.3,8.67
18,60.15,55.36,-4.79,Battery_1,discharge,3.0,35.0,7.0
19,59.11,63.5,4.39,Battery_1,discharge,3.0,26.7,5.33
20,52.91,52.66,-0.25,Battery_1,discharge,3.0,18.3,3.67
21,53.92,53.0,-0.92,Battery_1,discharge,3.0,10.0,2.0
22,42.35,38.95,-3.4,Battery_1,hold,0.0,10.0,2.0
23,22.04,28.15,6.11,Battery_1,charge,2.56,15.8,3.15
24,18.47,17.7,-0.77,Battery_1,charge,3.0,22.5,4.5
25,12.22,10.08,-2.14,Battery_1,charge,3.0,29.2,5.85
26,8.82,7.06,-1.76,Battery_1,charge,3.0,36.0,7.2
27,0.11,2.77,2.66,Battery_1,charge,3.0,42.8,8.55
28,-4.14,-2.31,1.83,Battery_1,charge,3.0,49.5,9.9
29,-12.41,-10.35,2.06,Battery_1,charge,3.0,56.2,11.25
30,-22.34,-20.19,2.15,Battery_1,charge,3.0,63.0,12.6
31,-41.37,-30.66,10.71,Battery_1,charge,3.0,69.8,13.95
32,-42.02,-44.05,-2.03,Battery_1,charge,3.0,76.5,15.3
33,-15.14,-17.7,-2.56,Battery_1,charge,3.0,83.2,16.65
34,4.05,-0.02,-4.07,Battery_1,charge,3.0,90.0,18.0
35,57.04,60.12,3.08,Battery_1,hold,0.0,90.0,18.0
36,87.15,92.79,5.64,Battery_1,discharge,3.0,81.7,16.33
37,89.84,89.27,-0.57,Battery_1,discharge,1.8,76.7,15.33
38,87.74,83.54,-4.2,Battery_1,hold,0.0,76.7,15.33
39,94.15,90.03,-4.12,Battery_1,discharge,3.0,68.3,13.67
40,91.39,94.64,3.25,Battery_1,discharge,3.0,60.0,12.0
41,87.81,91.53,3.72,Battery_1,discharge,3.0,51.7,10.33
42,93.65,96.37,2.72,Battery_1,discharge,3.0,43.3,8.67
43,98.45,95.12,-3.33,Battery_1,discharge,3.0,35.0,7.0
44,103.42,104.58,1.16,Battery_1,discharge,3.0,26.7,5.33
45,105.77,106.35,0.58,Battery_1,discharge,3.0,18.3,3.67
46,97.76,98.85,1.09,Battery_1,discharge,3.0,10.0,2.0
47,82.12,86.48,4.36,Battery_1,hold,0.0,10.0,2.0
48,70.46,71.58,1.12,Battery_1,hold,0.0,10.0,2.0
1,67.37,68.89,1.52,Battery_2,hold,0.0,10.0,10.0
2,65.88,60.68,-5.2,Battery_2,hold,0.0,10.0,10.0
3,35.37,39.12,3.75,Battery_2,charge,5.0,12.2,12.25
4,30.9,35.6,4.7,Battery_2,charge,5.0,14.5,14.5
5,21.83,12.07,-9.76,Battery_2,charge,5.0,16.8,16.75
6,15.62,9.11,-6.51,Battery_2,charge,5.0,19.0,19.0
7,13.19,13.83,0.64,Battery_2,charge,5.0,21.2,21.25
8,11.03,9.45,-1.58,Battery_2,charge,5.0,23.5,23.5
9,11.97,11.89,-0.08,Battery_2,charge,5.0,25.8,25.75
10,14.55,10.28,-4.27,Battery_2,charge,5.0,28.0,28.0
11,18.35,22.75,4.4,Battery_2,charge,5.0,30.2,30.25
12,27.22,31.11,3.89,Battery_2,charge,5.0,32.5,32.5
13,22.84,23.17,0.33,Battery_2,charge,5.0,34.8,34.75
14,56.28,61.92,5.64,Battery_2,discharge,5.0,32.0,31.97
15,68.22,70.56,2.34,Battery_2,discharge,5.0,29.2,29.19
16,66.98,62.68,-4.3,Battery_2,discharge,5.0,26.4,26.42
17,66.49,68.33,1.84,Battery_2,discharge,5.0,23.6,23.64
18,60.15,55.36,-4.79,Battery_2,discharge,2.2,22.4,22.42
19,59.11,63.5,4.39,Battery_2,discharge,5.0,19.6,19.64
20,52.91,52.66,-0.25,Battery_2,hold,0.0,19.6,19.64
21,53.92,53.0,-0.92,Battery_2,hold,0.0,19.6,19.64
22,42.35,38.95,-3.4,Battery_2,charge,5.0,21.9,21.89
23,22.04,28.15,6.11,Battery_2,charge,5.0,24.1,24.14
24,18.47,17.7,-0.77,Battery_2,charge,5.0,26.4,26.39
25,12.22,10.08,-2.14,Battery_2,charge,5.0,28.6,28.64
26,8.82,7.06,-1.76,Battery_2,charge,5.0,30.9,30.89
27,0.11,2.77,2.66,Battery_2,charge,5.0,33.1,33.14
28,-4.14,-2.31,1.83,Battery_2,charge,5.0,35.4,35.39
29,-12.41,-10.35,2.06,Battery_2,charge,5.0,37.6,37.64
30,-22.34,-20.19,2.15,Battery_2,charge,5.0,39.9,39.89
31,-41.37,-30.66,10.71,Battery_2,charge,5.0,42.1,42.14
32,-42.02,-44.05,-2.03,Battery_2,charge,5.0,44.4,44.39
33,-15.14,-17.7,-2.56,Battery_2,charge,5.0,46.6,46.64
34,4.05,-0.02,-4.07,Battery_2,charge,5.0,48.9,48.89
35,57.04,60.12,3.08,Battery_2,discharge,5.0,46.1,46.11
36,87.15,92.79,5.64,Battery_2,discharge,5.0,43.3,43.33
37,89.84,89.27,-0.57,Battery_2,discharge,5.0,40.6,40.56
38,87.74,83.54,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,94.15,90.03,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,91.39,94.64,3.25,Battery_2,discharge,5.0,32.2,32.22
41,87.81,91.53,3.72,Battery_2,discharge,5.0,29.4,29.44
42,93.65,96.37,2.72,Battery_2,discharge,5.0,26.7,26.67
43,98.45,95.12,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,103.42,104.58,1.16,Battery_2,discharge,5.0,21.1,21.11
45,105.77,106.35,0.58,Battery_2,discharge,5.0,18.3,18.33
