settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,167.85,169.37,1.52,Battery_1,hold,0.0,10.0,2.0
2,174.14,168.94,-5.2,Battery_1,hold,0.0,10.0,2.0
3,187.69,191.44,3.75,Battery_1,hold,0.0,10.0,2.0
4,168.01,172.71,4.7,Battery_1,hold,0.0,10.0,2.0
5,162.36,152.6,-9.76,Battery_1,hold,0.0,10.0,2.0
6,143.69,137.18,-6.51,Battery_1,hold,0.0,10.0,2.0
7,158.8,159.44,0.64,Battery_1,hold,0.0,10.0,2.0
8,151.07,149.49,-1.58,Battery_1,hold,0.0,10.0,2.0
9,158.55,158.47,-0.08,Battery_1,hold,0.0,10.0,2.0
10,149.99,145.72,-4.27,Battery_1,hold,0.0,10.0,2.0
11,152.18,156.58,4.4,Battery_1,hold,0.0,10.0,2.0
12,152.72,156.61,3.89,Battery_1,hold,0.0,10.0,2.0
13,156.93,157.26,0.33,Battery_1,hold,0.0,10.0,2.0
14,132.11,137.75,5.64,Battery_1,hold,0.0,10.0,2.0
15,109.48,111.82,2.34,Battery_1,hold,0.0,10.0,2.0
16,104.1,99.8,-4.3,Battery_1,hold,0.0,10.0,2.0
17,68.4,70.24,1.84,Battery_1,hold,0.0,10.0,2.0
18,54.6,49.81,-4.79,Battery_1,hold,0.0,10.0,2.0
19,14.43,18.82,4.39,Battery_1,hold,0.0,10.0,2.0
20,8.19,7.94,-0.25,Battery_1,hold,0.0,10.0,2.0
21,5.34,4.42,-0.92,Battery_1,charge,3.0,16.8,3.35
22,4.52,1.12,-3.4,Battery_1,charge,3.0,23.5,4.7
23,-0.8,5.31,6.11,Battery_1,charge,2.56,29.2,5.85
24,-2.31,-3.08,-0.77,Battery_1,charge,3.0,36.0,7.2
25,-0.62,-2.76,-2.14,Battery_1,charge,3.0,42.8,8.55
26,-1.1,-2.86,-1.76,Battery_1,charge,3.0,49.5,9.9
27,0.9,3.56,2.66,Battery_1,charge,3.0,56.2,11.25
28,-0.56,1.27,1.83,Battery_1,charge,3.0,63.0,12.6
