settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,132.85,134.37,1.52,Battery_1,hold,0.0,10.0,2.0
2,129.76,124.56,-5.2,Battery_1,hold,0.0,10.0,2.0
3,131.04,134.79,3.75,Battery_1,hold,0.0,10.0,2.0
4,131.24,135.94,4.7,Battery_1,hold,0.0,10.0,2.0
5,129.93,120.17,-9.76,Battery_1,hold,0.0,10.0,2.0
6,130.39,123.88,-6.51,Battery_1,hold,0.0,10.0,2.0
7,128.32,128.96,0.64,Battery_1,hold,0.0,10.0,2.0
8,129.71,128.13,-1.58,Battery_1,hold,0.0,10.0,2.0
9,129.36,129.28,-0.08,Battery_1,hold,0.0,10.0,2.0
10,128.9,124.63,-4.27,Battery_1,hold,0.0,10.0,2.0
11,129.72,134.12,4.4,Battery_1,hold,0.0,10.0,2.0
12,128.1,131.99,3.89,Battery_1,hold,0.0,10.0,2.0
13,128.82,129.15,0.33,Battery_1,hold,0.0,10.0,2.0
14,129.33,134.97,5.64,Battery_1,hold,0.0,10.0,2.0
15,130.42,132.76,2.34,Battery_1,hold,0.0,10.0,2.0
16,123.56,119.26,-4.3,Battery_1,hold,0.0,10.0,2.0
17,124.08,125.92,1.84,Battery_1,hold,0.0,10.0,2.0
18,108.21,103.42,-4.79,Battery_1,hold,0.0,10.0,2.0
19,91.62,96.01,4.39,Battery_1,hold,0.0,10.0,2.0
20,75.04,74.79,-0.25,Battery_1,hold,0.0,10.0,2.0
21,56.08,55.16,-0.92,Battery_1,charge,3.0,16.8,3.35
22,42.73,39.33,-3.4,Battery_1,charge,3.0,23.5,4.7
23,19.95,26.06,6.11,Battery_1,charge,3.0,30.2,6.05
24,13.48,12.71,-0.77,Battery_1,charge,3.0,37.0,7.4
25,13.63,11.49,-2.14,Battery_1,charge,3.0,43.8,8.75
26,21.92,20.16,-1.76,Battery_1,charge,3.0,50.5,10.1
27,34.44,37.1,2.66,Battery_1,charge,3.0,57.2,11.45
28,31.89,33.72,1.83,Battery_1,charge,3.0,64.0,12.8
29,34.11,36.17,2.06,Battery_1,charge,3.0,70.8,14.15
30,39.08,41.23,2.15,Battery_1,charge,3.0,77.5,15.5
31,58.64,69.35,10.71,Battery_1,charge,2.56,83.2,16.65
32,69.08,67.05,-2.03,Battery_1,charge,3.0,90.0,18.0
33,100.28,97.72,-2.56,Battery_1,hold,0.0,90.0,18.0
34,106.16,102.09,-4.07,Battery_1,hold,0.0,90.0,18.0
35,130.04,133.12,3.08,Battery_1,hold,0.0,90.0,18.0
36,148.28,153.92,5.64,Battery_1,discharge,1.8,85.0,17.0
37,152.61,152.04,-0.57,Battery_1,hold,0.0,85.0,17.0
38,154.08,149.88,-4.2,Battery_1,hold,0.0,85.0,17.0
39,165.67,161.55,-4.12,Battery_1,discharge,3.0,76.7,15.33
40,167.64,170.89,3.25,Battery_1,discharge,3.0,68.3,13.67
41,168.09,171.81,3.72,Battery_1,discharge,3.0,60.0,12.0
42,163.71,166.43,2.72,Battery_1,discharge,3.0,51.7,10.33
43,166.09,162.76,-3.33,Battery_1,discharge,3.0,43.3,8.67
44,164.69,165.85,1.16,Battery_1,discharge,3.0,35.0,7.0
45,161.02,161.6,0.58,Battery_1,discharge,3.0,26.7,5.33
46,154.26,155.35,1.09,Battery_1,discharge,3.0,18.3,3.67
47,150.14,154.5,4.36,Battery_1,discharge,3.0,10.0,2.0
48,146.07,147.19,1.12,Battery_1,hold,0.0,10.0,2.0
1,132.85,134.37,1.52,Battery_2,hold,0.0,10.0,10.0
2,129.76,124.56,-5.2,Battery_2,hold,0.0,10.0,10.0
3,131.04,134.79,3.75,Battery_2,hold,0.0,10.0,10.0
4,131.24,135.94,4.7,Battery_2,hold,0.0,10.0,10.0
5,129.93,120.17,-9.76,Battery_2,hold,0.0,10.0,10.0
6,130.39,123.88,-6.51,Battery_2,hold,0.0,10.0,10.0
7,128.32,128.96,0.64,Battery_2,hold,0.0,10.0,10.0
8,129.71,128.13,-1.58,Battery_2,hold,0.0,10.0,10.0
9,129.36,129.28,-0.08,Battery_2,hold,0.0,10.0,10.0
10,128.9,124.63,-4.27,Battery_2,hold,0.0,10.0,10.0
11,129.72,134.12,4.4,Battery_2,hold,0.0,10.0,10.0
12,128.1,131.99,3.89,Battery_2,hold,0.0,10.0,10.0
13,128.82,129.15,0.33,Battery_2,hold,0.0,10.0,10.0
14,129.33,134.97,5.64,Battery_2,hold,0.0,10.0,10.0
15,130.42,132.76,2.34,Battery_2,hold,0.0,10.0,10.0
16,123.56,119.26,-4.3,Battery_2,hold,0.0,10.0,10.0
17,124.08,125.92,1.84,Battery_2,hold,0.0,10.0,10.0
18,108.21,103.42,-4.79,Battery_2,charge,5.0,12.2,12.25
19,91.62,96.01,4.39,Battery_2,charge,5.0,14.5,14.5
20,75.04,74.79,-0.25,Battery_2,charge,5.0,16.8,16.75
21,56.08,55.16,-0.92,Battery_2,charge,5.0,19.0,19.0
22,42.73,39.33,-3.4,Battery_2,charge,5.0,21.2,21.25
23,19.95,26.06,6.11,Battery_2,charge,5.0,23.5,23.5
24,13.48,12.71,-0.77,Battery_2,charge,5.0,25.8,25.75
25,13.63,11.49,-2.14,Battery_2,charge,5.0,28.0,28.0
