settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,80.63,82.15,1.52,Battery_1,charge,3.0,16.8,3.35
2,86.92,81.72,-5.2,Battery_1,charge,3.0,23.5,4.7
3,98.71,102.46,3.75,Battery_1,hold,0.0,23.5,4.7
4,90.72,95.42,4.7,Battery_1,hold,0.0,23.5,4.7
5,98.82,89.06,-9.76,Battery_1,hold,0.0,23.5,4.7
6,88.36,81.85,-6.51,Battery_1,charge,3.0,30.2,6.05
7,96.44,97.08,0.64,Battery_1,hold,0.0,30.2,6.05
8,94.68,93.1,-1.58,Battery_1,hold,0.0,30.2,6.05
9,99.04,98.96,-0.08,Battery_1,hold,0.0,30.2,6.05
10,97.73,93.46,-4.27,Battery_1,hold,0.0,30.2,6.05
11,101.75,106.15,4.4,Battery_1,discharge,1.29,26.7,5.33
12,103.89,107.78,3.89,Battery_1,discharge,3.0,18.3,3.67
13,103.96,104.29,0.33,Battery_1,hold,0.0,18.3,3.67
14,102.14,107.78,5.64,Battery_1,discharge,3.0,10.0,2.0
15,101.88,104.22,2.34,Battery_1,hold,0.0,10.0,2.0
16,97.17,92.87,-4.3,Battery_1,hold,0.0,10.0,2.0
17,66.67,68.51,1.84,Battery_1,hold,0.0,10.0,2.0
18,53.82,49.03,-4.79,Battery_1,hold,0.0,10.0,2.0
19,40.06,44.45,4.39,Battery_1,hold,0.0,10.0,2.0
20,32.85,32.6,-0.25,Battery_1,charge,3.0,16.8,3.35
21,11.9,10.98,-0.92,Battery_1,charge,3.0,23.5,4.7
22,7.37,3.97,-3.4,Battery_1,charge,3.0,30.2,6.05
23,7.67,13.78,6.11,Battery_1,charge,3.0,37.0,7.4
24,4.99,4.22,-0.77,Battery_1,charge,3.0,43.8,8.75
25,6.62,4.48,-2.14,Battery_1,charge,3.0,50.5,10.1
26,11.17,9.41,-1.76,Battery_1,charge,3.0,57.2,11.45
27,11.93,14.59,2.66,Battery_1,charge,3.0,64.0,12.8
28,14.39,16.22,1.83,Battery_1,charge,3.0,70.8,14.15
29,15.5,17.56,2.06,Battery_1,charge,3.0,77.5,15.5
30,21.2,23.35,2.15,Battery_1,charge,3.0,84.2,16.85
31,39.0,49.71,10.71,Battery_1,discharge,3.0,75.9,15.18
32,45.52,43.49,-2.03,Battery_1,hold,0.0,75.9,15.18
33,57.71,55.15,-2.56,Battery_1,discharge,3.0,67.6,13.52
34,61.45,57.38,-4.07,Battery_1,discharge,3.0,59.2,11.85
35,62.33,65.41,3.08,Battery_1,discharge,3.0,50.9,10.18
36,64.86,70.5,5.64,Battery_1,discharge,3.0,42.6,8.52
37,56.24,55.67,-0.57,Battery_1,discharge,3.0,34.2,6.85
38,51.76,47.56,-4.2,Battery_1,discharge,3.0,25.9,5.18
39,43.88,39.76,-4.12,Battery_1,hold,0.0,25.9,5.18
40,43.96,47.21,3.25,Battery_1,discharge,2.73,18.3,3.67
41,47.09,50.81,3.72,Battery_1,discharge,3.0,10.0,2.0
42,41.07,43.79,2.72,Battery_1,hold,0.0,10.0,2.0
43,40.3,36.97,-3.33,Battery_1,hold,0.0,10.0,2.0
44,24.85,26.01,1.16,Battery_1,hold,0.0,10.0,2.0
45,25.17,25.75,0.58,Battery_1,hold,0.0,10.0,2.0
46,1.13,2.22,1.09,Battery_1,hold,0.0,10.0,2.0
1,80.63,82.15,1.52,Battery_2,charge,5.0,12.2,12.25
2,86.92,81.72,-5.2,Battery_2,charge,5.0,14.5,14.5
3,98.71,102.46,3.75,Battery_2,hold,0.0,14.5,14.5
4,90.72,95.42,4.7,Battery_2,hold,0.0,14.5,14.5
5,98.82,89.06,-9.76,Battery_2,hold,0.0,14.5,14.5
6,88.36,81.85,-6.51,Battery_2,charge,5.0,16.8,16.75
7,96.44,97.08,0.64,Battery_2,hold,0.0,16.8,16.75
8,94.68,93.1,-1.58,Battery_2,hold,0.0,16.8,16.75
9,99.04,98.96,-0.08,Battery_2,hold,0.0,16.8,16.75
10,97.73,93.46,-4.27,Battery_2,hold,0.0,16.8,16.75
11,101.75,106.15,4.4,Battery_2,discharge,2.15,15.6,15.56
12,103.89,107.78,3.89,Battery_2,discharge,5.0,12.8,12.78
13,103.96,104.29,0.33,Battery_2,hold,0.0,12.8,12.78
14,102.14,107.78,5.64,Battery_2,discharge,5.0,10.0,10.0
15,101.88,104.22,2.34,Battery_2,hold,0.0,10.0,10.0
16,97.17,92.87,-4.3,Battery_2,hold,0.0,10.0,10.0
17,66.67,68.51,1.84,Battery_2,hold,0.0,10.0,10.0
18,53.82,49.03,-4.79,Battery_2,hold,0.0,10.0,10.0
19,40.06,44.45,4.39,Battery_2,hold,0.0,10.0,10.0
20,32.85,32.6,-0.25,Battery_2,charge,5.0,12.2,12.25
21,11.9,10.98,-0.92,Battery_2,charge,5.0,14.5,14.5
22,7.37,3.97,-3.4,Battery_2,charge,5.0,16.8,16.75
23,7.67,13.78,6.11,Battery_2,charge,5.0,19.0,19.0
24,4.99,4.22,-0.77,Battery_2,charge,5.0,21.2,21.25
25,6.62,4.48,-2.14,Battery_2,charge,5.0,23.5,23.5
26,11.17,9.41,-1.76,Battery_2,charge,5.0,25.8,25.75
27,11.93,14.59,2.66,Battery_2,charge,5.0,28.0,28.0
28,14.39,16.22,1.83,Battery_2,charge,5.0,30.2,30.25
29,15.5,17.56,2.06,Battery_2,charge,5.0,32.5,32.5
30,21.2,23.35,2.15,Battery_2,charge,5.0,34.8,34.75
31,39.0,49.71,10.71,Battery_2,discharge,5.0,32.0,31.97
32,45.52,43.49,-2.03,Battery_2,hold,0.0,32.0,31.97
33,57.71,55.15,-2.56,Battery_2,discharge,5.0,29.2,29.19
34,61.45,57.38,-4.07,Battery_2,discharge,5.0,26.4,26.42
35,62.33,65.41,3.08,Battery_2,discharge,5.0,23.6,23.64
36,64.86,70.5,5.64,Battery_2,discharge,5.0,20.9,20.86
37,56.24,55.67,-0.57,Battery_2,discharge,5.0,18.1,18.08
38,51.76,47.56,-4.2,Battery_2,discharge,5.0,15.3,15.31
39,43.88,39.76,-4.12,Battery_2,hold,0.0,15.3,15.31
40,43.96,47.21,3.25,Battery_2,discharge,4.55,12.8,12.78
41,47.09,50.81,3.72,Battery_2,discharge,5.0,10.0,10.0
42,41.07,43.79,2.72,Battery_2,hold,0.0,10.0,10.0
43,40.3,36.97,-3.33,Battery_2,hold,0.0,10.0,10.0
44,24.85,26.01,1.16,Battery_2,hold,0.0,10.0,10.0
45,25.17,25.75,0.58,Battery_2,hold,0.0,10.0,10.0
46,1.13,2.22,1.09,Battery_2,hold,0.0,10.0,10.0
1,80.63,82.15,1.52,Battery_3,charge,10.0,12.2,24.5
2,86.92,81.72,-5.2,Battery_3,charge,10.0,14.5,29.0
3,98.71,102.46,3.75,Battery_3,hold,0.0,14.5,29.0
4,90.72,95.42,4.7,Battery_3,hold,0.0,14.5,29.0
5,98.82,89.06,-9.76,Battery_3,hold,0.0,14.5,29.0
6,88.36,81.85,-6.51,Battery_3,charge,10.0,16.8,33.5
7,96.44,97.08,0.64,Battery_3,hold,0.0,16.8,33.5
8,94.68,93.1,-1.58,Battery_3,hold,0.0,16.8,33.5
9,99.04,98.96,-0.08,Battery_3,hold,0.0,16.8,33.5
10,97.73,93.46,-4.27,Battery_3,hold,0.0,16.8,33.5
11,101.75,106.15,4.4,Battery_3,discharge,4.3,15.6,31.11
12,103.89,107.78,3.89,Battery_3,discharge,10.0,12.8,25.56
13,103.96,104.29,0.33,Battery_3,hold,0.0,12.8,25.56
14,102.14,107.78,5.64,Battery_3,discharge,10.0,10.0,20.0
15,101.88,104.22,2.34,Battery_3,hold,0.0,10.0,20.0
16,97.17,92.87,-4.3,Battery_3,hold,0.0,10.0,20.0
17,66.67,68.51,1.84,Battery_3,hold,0.0,10.0,20.0
18,53.82,49.03,-4.79,Battery_3,hold,0.0,10.0,20.0
19,40.06,44.45,4.39,Battery_3,hold,0.0,10.0,20.0
20,32.85,32.6,-0.25,Battery_3,charge,10.0,12.2,24.5
21,11.9,10.98,-0.92,Battery_3,charge,10.0,14.5,29.0
22,7.37,3.97,-3.4,Battery_3,charge,10.0,16.8,33.5
23,7.67,13.78,6.11,Battery_3,charge,10.0,19.0,38.0
24,4.99,4.22,-0.77,Battery_3,charge,10.0,21.2,42.5
25,6.62,4.48,-2.14,Battery_3,charge,10.0,23.5,47.0
26,11.17,9.41,-1.76,Battery_3,charge,10.0,25.8,51.5
27,11.93,14.59,2.66,Battery_3,charge,10.0,28.0,56.0
28,14.39,16.22,1.83,Battery_3,charge,10.0,30.2,60.5
29,15.5,17.56,2.06,Battery_3,charge,10.0,32.5,65.0
30,21.2,23.35,2.15,Battery_3,charge,10.0,34.8,69.5
31,39.0,49.71,10.71,Battery_3,discharge,10.0,32.0,63.94
32,45.52,43.49,-2.03,Battery_3,hold,0.0,32.0,63.94
