settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,103.67,105.19,1.52,Battery_1,hold,0.0,10.0,2.0
2,102.01,96.81,-5.2,Battery_1,hold,0.0,10.0,2.0
3,104.94,108.69,3.75,Battery_1,hold,0.0,10.0,2.0
4,100.83,105.53,4.7,Battery_1,hold,0.0,10.0,2.0
5,99.52,89.76,-9.76,Battery_1,charge,0.7,11.6,2.32
6,97.04,90.53,-6.51,Battery_1,hold,0.0,11.6,2.32
7,95.84,96.48,0.64,Battery_1,hold,0.0,11.6,2.32
8,94.05,92.47,-1.58,Battery_1,hold,0.0,11.6,2.32
9,93.12,93.04,-0.08,Battery_1,hold,0.0,11.6,2.32
10,91.04,86.77,-4.27,Battery_1,charge,3.0,18.3,3.67
11,95.89,100.29,4.4,Battery_1,hold,0.0,18.3,3.67
12,99.94,103.83,3.89,Battery_1,hold,0.0,18.3,3.67
13,103.93,104.26,0.33,Battery_1,hold,0.0,18.3,3.67
14,108.9,114.54,5.64,Battery_1,discharge,3.0,10.0,2.0
15,98.99,101.33,2.34,Battery_1,hold,0.0,10.0,2.0
16,100.97,96.67,-4.3,Battery_1,hold,0.0,10.0,2.0
17,88.41,90.25,1.84,Battery_1,hold,0.0,10.0,2.0
18,88.12,83.33,-4.79,Battery_1,charge,3.0,16.8,3.35
19,83.64,88.03,4.39,Battery_1,charge,2.56,22.5,4.5
20,82.04,81.79,-0.25,Battery_1,charge,3.0,29.2,5.85
21,82.72,81.8,-0.92,Battery_1,charge,3.0,36.0,7.2
22,80.25,76.85,-3.4,Battery_1,charge,3.0,42.8,8.55
23,84.03,90.14,6.11,Battery_1,hold,0.0,42.8,8.55
24,81.54,80.77,-0.77,Battery_1,charge,3.0,49.5,9.9
25,80.14,78.0,-2.14,Battery_1,charge,3.0,56.2,11.25
26,78.15,76.39,-1.76,Battery_1,charge,3.0,63.0,12.6
27,76.28,78.94,2.66,Battery_1,charge,3.0,69.8,13.95
28,72.82,74.65,1.83,Battery_1,charge,3.0,76.5,15.3
29,69.3,71.36,2.06,Battery_1,charge,3.0,83.2,16.65
30,67.55,69.7,2.15,Battery_1,charge,3.0,90.0,18.0
31,92.89,103.6,10.71,Battery_1,hold,0.0,90.0,18.0
32,90.89,88.86,-2.03,Battery_1,hold,0.0,90.0,18.0
33,112.3,109.74,-2.56,Battery_1,hold,0.0,90.0,18.0
34,112.02,107.95,-4.07,Battery_1,hold,0.0,90.0,18.0
35,128.13,131.21,3.08,Battery_1,hold,0.0,90.0,18.0
36,138.44,144.08,5.64,Battery_1,discharge,3.0,81.7,16.33
37,162.84,162.27,-0.57,Battery_1,discharge,3.0,73.3,14.67
38,160.99,156.79,-4.2,Battery_1,discharge,3.0,65.0,13.0
39,157.91,153.79,-4.12,Battery_1,discharge,3.0,56.7,11.33
40,160.86,164.11,3.25,Battery_1,discharge,3.0,48.3,9.67
41,170.72,174.44,3.72,Battery_1,discharge,3.0,40.0,8.0
42,159.9,162.62,2.72,Battery_1,discharge,3.0,31.7,6.33
43,151.64,148.31,-3.33,Battery_1,discharge,3.0,23.3,4.67
44,149.22,150.38,1.16,Battery_1,discharge,3.0,15.0,3.0
45,134.45,135.03,0.58,Battery_1,hold,0.0,15.0,3.0
46,134.21,135.3,1.09,Battery_1,discharge,1.8,10.0,2.0
47,124.23,128.59,4.36,Battery_1,hold,0.0,10.0,2.0
48,108.48,109.6,1.12,Battery_1,hold,0.0,10.0,2.0
1,103.67,105.19,1.52,Battery_2,hold,0.0,10.0,10.0
2,102.01,96.81,-5.2,Battery_2,hold,0.0,10.0,10.0
3,104.94,108.69,3.75,Battery_2,hold,0.0,10.0,10.0
4,100.83,105.53,4.7,Battery_2,hold,0.0,10.0,10.0
5,99.52,89.76,-9.76,Battery_2,charge,5.0,12.2,12.25
6,97.04,90.53,-6.51,Battery_2,charge,1.42,12.9,12.89
7,95.84,96.48,0.64,Battery_2,hold,0.0,12.9,12.89
8,94.05,92.47,-1.58,Battery_2,hold,0.0,12.9,12.89
9,93.12,93.04,-0.08,Battery_2,hold,0.0,12.9,12.89
