settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,147.25,148.77,1.52,Battery_1,hold,0.0,10.0,2.0
2,143.15,137.95,-5.2,Battery_1,hold,0.0,10.0,2.0
3,141.81,145.56,3.75,Battery_1,hold,0.0,10.0,2.0
4,142.8,147.5,4.7,Battery_1,hold,0.0,10.0,2.0
5,139.13,129.37,-9.76,Battery_1,charge,3.0,16.8,3.35
6,132.05,125.54,-6.51,Battery_1,charge,3.0,23.5,4.7
7,137.92,138.56,0.64,Battery_1,hold,0.0,23.5,4.7
8,132.27,130.69,-1.58,Battery_1,charge,3.0,30.2,6.05
9,133.27,133.19,-0.08,Battery_1,charge,3.0,37.0,7.4
10,148.89,144.62,-4.27,Battery_1,hold,0.0,37.0,7.4
11,162.2,166.6,4.4,Battery_1,discharge,3.0,28.7,5.73
12,164.91,168.8,3.89,Battery_1,discharge,3.0,20.3,4.07
13,164.6,164.93,0.33,Battery_1,discharge,0.72,18.3,3.67
14,169.24,174.88,5.64,Battery_1,discharge,3.0,10.0,2.0
15,159.65,161.99,2.34,Battery_1,hold,0.0,10.0,2.0
16,160.9,156.6,-4.3,Battery_1,hold,0.0,10.0,2.0
17,154.45,156.29,1.84,Battery_1,hold,0.0,10.0,2.0
18,147.7,142.91,-4.79,Battery_1,hold,0.0,10.0,2.0
19,141.67,146.06,4.39,Battery_1,hold,0.0,10.0,2.0
20,136.41,136.16,-0.25,Battery_1,hold,0.0,10.0,2.0
21,135.72,134.8,-0.92,Battery_1,hold,0.0,10.0,2.0
22,137.63,134.23,-3.4,Battery_1,hold,0.0,10.0,2.0
23,143.57,149.68,6.11,Battery_1,hold,0.0,10.0,2.0
24,137.08,136.31,-0.77,Battery_1,hold,0.0,10.0,2.0
25,147.55,145.41,-2.14,Battery_1,hold,0.0,10.0,2.0
26,141.66,139.9,-1.76,Battery_1,hold,0.0,10.0,2.0
27,126.5,129.16,2.66,Battery_1,hold,0.0,10.0,2.0
28,118.41,120.24,1.83,Battery_1,hold,0.0,10.0,2.0
29,111.89,113.95,2.06,Battery_1,hold,0.0,10.0,2.0
30,105.34,107.49,2.15,Battery_1,charge,3.0,16.8,3.35
31,96.95,107.66,10.71,Battery_1,charge,3.0,23.5,4.7
32,106.3,104.27,-2.03,Battery_1,charge,3.0,30.2,6.05
33,115.39,112.83,-2.56,Battery_1,charge,3.0,37.0,7.4
34,117.62,113.55,-4.07,Battery_1,hold,0.0,37.0,7.4
35,124.85,127.93,3.08,Battery_1,hold,0.0,37.0,7.4
36,129.3,134.94,5.64,Battery_1,hold,0.0,37.0,7.4
37,139.36,138.79,-0.57,Battery_1,hold,0.0,37.0,7.4
38,138.83,134.63,-4.2,Battery_1,hold,0.0,37.0,7.4
39,147.57,143.45,-4.12,Battery_1,discharge,3.0,28.7,5.73
40,143.7,146.95,3.25,Battery_1,discharge,3.0,20.3,4.07
41,139.83,143.55,3.72,Battery_1,discharge,3.0,12.0,2.4
42,134.54,137.26,2.72,Battery_1,hold,0.0,12.0,2.4
43,129.07,125.74,-3.33,Battery_1,hold,0.0,12.0,2.4
44,134.5,135.66,1.16,Battery_1,hold,0.0,12.0,2.4
45,139.14,139.72,0.58,Battery_1,discharge,0.72,10.0,2.0
46,125.25,126.34,1.09,Battery_1,hold,0.0,10.0,2.0
47,102.46,106.82,4.36,Battery_1,hold,0.0,10.0,2.0
48,100.02,101.14,1.12,Battery_1,hold,0.0,10.0,2.0
1,147.25,148.77,1.52,Battery_2,hold,0.0,10.0,10.0
2,143.15,137.95,-5.2,Battery_2,hold,0.0,10.0,10.0
3,141.81,145.56,3.75,Battery_2,hold,0.0,10.0,10.0
4,142.8,147.5,4.7,Battery_2,hold,0.0,10.0,10.0
5,139.13,129.37,-9.76,Battery_2,charge,5.0,12.2,12.25
6,132.05,125.54,-6.51,Battery_2,charge,5.0,14.5,14.5
7,137.92,138.56,0.64,Battery_2,hold,0.0,14.5,14.5
8,132.27,130.69,-1.58,Battery_2,charge,5.0,16.8,16.75
9,133.27,133.19,-0.08,Battery_2,charge,5.0,19.0,19.0
10,148.89,144.62,-4.27,Battery_2,hold,0.0,19.0,19.0
11,162.2,166.6,4.4,Battery_2,discharge,5.0,16.2,16.22
12,164.91,168.8,3.89,Battery_2,discharge,5.0,13.4,13.44
13,164.6,164.93,0.33,Battery_2,discharge,1.2,12.8,12.78
14,169.24,174.88,5.64,Battery_2,discharge,5.0,10.0,10.0
15,159.65,161.99,2.34,Battery_2,hold,0.0,10.0,10.0
16,160.9,156.6,-4.3,Battery_2,hold,0.0,10.0,10.0
17,154.45,156.29,1.84,Battery_2,hold,0.0,10.0,10.0
18,147.7,142.91,-4.79,Battery_2,hold,0.0,10.0,10.0
19,141.67,146.06,4.39,Battery_2,hold,0.0,10.0,10.0
20,136.41,136.16,-0.25,Battery_2,hold,0.0,10.0,10.0
21,135.72,134.8,-0.92,Battery_2,hold,0.0,10.0,10.0
22,137.63,134.23,-3.4,Battery_2,hold,0.0,10.0,10.0
23,143.57,149.68,6.11,Battery_2,hold,0.0,10.0,10.0
24,137.08,136.31,-0.77,Battery_2,hold,0.0,10.0,10.0
25,147.55,145.41,-2.14,Battery_2,hold,0.0,10.0,10.0
26,141.66,139.9,-1.76,Battery_2,hold,0.0,10.0,10.0
27,126.5,129.16,2.66,Battery_2,hold,0.0,10.0,10.0
28,118.41,120.24,1.83,Battery_2,hold,0.0,10.0,10.0
29,111.89,113.95,2.06,Battery_2,hold,0.0,10.0,10.0
30,105.34,107.49,2.15,Battery_2,charge,5.0,12.2,12.25
31,96.95,107.66,10.71,Battery_2,charge,5.0,14.5,14.5
32,106.3,104.27,-2.03,Battery_2,charge,5.0,16.8,16.75
33,115.39,112.83,-2.56,Battery_2,charge,5.0,19.0,19.0
34,117.62,113.55,-4.07,Battery_2,hold,0.0,19.0,19.0
35,124.85,127.93,3.08,Battery_2,hold,0.0,19.0,19.0
36,129.3,134.94,5.64,Battery_2,hold,0.0,19.0,19.0
37,139.36,138.79,-0.57,Battery_2,hold,0.0,19.0,19.0
38,138.83,134.63,-4.2,Battery_2,hold,0.0,19.0,19.0
39,147.57,143.45,-4.12,Battery_2,discharge,5.0,16.2,16.22
40,143.7,146.95,3.25,Battery_2,discharge,5.0,13.4,13.44
41,139.83,143.55,3.72,Battery_2,discharge,5.0,10.7,10.67
42,134.54,137.26,2.72,Battery_2,hold,0.0,10.7,10.67
43,129.07,125.74,-3.33,Battery_2,hold,0.0,10.7,10.67
44,134.5,135.66,1.16,Battery_2,hold,0.0,10.7,10.67
45,139.14,139.72,0.58,Battery_2,discharge,1.2,10.0,10.0
46,125.25,126.34,1.09,Battery_2,hold,0.0,10.0,10.0
47,102.46,106.82,4.36,Battery_2,hold,0.0,10.0,10.0
48,100.02,101.14,1.12,Battery_2,hold,0.0,10.0,10.0
1,147.25,148.77,1.52,Battery_3,hold,0.0,10.0,20.0
2,143.15,137.95,-5.2,Battery_3,hold,0.0,10.0,20.0
3,141.81,145.56,3.75,Battery_3,hold,0.0,10.0,20.0
4,142.8,147.5,4.7,Battery_3,hold,0.0,10.0,20.0
5,139.13,129.37,-9.76,Battery_3,charge,10.0,12.2,24.5
6,132.05,125.54,-6.51,Battery_3,charge,10.0,14.5,29.0
7,137.92,138.56,0.64,Battery_3,hold,0.0,14.5,29.0
8,132.27,130.69,-1.58,Battery_3,charge,10.0,16.8,33.5
9,133.27,133.19,-0.08,Battery_3,charge,10.0,19.0,38.0
10,148.89,144.62,-4.27,Battery_3,hold,0.0,19.0,38.0
11,162.2,166.6,4.4,Battery_3,discharge,10.0,16.2,32.44
12,164.91,168.8,3.89,Battery_3,discharge,10.0,13.4,26.89
13,164.6,164.93,0.33,Battery_3,discharge,2.4,12.8,25.56
14,169.24,174.88,5.64,Battery_3,discharge,10.0,10.0,20.0
15,159.65,161.99,2.34,Battery_3,hold,0.0,10.0,20.0
16,160.9,156.6,-4.3,Battery_3,hold,0.0,10.0,20.0
17,154.45,156.29,1.84,Battery_3,hold,0.0,10.0,20.0
18,147.7,142.91,-4.79,Battery_3,hold,0.0,10.0,20.0
19,141.67,146.06,4.39,Battery_3,hold,0.0,10.0,20.0
20,136.41,136.16,-0.25,Battery_3,hold,0.0,10.0,20.0
21,135.72,134.8,-0.92,Battery_3,hold,0.0,10.0,20.0
22,137.63,134.23,-3.4,Battery_3,hold,0.0,10.0,20.0
23,143.57,149.68,6.11,Battery_3,hold,0.0,10.0,20.0
24,137.08,136.31,-0.77,Battery_3,hold,0.0,10.0,20.0
25,147.55,145.41,-2.14,Battery_3,hold,0.0,10.0,20.0
26,141.66,139.9,-1.76,Battery_3,hold,0.0,10.0,20.0
27,126.5,129.16,2.66,Battery_3,hold,0.0,10.0,20.0
28,118.41,120.24,1.83,Battery_3,hold,0.0,10.0,20.0
29,111.89,113.95,2.06,Battery_3,hold,0.0,10.0,20.0
30,105.34,107.49,2.15,Battery_3,charge,10.0,12.2,24.5
31,96.95,107.66,10.71,Battery_3,charge,10.0,14.5,29.0
32,106.3,104.27,-2.03,Battery_3,charge,10.0,16.8,33.5
33,115.39,112.83,-2.56,Battery_3,charge,10.0,19.0,38.0
