settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,109.76,111.28,1.52,Battery_1,hold,0.0,10.0,2.0
2,108.69,103.49,-5.2,Battery_1,charge,3.0,16.8,3.35
3,103.85,107.6,3.75,Battery_1,charge,3.0,23.5,4.7
4,103.16,107.86,4.7,Battery_1,charge,3.0,30.2,6.05
5,104.51,94.75,-9.76,Battery_1,charge,3.0,37.0,7.4
6,106.76,100.25,-6.51,Battery_1,charge,3.0,43.8,8.75
7,102.76,103.4,0.64,Battery_1,charge,3.0,50.5,10.1
8,104.9,103.32,-1.58,Battery_1,charge,3.0,57.2,11.45
9,114.42,114.34,-0.08,Battery_1,hold,0.0,57.2,11.45
10,118.96,114.69,-4.27,Battery_1,hold,0.0,57.2,11.45
11,131.51,135.91,4.4,Battery_1,discharge,2.01,51.7,10.33
12,136.28,140.17,3.89,Battery_1,discharge,3.0,43.3,8.67
13,136.16,136.49,0.33,Battery_1,discharge,3.0,35.0,7.0
14,139.03,144.67,5.64,Battery_1,discharge,3.0,26.7,5.33
15,135.38,137.72,2.34,Battery_1,discharge,3.0,18.3,3.67
16,133.03,128.73,-4.3,Battery_1,hold,0.0,18.3,3.67
17,127.48,129.32,1.84,Battery_1,hold,0.0,18.3,3.67
18,132.37,127.58,-4.79,Battery_1,hold,0.0,18.3,3.67
19,133.18,137.57,4.39,Battery_1,discharge,3.0,10.0,2.0
20,130.24,129.99,-0.25,Battery_1,hold,0.0,10.0,2.0
21,130.53,129.61,-0.92,Battery_1,hold,0.0,10.0,2.0
22,122.6,119.2,-3.4,Battery_1,hold,0.0,10.0,2.0
23,100.04,106.15,6.11,Battery_1,hold,0.0,10.0,2.0
24,94.31,93.54,-0.77,Battery_1,charge,3.0,16.8,3.35
25,93.87,91.73,-2.14,Battery_1,charge,3.0,23.5,4.7
26,95.73,93.97,-1.76,Battery_1,charge,3.0,30.2,6.05
27,96.24,98.9,2.66,Battery_1,charge,0.52,31.4,6.28
28,94.32,96.15,1.83,Battery_1,charge,3.0,38.2,7.63
29,92.58,94.64,2.06,Battery_1,charge,3.0,44.9,8.98
30,94.77,96.92,2.15,Battery_1,charge,3.0,51.7,10.33
31,116.36,127.07,10.71,Battery_1,discharge,3.0,43.3,8.67
32,104.29,102.26,-2.03,Battery_1,hold,0.0,43.3,8.67
33,109.5,106.94,-2.56,Battery_1,hold,0.0,43.3,8.67
34,111.0,106.93,-4.07,Battery_1,hold,0.0,43.3,8.67
35,121.8,124.88,3.08,Battery_1,discharge,3.0,35.0,7.0
36,120.03,125.67,5.64,Battery_1,discharge,3.0,26.7,5.33
37,122.16,121.59,-0.57,Battery_1,hold,0.0,26.7,5.33
38,123.87,119.67,-4.2,Battery_1,hold,0.0,26.7,5.33
39,119.78,115.66,-4.12,Battery_1,hold,0.0,26.7,5.33
40,121.54,124.79,3.25,Battery_1,discharge,3.0,18.3,3.67
41,119.43,123.15,3.72,Battery_1,discharge,3.0,10.0,2.0
42,118.87,121.59,2.72,Battery_1,hold,0.0,10.0,2.0
43,113.53,110.2,-3.33,Battery_1,hold,0.0,10.0,2.0
44,107.03,108.19,1.16,Battery_1,hold,0.0,10.0,2.0
45,104.14,104.72,0.58,Battery_1,hold,0.0,10.0,2.0
46,102.84,103.93,1.09,Battery_1,hold,0.0,10.0,2.0
47,104.82,109.18,4.36,Battery_1,hold,0.0,10.0,2.0
48,109.94,111.06,1.12,Battery_1,hold,0.0,10.0,2.0
1,109.76,111.28,1.52,Battery_2,hold,0.0,10.0,10.0
2,108.69,103.49,-5.2,Battery_2,charge,5.0,12.2,12.25
3,103.85,107.6,3.75,Battery_2,charge,5.0,14.5,14.5
4,103.16,107.86,4.7,Battery_2,charge,5.0,16.8,16.75
5,104.51,94.75,-9.76,Battery_2,charge,5.0,19.0,19.0
6,106.76,100.25,-6.51,Battery_2,charge,5.0,21.2,21.25
7,102.76,103.4,0.64,Battery_2,charge,5.0,23.5,23.5
8,104.9,103.32,-1.58,Battery_2,charge,5.0,25.8,25.75
9,114.42,114.34,-0.08,Battery_2,hold,0.0,25.8,25.75
10,118.96,114.69,-4.27,Battery_2,hold,0.0,25.8,25.75
11,131.51,135.91,4.4,Battery_2,discharge,3.35,23.9,23.89
12,136.28,140.17,3.89,Battery_2,discharge,5.0,21.1,21.11
13,136.16,136.49,0.33,Battery_2,discharge,5.0,18.3,18.33
14,139.03,144.67,5.64,Battery_2,discharge,5.0,15.6,15.56
15,135.38,137.72,2.34,Battery_2,discharge,5.0,12.8,12.78
16,133.03,128.73,-4.3,Battery_2,hold,0.0,12.8,12.78
17,127.48,129.32,1.84,Battery_2,hold,0.0,12.8,12.78
18,132.37,127.58,-4.79,Battery_2,hold,0.0,12.8,12.78
19,133.18,137.57,4.39,Battery_2,discharge,5.0,10.0,10.0
20,130.24,129.99,-0.25,Battery_2,hold,0.0,10.0,10.0
21,130.53,129.61,-0.92,Battery_2,hold,0.0,10.0,10.0
22,122.6,119.2,-3.4,Battery_2,hold,0.0,10.0,10.0
23,100.04,106.15,6.11,Battery_2,hold,0.0,10.0,10.0
24,94.31,93.54,-0.77,Battery_2,charge,5.0,12.2,12.25
25,93.87,91.73,-2.14,Battery_2,charge,5.0,14.5,14.5
26,95.73,93.97,-1.76,Battery_2,charge,5.0,16.8,16.75
27,96.24,98.9,2.66,Battery_2,charge,0.86,17.1,17.14
