settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,120.75,122.27,1.52,Battery_1,hold,0.0,10.0,2.0
2,117.32,112.12,-5.2,Battery_1,hold,0.0,10.0,2.0
3,110.74,114.49,3.75,Battery_1,hold,0.0,10.0,2.0
4,110.2,114.9,4.7,Battery_1,hold,0.0,10.0,2.0
5,111.01,101.25,-9.76,Battery_1,hold,0.0,10.0,2.0
6,112.47,105.96,-6.51,Battery_1,hold,0.0,10.0,2.0
7,113.97,114.61,0.64,Battery_1,hold,0.0,10.0,2.0
8,115.54,113.96,-1.58,Battery_1,hold,0.0,10.0,2.0
9,116.67,116.59,-0.08,Battery_1,hold,0.0,10.0,2.0
10,111.7,107.43,-4.27,Battery_1,hold,0.0,10.0,2.0
11,112.16,116.56,4.4,Battery_1,hold,0.0,10.0,2.0
12,111.32,115.21,3.89,Battery_1,hold,0.0,10.0,2.0
13,103.25,103.58,0.33,Battery_1,hold,0.0,10.0,2.0
14,107.11,112.75,5.64,Battery_1,hold,0.0,10.0,2.0
15,95.15,97.49,2.34,Battery_1,hold,0.0,10.0,2.0
16,99.77,95.47,-4.3,Battery_1,hold,0.0,10.0,2.0
17,95.71,97.55,1.84,Battery_1,hold,0.0,10.0,2.0
18,95.21,90.42,-4.79,Battery_1,charge,3.0,16.8,3.35
19,94.82,99.21,4.39,Battery_1,hold,0.0,16.8,3.35
20,92.27,92.02,-0.25,Battery_1,charge,3.0,23.5,4.7
21,92.59,91.67,-0.92,Battery_1,charge,3.0,30.2,6.05
22,91.51,88.11,-3.4,Battery_1,charge,3.0,37.0,7.4
23,91.14,97.25,6.11,Battery_1,hold,0.0,37.0,7.4
24,92.8,92.03,-0.77,Battery_1,charge,3.0,43.8,8.75
25,92.5,90.36,-2.14,Battery_1,charge,3.0,50.5,10.1
26,93.29,91.53,-1.76,Battery_1,charge,3.0,57.2,11.45
27,92.2,94.86,2.66,Battery_1,hold,0.0,57.2,11.45
28,90.92,92.75,1.83,Battery_1,charge,2.56,63.0,12.6
29,90.12,92.18,2.06,Battery_1,charge,3.0,69.8,13.95
30,91.67,93.82,2.15,Battery_1,hold,0.0,69.8,13.95
31,89.6,100.31,10.71,Battery_1,hold,0.0,69.8,13.95
32,88.43,86.4,-2.03,Battery_1,charge,3.0,76.5,15.3
33,85.11,82.55,-2.56,Battery_1,charge,3.0,83.2,16.65
34,86.97,82.9,-4.07,Battery_1,charge,3.0,90.0,18.0
35,101.98,105.06,3.08,Battery_1,hold,0.0,90.0,18.0
36,95.54,101.18,5.64,Battery_1,hold,0.0,90.0,18.0
37,100.62,100.05,-0.57,Battery_1,hold,0.0,90.0,18.0
38,117.96,113.76,-4.2,Battery_1,hold,0.0,90.0,18.0
39,122.99,118.87,-4.12,Battery_1,discharge,3.0,81.7,16.33
40,125.29,128.54,3.25,Battery_1,discharge,3.0,73.3,14.67
41,132.57,136.29,3.72,Battery_1,discharge,3.0,65.0,13.0
42,127.84,130.56,2.72,Battery_1,discharge,3.0,56.7,11.33
43,131.35,128.02,-3.33,Battery_1,discharge,3.0,48.3,9.67
44,135.84,137.0,1.16,Battery_1,discharge,3.0,40.0,8.0
45,125.49,126.07,0.58,Battery_1,discharge,3.0,31.7,6.33
46,121.68,122.77,1.09,Battery_1,discharge,3.0,23.3,4.67
47,114.36,118.72,4.36,Battery_1,discharge,3.0,15.0,3.0
48,114.95,116.07,1.12,Battery_1,discharge,1.8,10.0,2.0
1,120.75,122.27,1.52,Battery_2,hold,0.0,10.0,10.0
2,117.32,112.12,-5.2,Battery_2,hold,0.0,10.0,10.0
3,110.74,114.49,3.75,Battery_2,hold,0.0,10.0,10.0
4,110.2,114.9,4.7,Battery_2,hold,0.0,10.0,10.0
5,111.01,101.25,-9.76,Battery_2,hold,0.0,10.0,10.0
6,112.47,105.96,-6.51,Battery_2,hold,0.0,10.0,10.0
7,113.97,114.61,0.64,Battery_2,hold,0.0,10.0,10.0
8,115.54,113.96,-1.58,Battery_2,hold,0.0,10.0,10.0
9,116.67,116.59,-0.08,Battery_2,hold,0.0,10.0,10.0
10,111.7,107.43,-4.27,Battery_2,hold,0.0,10.0,10.0
11,112.16,116.56,4.4,Battery_2,hold,0.0,10.0,10.0
12,111.32,115.21,3.89,Battery_2,hold,0.0,10.0,10.0
13,103.25,103.58,0.33,Battery_2,hold,0.0,10.0,10.0
14,107.11,112.75,5.64,Battery_2,hold,0.0,10.0,10.0
15,95.15,97.49,2.34,Battery_2,hold,0.0,10.0,10.0
16,99.77,95.47,-4.3,Battery_2,hold,0.0,10.0,10.0
17,95.71,97.55,1.84,Battery_2,hold,0.0,10.0,10.0
18,95.21,90.42,-4.79,Battery_2,charge,5.0,12.2,12.25
19,94.82,99.21,4.39,Battery_2,hold,0.0,12.2,12.25
20,92.27,92.02,-0.25,Battery_2,charge,5.0,14.5,14.5
21,92.59,91.67,-0.92,Battery_2,charge,5.0,16.8,16.75
22,91.51,88.11,-3.4,Battery_2,charge,5.0,19.0,19.0
23,91.14,97.25,6.11,Battery_2,hold,0.0,19.0,19.0
24,92.8,92.03,-0.77,Battery_2,charge,5.0,21.2,21.25
25,92.5,90.36,-2.14,Battery_2,charge,5.0,23.5,23.5
26,93.29,91.53,-1.76,Battery_2,charge,5.0,25.8,25.75
27,92.2,94.86,2.66,Battery_2,hold,0.0,25.8,25.75
28,90.92,92.75,1.83,Battery_2,charge,5.0,28.0,28.0
29,90.12,92.18,2.06,Battery_2,charge,5.0,30.2,30.25
30,91.67,93.82,2.15,Battery_2,charge,1.73,31.0,31.03
31,89.6,100.31,10.71,Battery_2,hold,0.0,31.0,31.03
32,88.43,86.4,-2.03,Battery_2,charge,5.0,33.3,33.28
33,85.11,82.55,-2.56,Battery_2,charge,5.0,35.5,35.53
34,86.97,82.9,-4.07,Battery_2,charge,5.0,37.8,37.78
35,101.98,105.06,3.08,Battery_2,hold,0.0,37.8,37.78
36,95.54,101.18,5.64,Battery_2,hold,0.0,37.8,37.78
37,100.62,100.05,-0.57,Battery_2,hold,0.0,37.8,37.78
38,117.96,113.76,-4.2,Battery_2,hold,0.0,37.8,37.78
39,122.99,118.87,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,125.29,128.54,3.25,Battery_2,discharge,5.0,32.2,32.22
41,132.57,136.29,3.72,Battery_2,discharge,5.0,29.4,29.44
42,127.84,130.56,2.72,Battery_2,discharge,5.0,26.7,26.67
43,131.35,128.02,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,135.84,137.0,1.16,Battery_2,discharge,5.0,21.1,21.11
45,125.49,126.07,0.58,Battery_2,discharge,5.0,18.3,18.33
46,121.68,122.77,1.09,Battery_2,discharge,5.0,15.6,15.56
47,114.36,118.72,4.36,Battery_2,discharge,5.0,12.8,12.78
48,114.95,116.07,1.12,Battery_2,discharge,5.0,10.0,10.0
1,120.75,122.27,1.52,Battery_3,hold,0.0,10.0,20.0
2,117.32,112.12,-5.2,Battery_3,hold,0.0,10.0,20.0
