settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,99.46,100.98,1.52,Battery_1,hold,0.0,10.0,2.0
2,99.83,94.63,-5.2,Battery_1,hold,0.0,10.0,2.0
3,105.07,108.82,3.75,Battery_1,hold,0.0,10.0,2.0
4,102.35,107.05,4.7,Battery_1,hold,0.0,10.0,2.0
5,100.5,90.74,-9.76,Battery_1,charge,3.0,16.8,3.35
6,98.77,92.26,-6.51,Battery_1,charge,0.7,18.3,3.67
7,94.32,94.96,0.64,Battery_1,hold,0.0,18.3,3.67
8,97.5,95.92,-1.58,Battery_1,hold,0.0,18.3,3.67
9,96.12,96.04,-0.08,Battery_1,hold,0.0,18.3,3.67
10,99.29,95.02,-4.27,Battery_1,hold,0.0,18.3,3.67
11,104.36,108.76,4.4,Battery_1,hold,0.0,18.3,3.67
12,103.54,107.43,3.89,Battery_1,hold,0.0,18.3,3.67
13,103.26,103.59,0.33,Battery_1,hold,0.0,18.3,3.67
14,107.27,112.91,5.64,Battery_1,hold,0.0,18.3,3.67
15,101.83,104.17,2.34,Battery_1,hold,0.0,18.3,3.67
16,107.16,102.86,-4.3,Battery_1,hold,0.0,18.3,3.67
17,112.66,114.5,1.84,Battery_1,discharge,3.0,10.0,2.0
18,101.95,97.16,-4.79,Battery_1,hold,0.0,10.0,2.0
19,94.2,98.59,4.39,Battery_1,hold,0.0,10.0,2.0
20,89.9,89.65,-0.25,Battery_1,charge,2.56,15.8,3.15
21,90.97,90.05,-0.92,Battery_1,hold,0.0,15.8,3.15
22,86.47,83.07,-3.4,Battery_1,charge,3.0,22.5,4.5
23,81.22,87.33,6.11,Battery_1,charge,3.0,29.2,5.85
24,69.15,68.38,-0.77,Battery_1,charge,3.0,36.0,7.2
25,61.98,59.84,-2.14,Battery_1,charge,3.0,42.8,8.55
26,65.99,64.23,-1.76,Battery_1,charge,3.0,49.5,9.9
27,57.35,60.01,2.66,Battery_1,charge,3.0,56.2,11.25
28,47.22,49.05,1.83,Battery_1,charge,3.0,63.0,12.6
29,47.11,49.17,2.06,Battery_1,charge,3.0,69.8,13.95
