settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,81.91,83.43,1.52,Battery_1,charge,3.0,16.8,3.35
2,55.63,50.43,-5.2,Battery_1,charge,3.0,23.5,4.7
3,118.82,122.57,3.75,Battery_1,hold,0.0,23.5,4.7
4,119.15,123.85,4.7,Battery_1,discharge,3.0,15.2,3.03
5,113.89,104.13,-9.76,Battery_1,hold,0.0,15.2,3.03
6,111.65,105.14,-6.51,Battery_1,hold,0.0,15.2,3.03
7,110.12,110.76,0.64,Battery_1,hold,0.0,15.2,3.03
8,107.21,105.63,-1.58,Battery_1,hold,0.0,15.2,3.03
9,103.87,103.79,-0.08,Battery_1,hold,0.0,15.2,3.03
10,105.39,101.12,-4.27,Battery_1,hold,0.0,15.2,3.03
11,105.41,109.81,4.4,Battery_1,hold,0.0,15.2,3.03
12,106.77,110.66,3.89,Battery_1,hold,0.0,15.2,3.03
13,107.46,107.79,0.33,Battery_1,hold,0.0,15.2,3.03
14,117.7,123.34,5.64,Battery_1,discharge,1.86,10.0,2.0
15,120.45,122.79,2.34,Battery_1,hold,0.0,10.0,2.0
16,124.23,119.93,-4.3,Battery_1,hold,0.0,10.0,2.0
17,115.06,116.9,1.84,Battery_1,hold,0.0,10.0,2.0
18,110.38,105.59,-4.79,Battery_1,hold,0.0,10.0,2.0
19,103.15,107.54,4.39,Battery_1,hold,0.0,10.0,2.0
20,104.96,104.71,-0.25,Battery_1,hold,0.0,10.0,2.0
21,99.79,98.87,-0.92,Battery_1,hold,0.0,10.0,2.0
22,106.83,103.43,-3.4,Battery_1,hold,0.0,10.0,2.0
23,109.2,115.31,6.11,Battery_1,hold,0.0,10.0,2.0
24,106.9,106.13,-0.77,Battery_1,hold,0.0,10.0,2.0
25,105.16,103.02,-2.14,Battery_1,hold,0.0,10.0,2.0
26,103.51,101.75,-1.76,Battery_1,hold,0.0,10.0,2.0
27,99.17,101.83,2.66,Battery_1,hold,0.0,10.0,2.0
28,97.18,99.01,1.83,Battery_1,hold,0.0,10.0,2.0
29,97.49,99.55,2.06,Battery_1,hold,0.0,10.0,2.0
30,93.63,95.78,2.15,Battery_1,hold,0.0,10.0,2.0
31,99.28,109.99,10.71,Battery_1,hold,0.0,10.0,2.0
32,89.94,87.91,-2.03,Battery_1,charge,3.0,16.8,3.35
33,93.44,90.88,-2.56,Battery_1,charge,3.0,23.5,4.7
34,92.06,87.99,-4.07,Battery_1,charge,3.0,30.2,6.05
35,115.46,118.54,3.08,Battery_1,discharge,3.0,21.9,4.38
36,114.21,119.85,5.64,Battery_1,discharge,3.0,13.6,2.72
37,113.75,113.18,-0.57,Battery_1,hold,0.0,13.6,2.72
38,110.92,106.72,-4.2,Battery_1,hold,0.0,13.6,2.72
