settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,110.09,111.61,1.52,Battery_1,hold,0.0,10.0,2.0
2,109.09,103.89,-5.2,Battery_1,hold,0.0,10.0,2.0
3,115.79,119.54,3.75,Battery_1,hold,0.0,10.0,2.0
4,111.91,116.61,4.7,Battery_1,hold,0.0,10.0,2.0
5,111.34,101.58,-9.76,Battery_1,charge,3.0,16.8,3.35
6,109.8,103.29,-6.51,Battery_1,charge,0.7,18.3,3.67
7,112.31,112.95,0.64,Battery_1,hold,0.0,18.3,3.67
8,114.5,112.92,-1.58,Battery_1,hold,0.0,18.3,3.67
9,116.78,116.7,-0.08,Battery_1,hold,0.0,18.3,3.67
10,116.86,112.59,-4.27,Battery_1,hold,0.0,18.3,3.67
11,117.89,122.29,4.4,Battery_1,hold,0.0,18.3,3.67
12,114.72,118.61,3.89,Battery_1,hold,0.0,18.3,3.67
13,108.01,108.34,0.33,Battery_1,hold,0.0,18.3,3.67
14,114.0,119.64,5.64,Battery_1,hold,0.0,18.3,3.67
15,102.33,104.67,2.34,Battery_1,hold,0.0,18.3,3.67
16,108.21,103.91,-4.3,Battery_1,hold,0.0,18.3,3.67
17,108.94,110.78,1.84,Battery_1,hold,0.0,18.3,3.67
18,109.04,104.25,-4.79,Battery_1,hold,0.0,18.3,3.67
19,111.8,116.19,4.39,Battery_1,hold,0.0,18.3,3.67
20,114.39,114.14,-0.25,Battery_1,hold,0.0,18.3,3.67
21,119.37,118.45,-0.92,Battery_1,hold,0.0,18.3,3.67
22,121.43,118.03,-3.4,Battery_1,hold,0.0,18.3,3.67
23,117.3,123.41,6.11,Battery_1,hold,0.0,18.3,3.67
24,115.82,115.05,-0.77,Battery_1,hold,0.0,18.3,3.67
25,114.86,112.72,-2.14,Battery_1,hold,0.0,18.3,3.67
26,112.63,110.87,-1.76,Battery_1,hold,0.0,18.3,3.67
27,113.44,116.1,2.66,Battery_1,hold,0.0,18.3,3.67
