settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,104.97,106.49,1.52,Battery_1,hold,0.0,10.0,2.0
2,105.65,100.45,-5.2,Battery_1,hold,0.0,10.0,2.0
3,99.74,103.49,3.75,Battery_1,hold,0.0,10.0,2.0
4,99.53,104.23,4.7,Battery_1,hold,0.0,10.0,2.0
5,98.02,88.26,-9.76,Battery_1,charge,3.0,16.8,3.35
6,101.3,94.79,-6.51,Battery_1,charge,3.0,23.5,4.7
7,102.81,103.45,0.64,Battery_1,hold,0.0,23.5,4.7
8,107.01,105.43,-1.58,Battery_1,hold,0.0,23.5,4.7
9,110.32,110.24,-0.08,Battery_1,hold,0.0,23.5,4.7
10,103.57,99.3,-4.27,Battery_1,hold,0.0,23.5,4.7
11,107.63,112.03,4.4,Battery_1,hold,0.0,23.5,4.7
12,104.55,108.44,3.89,Battery_1,hold,0.0,23.5,4.7
13,102.27,102.6,0.33,Battery_1,hold,0.0,23.5,4.7
14,110.46,116.1,5.64,Battery_1,hold,0.0,23.5,4.7
15,91.42,93.76,2.34,Battery_1,charge,3.0,30.2,6.05
16,95.66,91.36,-4.3,Battery_1,charge,3.0,37.0,7.4
17,102.08,103.92,1.84,Battery_1,hold,0.0,37.0,7.4
18,105.81,101.02,-4.79,Battery_1,hold,0.0,37.0,7.4
19,101.48,105.87,4.39,Battery_1,hold,0.0,37.0,7.4
20,101.3,101.05,-0.25,Battery_1,hold,0.0,37.0,7.4
21,102.78,101.86,-0.92,Battery_1,hold,0.0,37.0,7.4
22,104.53,101.13,-3.4,Battery_1,hold,0.0,37.0,7.4
23,103.01,109.12,6.11,Battery_1,hold,0.0,37.0,7.4
24,100.28,99.51,-0.77,Battery_1,hold,0.0,37.0,7.4
25,95.1,92.96,-2.14,Battery_1,charge,3.0,43.8,8.75
26,93.84,92.08,-1.76,Battery_1,charge,3.0,50.5,10.1
27,97.52,100.18,2.66,Battery_1,hold,0.0,50.5,10.1
28,95.24,97.07,1.83,Battery_1,hold,0.0,50.5,10.1
29,93.74,95.8,2.06,Battery_1,charge,1.93,54.8,10.97
30,91.52,93.67,2.15,Battery_1,charge,3.0,61.6,12.32
31,98.13,108.84,10.71,Battery_1,hold,0.0,61.6,12.32
32,97.17,95.14,-2.03,Battery_1,charge,3.0,68.3,13.67
33,111.57,109.01,-2.56,Battery_1,hold,0.0,68.3,13.67
34,106.85,102.78,-4.07,Battery_1,hold,0.0,68.3,13.67
35,106.83,109.91,3.08,Battery_1,hold,0.0,68.3,13.67
36,112.35,117.99,5.64,Battery_1,hold,0.0,68.3,13.67
37,117.06,116.49,-0.57,Battery_1,hold,0.0,68.3,13.67
38,124.19,119.99,-4.2,Battery_1,discharge,3.0,60.0,12.0
39,131.67,127.55,-4.12,Battery_1,discharge,3.0,51.7,10.33
40,133.84,137.09,3.25,Battery_1,discharge,3.0,43.3,8.67
41,134.53,138.25,3.72,Battery_1,discharge,3.0,35.0,7.0
42,138.73,141.45,2.72,Battery_1,discharge,3.0,26.7,5.33
43,126.7,123.37,-3.33,Battery_1,discharge,3.0,18.3,3.67
44,127.89,129.05,1.16,Battery_1,discharge,3.0,10.0,2.0
45,114.16,114.74,0.58,Battery_1,hold,0.0,10.0,2.0
46,107.3,108.39,1.09,Battery_1,hold,0.0,10.0,2.0
47,106.19,110.55,4.36,Battery_1,hold,0.0,10.0,2.0
48,107.53,108.65,1.12,Battery_1,hold,0.0,10.0,2.0
1,104.97,106.49,1.52,Battery_2,hold,0.0,10.0,10.0
2,105.65,100.45,-5.2,Battery_2,hold,0.0,10.0,10.0
3,99.74,103.49,3.75,Battery_2,hold,0.0,10.0,10.0
4,99.53,104.23,4.7,Battery_2,hold,0.0,10.0,10.0
5,98.02,88.26,-9.76,Battery_2,charge,5.0,12.2,12.25
6,101.3,94.79,-6.51,Battery_2,charge,5.0,14.5,14.5
7,102.81,103.45,0.64,Battery_2,hold,0.0,14.5,14.5
8,107.01,105.43,-1.58,Battery_2,hold,0.0,14.5,14.5
9,110.32,110.24,-0.08,Battery_2,hold,0.0,14.5,14.5
10,103.57,99.3,-4.27,Battery_2,hold,0.0,14.5,14.5
11,107.63,112.03,4.4,Battery_2,hold,0.0,14.5,14.5
12,104.55,108.44,3.89,Battery_2,hold,0.0,14.5,14.5
13,102.27,102.6,0.33,Battery_2,hold,0.0,14.5,14.5
14,110.46,116.1,5.64,Battery_2,hold,0.0,14.5,14.5
15,91.42,93.76,2.34,Battery_2,charge,5.0,16.8,16.75
16,95.66,91.36,-4.3,Battery_2,charge,5.0,19.0,19.0
17,102.08,103.92,1.84,Battery_2,hold,0.0,19.0,19.0
