settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,106.42,107.94,1.52,Battery_1,hold,0.0,10.0,2.0
2,104.08,98.88,-5.2,Battery_1,charge,1.41,13.2,2.63
3,101.8,105.55,3.75,Battery_1,hold,0.0,13.2,2.63
4,103.18,107.88,4.7,Battery_1,hold,0.0,13.2,2.63
5,103.33,93.57,-9.76,Battery_1,charge,3.0,19.9,3.98
6,100.63,94.12,-6.51,Battery_1,charge,3.0,26.7,5.33
7,102.56,103.2,0.64,Battery_1,hold,0.0,26.7,5.33
8,100.65,99.07,-1.58,Battery_1,hold,0.0,26.7,5.33
9,110.5,110.42,-0.08,Battery_1,hold,0.0,26.7,5.33
10,108.02,103.75,-4.27,Battery_1,hold,0.0,26.7,5.33
11,115.64,120.04,4.4,Battery_1,hold,0.0,26.7,5.33
12,116.33,120.22,3.89,Battery_1,hold,0.0,26.7,5.33
13,114.31,114.64,0.33,Battery_1,hold,0.0,26.7,5.33
14,119.82,125.46,5.64,Battery_1,discharge,3.0,18.3,3.67
15,115.71,118.05,2.34,Battery_1,hold,0.0,18.3,3.67
16,119.88,115.58,-4.3,Battery_1,hold,0.0,18.3,3.67
17,116.73,118.57,1.84,Battery_1,hold,0.0,18.3,3.67
18,123.8,119.01,-4.79,Battery_1,hold,0.0,18.3,3.67
19,128.13,132.52,4.39,Battery_1,discharge,3.0,10.0,2.0
20,119.83,119.58,-0.25,Battery_1,hold,0.0,10.0,2.0
21,103.98,103.06,-0.92,Battery_1,hold,0.0,10.0,2.0
22,93.95,90.55,-3.4,Battery_1,charge,2.56,15.8,3.15
23,79.0,85.11,6.11,Battery_1,charge,3.0,22.5,4.5
24,66.54,65.77,-0.77,Battery_1,charge,3.0,29.2,5.85
25,80.42,78.28,-2.14,Battery_1,charge,3.0,36.0,7.2
26,66.28,64.52,-1.76,Battery_1,charge,3.0,42.8,8.55
27,73.15,75.81,2.66,Battery_1,charge,3.0,49.5,9.9
28,71.12,72.95,1.83,Battery_1,charge,3.0,56.2,11.25
29,72.46,74.52,2.06,Battery_1,charge,3.0,63.0,12.6
30,70.84,72.99,2.15,Battery_1,charge,3.0,69.8,13.95
31,73.08,83.79,10.71,Battery_1,charge,3.0,76.5,15.3
32,72.16,70.13,-2.03,Battery_1,charge,3.0,83.2,16.65
33,98.06,95.5,-2.56,Battery_1,hold,0.0,83.2,16.65
34,92.48,88.41,-4.07,Battery_1,charge,3.0,90.0,18.0
35,125.59,128.67,3.08,Battery_1,hold,0.0,90.0,18.0
36,129.51,135.15,5.64,Battery_1,discharge,3.0,81.7,16.33
37,135.61,135.04,-0.57,Battery_1,discharge,3.0,73.3,14.67
38,138.65,134.45,-4.2,Battery_1,discharge,3.0,65.0,13.0
39,147.22,143.1,-4.12,Battery_1,discharge,3.0,56.7,11.33
40,145.92,149.17,3.25,Battery_1,discharge,3.0,48.3,9.67
41,146.51,150.23,3.72,Battery_1,discharge,3.0,40.0,8.0
42,146.94,149.66,2.72,Battery_1,discharge,3.0,31.7,6.33
43,138.06,134.73,-3.33,Battery_1,discharge,3.0,23.3,4.67
44,130.52,131.68,1.16,Battery_1,discharge,1.8,18.3,3.67
45,137.54,138.12,0.58,Battery_1,discharge,3.0,10.0,2.0
46,130.01,131.1,1.09,Battery_1,hold,0.0,10.0,2.0
47,120.65,125.01,4.36,Battery_1,hold,0.0,10.0,2.0
48,120.11,121.23,1.12,Battery_1,hold,0.0,10.0,2.0
1,106.42,107.94,1.52,Battery_2,hold,0.0,10.0,10.0
2,104.08,98.88,-5.2,Battery_2,charge,5.0,12.2,12.25
3,101.8,105.55,3.75,Battery_2,hold,0.0,12.2,12.25
4,103.18,107.88,4.7,Battery_2,hold,0.0,12.2,12.25
5,103.33,93.57,-9.76,Battery_2,charge,5.0,14.5,14.5
6,100.63,94.12,-6.51,Battery_2,charge,5.0,16.8,16.75
7,102.56,103.2,0.64,Battery_2,hold,0.0,16.8,16.75
8,100.65,99.07,-1.58,Battery_2,charge,5.0,19.0,19.0
9,110.5,110.42,-0.08,Battery_2,hold,0.0,19.0,19.0
10,108.02,103.75,-4.27,Battery_2,hold,0.0,19.0,19.0
11,115.64,120.04,4.4,Battery_2,hold,0.0,19.0,19.0
12,116.33,120.22,3.89,Battery_2,hold,0.0,19.0,19.0
13,114.31,114.64,0.33,Battery_2,hold,0.0,19.0,19.0
14,119.82,125.46,5.64,Battery_2,discharge,3.85,16.9,16.86
15,115.71,118.05,2.34,Battery_2,hold,0.0,16.9,16.86
16,119.88,115.58,-4.3,Battery_2,hold,0.0,16.9,16.86
17,116.73,118.57,1.84,Battery_2,hold,0.0,16.9,16.86
18,123.8,119.01,-4.79,Battery_2,hold,0.0,16.9,16.86
19,128.13,132.52,4.39,Battery_2,discharge,5.0,14.1,14.08
20,119.83,119.58,-0.25,Battery_2,hold,0.0,14.1,14.08
21,103.98,103.06,-0.92,Battery_2,hold,0.0,14.1,14.08
22,93.95,90.55,-3.4,Battery_2,charge,5.0,16.3,16.33
23,79.0,85.11,6.11,Battery_2,charge,5.0,18.6,18.58
24,66.54,65.77,-0.77,Battery_2,charge,5.0,20.8,20.83
25,80.42,78.28,-2.14,Battery_2,charge,5.0,23.1,23.08
26,66.28,64.52,-1.76,Battery_2,charge,5.0,25.3,25.33
27,73.15,75.81,2.66,Battery_2,charge,5.0,27.6,27.58
28,71.12,72.95,1.83,Battery_2,charge,5.0,29.8,29.83
29,72.46,74.52,2.06,Battery_2,charge,5.0,32.1,32.08
30,70.84,72.99,2.15,Battery_2,charge,5.0,34.3,34.33
31,73.08,83.79,10.71,Battery_2,charge,5.0,36.6,36.58
32,72.16,70.13,-2.03,Battery_2,charge,5.0,38.8,38.83
33,98.06,95.5,-2.56,Battery_2,charge,5.0,41.1,41.08
34,92.48,88.41,-4.07,Battery_2,charge,5.0,43.3,43.33
35,125.59,128.67,3.08,Battery_2,discharge,5.0,40.6,40.56
36,129.51,135.15,5.64,Battery_2,discharge,5.0,37.8,37.78
37,135.61,135.04,-0.57,Battery_2,discharge,5.0,35.0,35.0
38,138.65,134.45,-4.2,Battery_2,discharge,5.0,32.2,32.22
39,147.22,143.1,-4.12,Battery_2,discharge,5.0,29.4,29.44
40,145.92,149.17,3.25,Battery_2,discharge,5.0,26.7,26.67
41,146.51,150.23,3.72,Battery_2,discharge,5.0,23.9,23.89
42,146.94,149.66,2.72,Battery_2,discharge,5.0,21.1,21.11
43,138.06,134.73,-3.33,Battery_2,discharge,5.0,18.3,18.33
44,130.52,131.68,1.16,Battery_2,discharge,5.0,15.6,15.56
45,137.54,138.12,0.58,Battery_2,discharge,5.0,12.8,12.78
46,130.01,131.1,1.09,Battery_2,discharge,5.0,10.0,10.0
47,120.65,125.01,4.36,Battery_2,hold,0.0,10.0,10.0
48,120.11,121.23,1.12,Battery_2,hold,0.0,10.0,10.0
1,106.42,107.94,1.52,Battery_3,hold,0.0,10.0,20.0
2,104.08,98.88,-5.2,Battery_3,charge,10.0,12.2,24.5
3,101.8,105.55,3.75,Battery_3,hold,0.0,12.2,24.5
4,103.18,107.88,4.7,Battery_3,hold,0.0,12.2,24.5
5,103.33,93.57,-9.76,Battery_3,charge,10.0,14.5,29.0
6,100.63,94.12,-6.51,Battery_3,charge,10.0,16.8,33.5
7,102.56,103.2,0.64,Battery_3,hold,0.0,16.8,33.5
8,100.65,99.07,-1.58,Battery_3,charge,10.0,19.0,38.0
9,110.5,110.42,-0.08,Battery_3,hold,0.0,19.0,38.0
10,108.02,103.75,-4.27,Battery_3,hold,0.0,19.0,38.0
11,115.64,120.04,4.4,Battery_3,hold,0.0,19.0,38.0
12,116.33,120.22,3.89,Battery_3,hold,0.0,19.0,38.0
13,114.31,114.64,0.33,Battery_3,hold,0.0,19.0,38.0
14,119.82,125.46,5.64,Battery_3,discharge,7.7,16.9,33.72
15,115.71,118.05,2.34,Battery_3,hold,0.0,16.9,33.72
16,119.88,115.58,-4.3,Battery_3,hold,0.0,16.9,33.72
17,116.73,118.57,1.84,Battery_3,hold,0.0,16.9,33.72
18,123.8,119.01,-4.79,Battery_3,hold,0.0,16.9,33.72
19,128.13,132.52,4.39,Battery_3,discharge,10.0,14.1,28.17
20,119.83,119.58,-0.25,Battery_3,hold,0.0,14.1,28.17
21,103.98,103.06,-0.92,Battery_3,hold,0.0,14.1,28.17
22,93.95,90.55,-3.4,Battery_3,charge,10.0,16.3,32.67
23,79.0,85.11,6.11,Battery_3,charge,10.0,18.6,37.17
24,66.54,65.77,-0.77,Battery_3,charge,10.0,20.8,41.67
25,80.42,78.28,-2.14,Battery_3,charge,10.0,23.1,46.17
26,66.28,64.52,-1.76,Battery_3,charge,10.0,25.3,50.67
27,73.15,75.81,2.66,Battery_3,charge,10.0,27.6,55.17
28,71.12,72.95,1.83,Battery_3,charge,10.0,29.8,59.67
29,72.46,74.52,2.06,Battery_3,charge,10.0,32.1,64.17
30,70.84,72.99,2.15,Battery_3,charge,10.0,34.3,68.67
31,73.08,83.79,10.71,Battery_3,charge,10.0,36.6,73.17
32,72.16,70.13,-2.03,Battery_3,charge,10.0,38.8,77.67
33,98.06,95.5,-2.56,Battery_3,charge,10.0,41.1,82.17
34,92.48,88.41,-4.07,Battery_3,charge,10.0,43.3,86.67
35,125.59,128.67,3.08,Battery_3,discharge,10.0,40.6,81.11
36,129.51,135.15,5.64,Battery_3,discharge,10.0,37.8,75.56
37,135.61,135.04,-0.57,Battery_3,discharge,10.0,35.0,70.0
38,138.65,134.45,-4.2,Battery_3,discharge,10.0,32.2,64.44
39,147.22,143.1,-4.12,Battery_3,discharge,10.0,29.4,58.89
40,145.92,149.17,3.25,Battery_3,discharge,10.0,26.7,53.33
41,146.51,150.23,3.72,Battery_3,discharge,10.0,23.9,47.78
42,146.94,149.66,2.72,Battery_3,discharge,10.0,21.1,42.22
