settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,120.46,121.98,1.52,Battery_1,hold,0.0,10.0,2.0
2,121.57,116.37,-5.2,Battery_1,hold,0.0,10.0,2.0
3,123.31,127.06,3.75,Battery_1,hold,0.0,10.0,2.0
4,130.15,134.85,4.7,Battery_1,hold,0.0,10.0,2.0
5,126.12,116.36,-9.76,Battery_1,hold,0.0,10.0,2.0
6,130.4,123.89,-6.51,Battery_1,hold,0.0,10.0,2.0
7,121.69,122.33,0.64,Battery_1,hold,0.0,10.0,2.0
8,121.23,119.65,-1.58,Battery_1,hold,0.0,10.0,2.0
9,116.7,116.62,-0.08,Battery_1,hold,0.0,10.0,2.0
10,116.06,111.79,-4.27,Battery_1,hold,0.0,10.0,2.0
11,113.67,118.07,4.4,Battery_1,hold,0.0,10.0,2.0
12,109.91,113.8,3.89,Battery_1,hold,0.0,10.0,2.0
13,105.69,106.02,0.33,Battery_1,hold,0.0,10.0,2.0
14,103.66,109.3,5.64,Battery_1,hold,0.0,10.0,2.0
15,96.93,99.27,2.34,Battery_1,hold,0.0,10.0,2.0
16,99.07,94.77,-4.3,Battery_1,hold,0.0,10.0,2.0
17,92.98,94.82,1.84,Battery_1,hold,0.0,10.0,2.0
18,95.47,90.68,-4.79,Battery_1,hold,0.0,10.0,2.0
19,87.22,91.61,4.39,Battery_1,hold,0.0,10.0,2.0
20,82.62,82.37,-0.25,Battery_1,charge,3.0,16.8,3.35
21,86.19,85.27,-0.92,Battery_1,charge,3.0,23.5,4.7
22,90.13,86.73,-3.4,Battery_1,charge,3.0,30.2,6.05
23,95.09,101.2,6.11,Battery_1,hold,0.0,30.2,6.05
24,86.84,86.07,-0.77,Battery_1,charge,3.0,37.0,7.4
25,86.48,84.34,-2.14,Battery_1,charge,3.0,43.8,8.75
26,74.97,73.21,-1.76,Battery_1,charge,3.0,50.5,10.1
27,65.51,68.17,2.66,Battery_1,charge,3.0,57.2,11.45
28,69.24,71.07,1.83,Battery_1,charge,3.0,64.0,12.8
29,73.65,75.71,2.06,Battery_1,charge,3.0,70.8,14.15
30,78.13,80.28,2.15,Battery_1,charge,3.0,77.5,15.5
31,90.92,101.63,10.71,Battery_1,hold,0.0,77.5,15.5
32,89.2,87.17,-2.03,Battery_1,charge,2.56,83.2,16.65
33,85.49,82.93,-2.56,Battery_1,charge,3.0,90.0,18.0
34,96.59,92.52,-4.07,Battery_1,hold,0.0,90.0,18.0
35,116.14,119.22,3.08,Battery_1,hold,0.0,90.0,18.0
36,120.52,126.16,5.64,Battery_1,discharge,1.8,85.0,17.0
37,122.93,122.36,-0.57,Battery_1,hold,0.0,85.0,17.0
38,119.95,115.75,-4.2,Battery_1,hold,0.0,85.0,17.0
39,129.46,125.34,-4.12,Battery_1,hold,0.0,85.0,17.0
40,133.07,136.32,3.25,Battery_1,discharge,3.0,76.7,15.33
41,134.46,138.18,3.72,Battery_1,discharge,3.0,68.3,13.67
42,141.51,144.23,2.72,Battery_1,discharge,3.0,60.0,12.0
43,146.84,143.51,-3.33,Battery_1,discharge,3.0,51.7,10.33
44,147.86,149.02,1.16,Battery_1,discharge,3.0,43.3,8.67
45,145.63,146.21,0.58,Battery_1,discharge,3.0,35.0,7.0
46,139.57,140.66,1.09,Battery_1,discharge,3.0,26.7,5.33
47,142.85,147.21,4.36,Battery_1,discharge,3.0,18.3,3.67
48,139.06,140.18,1.12,Battery_1,discharge,3.0,10.0,2.0
1,120.46,121.98,1.52,Battery_2,hold,0.0,10.0,10.0
2,121.57,116.37,-5.2,Battery_2,hold,0.0,10.0,10.0
3,123.31,127.06,3.75,Battery_2,hold,0.0,10.0,10.0
4,130.15,134.85,4.7,Battery_2,hold,0.0,10.0,10.0
5,126.12,116.36,-9.76,Battery_2,hold,0.0,10.0,10.0
6,130.4,123.89,-6.51,Battery_2,hold,0.0,10.0,10.0
7,121.69,122.33,0.64,Battery_2,hold,0.0,10.0,10.0
8,121.23,119.65,-1.58,Battery_2,hold,0.0,10.0,10.0
9,116.7,116.62,-0.08,Battery_2,hold,0.0,10.0,10.0
10,116.06,111.79,-4.27,Battery_2,hold,0.0,10.0,10.0
11,113.67,118.07,4.4,Battery_2,hold,0.0,10.0,10.0
12,109.91,113.8,3.89,Battery_2,hold,0.0,10.0,10.0
13,105.69,106.02,0.33,Battery_2,hold,0.0,10.0,10.0
14,103.66,109.3,5.64,Battery_2,hold,0.0,10.0,10.0
15,96.93,99.27,2.34,Battery_2,hold,0.0,10.0,10.0
16,99.07,94.77,-4.3,Battery_2,charge,5.0,12.2,12.25
17,92.98,94.82,1.84,Battery_2,charge,0.25,12.4,12.36
18,95.47,90.68,-4.79,Battery_2,charge,5.0,14.6,14.61
19,87.22,91.61,4.39,Battery_2,charge,5.0,16.9,16.86
20,82.62,82.37,-0.25,Battery_2,charge,5.0,19.1,19.11
21,86.19,85.27,-0.92,Battery_2,charge,5.0,21.4,21.36
22,90.13,86.73,-3.4,Battery_2,charge,5.0,23.6,23.61
23,95.09,101.2,6.11,Battery_2,hold,0.0,23.6,23.61
24,86.84,86.07,-0.77,Battery_2,charge,5.0,25.9,25.86
25,86.48,84.34,-2.14,Battery_2,charge,5.0,28.1,28.11
26,74.97,73.21,-1.76,Battery_2,charge,5.0,30.4,30.36
27,65.51,68.17,2.66,Battery_2,charge,5.0,32.6,32.61
28,69.24,71.07,1.83,Battery_2,charge,5.0,34.9,34.86
29,73.65,75.71,2.06,Battery_2,charge,5.0,37.1,37.11
30,78.13,80.28,2.15,Battery_2,charge,5.0,39.4,39.36
31,90.92,101.63,10.71,Battery_2,hold,0.0,39.4,39.36
32,89.2,87.17,-2.03,Battery_2,charge,5.0,41.6,41.61
33,85.49,82.93,-2.56,Battery_2,charge,5.0,43.9,43.86
34,96.59,92.52,-4.07,Battery_2,charge,5.0,46.1,46.11
35,116.14,119.22,3.08,Battery_2,discharge,5.0,43.3,43.33
36,120.52,126.16,5.64,Battery_2,discharge,5.0,40.6,40.56
37,122.93,122.36,-0.57,Battery_2,discharge,5.0,37.8,37.78
38,119.95,115.75,-4.2,Battery_2,hold,0.0,37.8,37.78
39,129.46,125.34,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,133.07,136.32,3.25,Battery_2,discharge,5.0,32.2,32.22
41,134.46,138.18,3.72,Battery_2,discharge,5.0,29.4,29.44
42,141.51,144.23,2.72,Battery_2,discharge,5.0,26.7,26.67
43,146.84,143.51,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,147.86,149.02,1.16,Battery_2,discharge,5.0,21.1,21.11
45,145.63,146.21,0.58,Battery_2,discharge,5.0,18.3,18.33
46,139.57,140.66,1.09,Battery_2,discharge,5.0,15.6,15.56
47,142.85,147.21,4.36,Battery_2,discharge,5.0,12.8,12.78
48,139.06,140.18,1.12,Battery_2,discharge,5.0,10.0,10.0
1,120.46,121.98,1.52,Battery_3,hold,0.0,10.0,20.0
2,121.57,116.37,-5.2,Battery_3,hold,0.0,10.0,20.0
3,123.31,127.06,3.75,Battery_3,hold,0.0,10.0,20.0
4,130.15,134.85,4.7,Battery_3,hold,0.0,10.0,20.0
5,126.12,116.36,-9.76,Battery_3,hold,0.0,10.0,20.0
6,130.4,123.89,-6.51,Battery_3,hold,0.0,10.0,20.0
7,121.69,122.33,0.64,Battery_3,hold,0.0,10.0,20.0
8,121.23,119.65,-1.58,Battery_3,hold,0.0,10.0,20.0
9,116.7,116.62,-0.08,Battery_3,hold,0.0,10.0,20.0
10,116.06,111.79,-4.27,Battery_3,hold,0.0,10.0,20.0
11,113.67,118.07,4.4,Battery_3,hold,0.0,10.0,20.0
12,109.91,113.8,3.89,Battery_3,hold,0.0,10.0,20.0
13,105.69,106.02,0.33,Battery_3,hold,0.0,10.0,20.0
14,103.66,109.3,5.64,Battery_3,hold,0.0,10.0,20.0
15,96.93,99.27,2.34,Battery_3,hold,0.0,10.0,20.0
16,99.07,94.77,-4.3,Battery_3,charge,10.0,12.2,24.5
17,92.98,94.82,1.84,Battery_3,charge,0.49,12.4,24.72
18,95.47,90.68,-4.79,Battery_3,charge,10.0,14.6,29.22
19,87.22,91.61,4.39,Battery_3,charge,10.0,16.9,33.72
20,82.62,82.37,-0.25,Battery_3,charge,10.0,19.1,38.22
21,86.19,85.27,-0.92,Battery_3,charge,10.0,21.4,42.72
22,90.13,86.73,-3.4,Battery_3,charge,10.0,23.6,47.22
23,95.09,101.2,6.11,Battery_3,hold,0.0,23.6,47.22
24,86.84,86.07,-0.77,Battery_3,charge,10.0,25.9,51.72
25,86.48,84.34,-2.14,Battery_3,charge,10.0,28.1,56.22
26,74.97,73.21,-1.76,Battery_3,charge,10.0,30.4,60.72
27,65.51,68.17,2.66,Battery_3,charge,10.0,32.6,65.22
28,69.24,71.07,1.83,Battery_3,charge,10.0,34.9,69.72
29,73.65,75.71,2.06,Battery_3,charge,10.0,37.1,74.22
30,78.13,80.28,2.15,Battery_3,charge,10.0,39.4,78.72
31,90.92,101.63,10.71,Battery_3,hold,0.0,39.4,78.72
32,89.2,87.17,-2.03,Battery_3,charge,10.0,41.6,83.22
33,85.49,82.93,-2.56,Battery_3,charge,10.0,43.9,87.72
34,96.59,92.52,-4.07,Battery_3,charge,10.0,46.1,92.22
35,116.14,119.22,3.08,Battery_3,discharge,10.0,43.3,86.67
36,120.52,126.16,5.64,Battery_3,discharge,10.0,40.6,81.11
37,122.93,122.36,-0.57,Battery_3,discharge,10.0,37.8,75.56
38,119.95,115.75,-4.2,Battery_3,hold,0.0,37.8,75.56
39,129.46,125.34,-4.12,Battery_3,discharge,10.0,35.0,70.0
40,133.07,136.32,3.25,Battery_3,discharge,10.0,32.2,64.44
41,134.46,138.18,3.72,Battery_3,discharge,10.0,29.4,58.89
42,141.51,144.23,2.72,Battery_3,discharge,10.0,26.7,53.33
43,146.84,143.51,-3.33,Battery_3,discharge,10.0,23.9,47.78
44,147.86,149.02,1.16,Battery_3,discharge,10.0,21.1,42.22
45,145.63,146.21,0.58,Battery_3,discharge,10.0,18.3,36.67
46,139.57,140.66,1.09,Battery_3,discharge,10.0,15.6,31.11
47,142.85,147.21,4.36,Battery_3,discharge,10.0,12.8,25.56
48,139.06,140.18,1.12,Battery_3,discharge,10.0,10.0,20.0
1,120.46,121.98,1.52,Battery_4,hold,0.0,10.0,8.0
2,121.57,116.37,-5.2,Battery_4,hold,0.0,10.0,8.0
3,123.31,127.06,3.75,Battery_4,hold,0.0,10.0,8.0
4,130.15,134.85,4.7,Battery_4,hold,0.0,10.0,8.0
5,126.12,116.36,-9.76,Battery_4,hold,0.0,10.0,8.0
6,130.4,123.89,-6.51,Battery_4,hold,0.0,10.0,8.0
7,121.69,122.33,0.64,Battery_4,hold,0.0,10.0,8.0
8,121.23,119.65,-1.58,Battery_4,hold,0.0,10.0,8.0
9,116.7,116.62,-0.08,Battery_4,hold,0.0,10.0,8.0
10,116.06,111.79,-4.27,Battery_4,hold,0.0,10.0,8.0
11,113.67,118.07,4.4,Battery_4,hold,0.0,10.0,8.0
12,109.91,113.8,3.89,Battery_4,hold,0.0,10.0,8.0
13,105.69,106.02,0.33,Battery_4,hold,0.0,10.0,8.0
14,103.66,109.3,5.64,Battery_4,hold,0.0,10.0,8.0
15,96.93,99.27,2.34,Battery_4,hold,0.0,10.0,8.0
16,99.07,94.77,-4.3,Battery_4,charge,4.0,12.3,9.8
17,92.98,94.82,1.84,Battery_4,charge,0.2,12.4,9.89
18,95.47,90.68,-4.79,Battery_4,charge,4.0,14.6,11.69
19,87.22,91.61,4.39,Battery_4,charge,4.0,16.9,13.49
20,82.62,82.37,-0.25,Battery_4,charge,4.0,19.1,15.29
21,86.19,85.27,-0.92,Battery_4,charge,4.0,21.4,17.09
22,90.13,86.73,-3.4,Battery_4,charge,4.0,23.6,18.89
23,95.09,101.2,6.11,Battery_4,hold,0.0,23.6,18.89
24,86.84,86.07,-0.77,Battery_4,charge,4.0,25.9,20.69
25,86.48,84.34,-2.14,Battery_4,charge,4.0,28.1,22.49
26,74.97,73.21,-1.76,Battery_4,charge,4.0,30.4,24.29
27,65.51,68.17,2.66,Battery_4,charge,4.0,32.6,26.09
28,69.24,71.07,1.83,Battery_4,charge,4.0,34.9,27.89
29,73.65,75.71,2.06,Battery_4,charge,4.0,37.1,29.69
30,78.13,80.28,2.15,Battery_4,charge,4.0,39.4,31.49
31,90.92,101.63,10.71,Battery_4,hold,0.0,39.4,31.49
32,89.2,87.17,-2.03,Battery_4,charge,4.0,41.6,33.29
33,85.49,82.93,-2.56,Battery_4,charge,4.0,43.9,35.09
34,96.59,92.52,-4.07,Battery_4,charge,4.0,46.1,36.89
35,116.14,119.22,3.08,Battery_4,discharge,4.0,43.3,34.67
36,120.52,126.16,5.64,Battery_4,discharge,4.0,40.6,32.44
37,122.93,122.36,-0.57,Battery_4,discharge,4.0,37.8,30.22
38,119.95,115.75,-4.2,Battery_4,hold,0.0,37.8,30.22
39,129.46,125.34,-4.12,Battery_4,discharge,4.0,35.0,28.0
40,133.07,136.32,3.25,Battery_4,discharge,4.0,32.2,25.78
41,134.46,138.18,3.72,Battery_4,discharge,4.0,29.4,23.56
42,141.51,144.23,2.72,Battery_4,discharge,4.0,26.7,21.33
43,146.84,143.51,-3.33,Battery_4,discharge,4.0,23.9,19.11
44,147.86,149.02,1.16,Battery_4,discharge,4.0,21.1,16.89
45,145.63,146.21,0.58,Battery_4,discharge,4.0,18.3,14.67
46,139.57,140.66,1.09,Battery_4,discharge,4.0,15.6,12.44
47,142.85,147.21,4.36,Battery_4,discharge,4.0,12.8,10.22
48,139.06,140.18,1.12,Battery_4,discharge,4.0,10.0,8.0
1,120.46,121.98,1.52,Battery_5,hold,0.0,10.0,16.0
2,121.57,116.37,-5.2,Battery_5,hold,0.0,10.0,16.0
3,123.31,127.06,3.75,Battery_5,hold,0.0,10.0,16.0
4,130.15,134.85,4.7,Battery_5,hold,0.0,10.0,16.0
5,126.12,116.36,-9.76,Battery_5,hold,0.0,10.0,16.0
6,130.4,123.89,-6.51,Battery_5,hold,0.0,10.0,16.0
7,121.69,122.33,0.64,Battery_5,hold,0.0,10.0,16.0
8,121.23,119.65,-1.58,Battery_5,hold,0.0,10.0,16.0
9,116.7,116.62,-0.08,Battery_5,hold,0.0,10.0,16.0
10,116.06,111.79,-4.27,Battery_5,hold,0.0,10.0,16.0
11,113.67,118.07,4.4,Battery_5,hold,0.0,10.0,16.0
12,109.91,113.8,3.89,Battery_5,hold,0.0,10.0,16.0
13,105.69,106.02,0.33,Battery_5,hold,0.0,10.0,16.0
14,103.66,109.3,5.64,Battery_5,hold,0.0,10.0,16.0
15,96.93,99.27,2.34,Battery_5,hold,0.0,10.0,16.0
