settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,139.27,140.79,1.52,Battery_1,hold,0.0,10.0,2.0
2,139.46,134.26,-5.2,Battery_1,hold,0.0,10.0,2.0
3,141.89,145.64,3.75,Battery_1,hold,0.0,10.0,2.0
4,143.25,147.95,4.7,Battery_1,hold,0.0,10.0,2.0
5,143.55,133.79,-9.76,Battery_1,hold,0.0,10.0,2.0
6,143.52,137.01,-6.51,Battery_1,hold,0.0,10.0,2.0
7,134.45,135.09,0.64,Battery_1,hold,0.0,10.0,2.0
8,132.29,130.71,-1.58,Battery_1,charge,3.0,16.8,3.35
9,133.1,133.02,-0.08,Battery_1,hold,0.0,16.8,3.35
10,135.53,131.26,-4.27,Battery_1,charge,3.0,23.5,4.7
11,147.0,151.4,4.4,Battery_1,hold,0.0,23.5,4.7
12,151.83,155.72,3.89,Battery_1,hold,0.0,23.5,4.7
13,157.46,157.79,0.33,Battery_1,hold,0.0,23.5,4.7
14,159.84,165.48,5.64,Battery_1,discharge,3.0,15.2,3.03
15,160.01,162.35,2.34,Battery_1,discharge,1.86,10.0,2.0
16,157.67,153.37,-4.3,Battery_1,hold,0.0,10.0,2.0
17,140.43,142.27,1.84,Battery_1,hold,0.0,10.0,2.0
18,132.22,127.43,-4.79,Battery_1,hold,0.0,10.0,2.0
19,102.38,106.77,4.39,Battery_1,charge,2.56,15.8,3.15
20,80.45,80.2,-0.25,Battery_1,charge,3.0,22.5,4.5
21,78.23,77.31,-0.92,Battery_1,charge,3.0,29.2,5.85
22,61.61,58.21,-3.4,Battery_1,charge,3.0,36.0,7.2
23,57.52,63.63,6.11,Battery_1,charge,3.0,42.8,8.55
24,60.2,59.43,-0.77,Battery_1,charge,3.0,49.5,9.9
25,63.59,61.45,-2.14,Battery_1,charge,3.0,56.2,11.25
26,68.91,67.15,-1.76,Battery_1,charge,3.0,63.0,12.6
27,77.69,80.35,2.66,Battery_1,charge,3.0,69.8,13.95
28,91.48,93.31,1.83,Battery_1,charge,3.0,76.5,15.3
29,97.92,99.98,2.06,Battery_1,charge,3.0,83.2,16.65
30,103.31,105.46,2.15,Battery_1,charge,3.0,90.0,18.0
31,135.39,146.1,10.71,Battery_1,hold,0.0,90.0,18.0
32,134.91,132.88,-2.03,Battery_1,hold,0.0,90.0,18.0
33,141.57,139.01,-2.56,Battery_1,hold,0.0,90.0,18.0
34,139.7,135.63,-4.07,Battery_1,hold,0.0,90.0,18.0
35,144.05,147.13,3.08,Battery_1,hold,0.0,90.0,18.0
36,156.64,162.28,5.64,Battery_1,discharge,3.0,81.7,16.33
37,171.65,171.08,-0.57,Battery_1,discharge,3.0,73.3,14.67
38,169.14,164.94,-4.2,Battery_1,discharge,3.0,65.0,13.0
