settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,89.76,91.28,1.52,Battery_1,hold,0.0,10.0,2.0
2,87.16,81.96,-5.2,Battery_1,hold,0.0,10.0,2.0
3,20.58,24.33,3.75,Battery_1,hold,0.0,10.0,2.0
4,17.14,21.84,4.7,Battery_1,hold,0.0,10.0,2.0
5,11.48,1.72,-9.76,Battery_1,charge,2.56,15.8,3.15
6,5.78,-0.73,-6.51,Battery_1,charge,3.0,22.5,4.5
7,-1.93,-1.29,0.64,Battery_1,charge,3.0,29.2,5.85
8,-3.71,-5.29,-1.58,Battery_1,charge,3.0,36.0,7.2
9,-5.34,-5.42,-0.08,Battery_1,charge,3.0,42.8,8.55
10,-8.21,-12.48,-4.27,Battery_1,charge,3.0,49.5,9.9
11,-7.59,-3.19,4.4,Battery_1,charge,3.0,56.2,11.25
12,-9.31,-5.42,3.89,Battery_1,charge,3.0,63.0,12.6
13,-11.82,-11.49,0.33,Battery_1,charge,3.0,69.8,13.95
14,-10.54,-4.9,5.64,Battery_1,charge,3.0,76.5,15.3
15,-6.54,-4.2,2.34,Battery_1,charge,3.0,83.2,16.65
16,2.05,-2.25,-4.3,Battery_1,charge,3.0,90.0,18.0
17,2.39,4.23,1.84,Battery_1,hold,0.0,90.0,18.0
18,10.22,5.43,-4.79,Battery_1,discharge,2.43,83.2,16.65
19,0.33,4.72,4.39,Battery_1,hold,0.0,83.2,16.65
20,4.49,4.24,-0.25,Battery_1,charge,3.0,90.0,18.0
21,9.28,8.36,-0.92,Battery_1,hold,0.0,90.0,18.0
22,15.1,11.7,-3.4,Battery_1,hold,0.0,90.0,18.0
23,37.21,43.32,6.11,Battery_1,hold,0.0,90.0,18.0
24,45.87,45.1,-0.77,Battery_1,hold,0.0,90.0,18.0
25,55.51,53.37,-2.14,Battery_1,hold,0.0,90.0,18.0
26,64.7,62.94,-1.76,Battery_1,hold,0.0,90.0,18.0
27,65.23,67.89,2.66,Battery_1,hold,0.0,90.0,18.0
28,65.28,67.11,1.83,Battery_1,hold,0.0,90.0,18.0
