settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,109.39,110.91,1.52,Battery_1,hold,0.0,10.0,2.0
2,108.46,103.26,-5.2,Battery_1,hold,0.0,10.0,2.0
3,45.74,49.49,3.75,Battery_1,charge,3.0,16.8,3.35
4,46.17,50.87,4.7,Battery_1,charge,3.0,23.5,4.7
5,45.18,35.42,-9.76,Battery_1,charge,3.0,30.2,6.05
6,59.28,52.77,-6.51,Battery_1,charge,2.81,36.6,7.32
7,49.87,50.51,0.64,Battery_1,charge,3.0,43.3,8.67
8,55.4,53.82,-1.58,Battery_1,hold,0.0,43.3,8.67
9,62.9,62.82,-0.08,Battery_1,hold,0.0,43.3,8.67
10,63.52,59.25,-4.27,Battery_1,hold,0.0,43.3,8.67
11,75.03,79.43,4.4,Battery_1,discharge,3.0,35.0,7.0
12,79.67,83.56,3.89,Battery_1,discharge,3.0,26.7,5.33
13,86.98,87.31,0.33,Battery_1,discharge,3.0,18.3,3.67
14,97.11,102.75,5.64,Battery_1,discharge,3.0,10.0,2.0
15,62.18,64.52,2.34,Battery_1,hold,0.0,10.0,2.0
16,65.6,61.3,-4.3,Battery_1,hold,0.0,10.0,2.0
17,21.24,23.08,1.84,Battery_1,hold,0.0,10.0,2.0
18,12.22,7.43,-4.79,Battery_1,hold,0.0,10.0,2.0
19,-1.33,3.06,4.39,Battery_1,hold,0.0,10.0,2.0
20,-3.64,-3.89,-0.25,Battery_1,charge,3.0,16.8,3.35
21,-3.07,-3.99,-0.92,Battery_1,charge,3.0,23.5,4.7
22,-4.22,-7.62,-3.4,Battery_1,charge,3.0,30.2,6.05
23,-6.16,-0.05,6.11,Battery_1,charge,3.0,37.0,7.4
24,-2.62,-3.39,-0.77,Battery_1,charge,3.0,43.8,8.75
25,-4.35,-6.49,-2.14,Battery_1,charge,3.0,50.5,10.1
26,-3.23,-4.99,-1.76,Battery_1,charge,3.0,57.2,11.45
27,-3.38,-0.72,2.66,Battery_1,charge,3.0,64.0,12.8
