settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,167.85,169.37,1.52,Battery_1,charge,3.0,16.8,3.35
2,174.14,168.94,-5.2,Battery_1,charge,3.0,23.5,4.7
3,172.94,176.69,3.75,Battery_1,charge,2.56,29.2,5.85
4,174.94,179.64,4.7,Battery_1,hold,0.0,29.2,5.85
5,174.16,164.4,-9.76,Battery_1,charge,3.0,36.0,7.2
6,176.28,169.77,-6.51,Battery_1,charge,3.0,42.8,8.55
7,173.24,173.88,0.64,Battery_1,charge,3.0,49.5,9.9
8,175.65,174.07,-1.58,Battery_1,charge,3.0,56.2,11.25
9,179.59,179.51,-0.08,Battery_1,hold,0.0,56.2,11.25
10,177.54,173.27,-4.27,Battery_1,charge,3.0,63.0,12.6
11,177.43,181.83,4.4,Battery_1,hold,0.0,63.0,12.6
12,174.74,178.63,3.89,Battery_1,hold,0.0,63.0,12.6
13,171.92,172.25,0.33,Battery_1,charge,3.0,69.8,13.95
14,170.88,176.52,5.64,Battery_1,charge,3.0,76.5,15.3
15,163.57,165.91,2.34,Battery_1,charge,3.0,83.2,16.65
16,164.12,159.82,-4.3,Battery_1,charge,3.0,90.0,18.0
17,175.45,177.29,1.84,Battery_1,hold,0.0,90.0,18.0
18,195.78,190.99,-4.79,Battery_1,hold,0.0,90.0,18.0
19,198.13,202.52,4.39,Battery_1,hold,0.0,90.0,18.0
20,201.63,201.38,-0.25,Battery_1,hold,0.0,90.0,18.0
21,203.77,202.85,-0.92,Battery_1,hold,0.0,90.0,18.0
22,199.85,196.45,-3.4,Battery_1,hold,0.0,90.0,18.0
23,199.05,205.16,6.11,Battery_1,hold,0.0,90.0,18.0
24,196.32,195.55,-0.77,Battery_1,hold,0.0,90.0,18.0
25,206.71,204.57,-2.14,Battery_1,hold,0.0,90.0,18.0
26,196.49,194.73,-1.76,Battery_1,hold,0.0,90.0,18.0
27,194.26,196.92,2.66,Battery_1,hold,0.0,90.0,18.0
28,183.97,185.8,1.83,Battery_1,hold,0.0,90.0,18.0
29,180.6,182.66,2.06,Battery_1,hold,0.0,90.0,18.0
30,195.1,197.25,2.15,Battery_1,hold,0.0,90.0,18.0
31,218.02,228.73,10.71,Battery_1,discharge,3.0,81.7,16.33
32,206.61,204.58,-2.03,Battery_1,hold,0.0,81.7,16.33
33,220.24,217.68,-2.56,Battery_1,hold,0.0,81.7,16.33
34,240.0,235.93,-4.07,Battery_1,discharge,3.0,73.3,14.67
35,246.58,249.66,3.08,Battery_1,discharge,3.0,65.0,13.0
36,244.48,250.12,5.64,Battery_1,discharge,3.0,56.7,11.33
37,242.82,242.25,-0.57,Battery_1,discharge,3.0,48.3,9.67
38,238.68,234.48,-4.2,Battery_1,discharge,3.0,40.0,8.0
39,232.08,227.96,-4.12,Battery_1,discharge,3.0,31.7,6.33
