settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,132.85,134.37,1.52,Battery_1,hold,0.0,10.0,2.0
2,129.76,124.56,-5.2,Battery_1,hold,0.0,10.0,2.0
3,123.86,127.61,3.75,Battery_1,hold,0.0,10.0,2.0
4,123.73,128.43,4.7,Battery_1,hold,0.0,10.0,2.0
5,115.68,105.92,-9.76,Battery_1,hold,0.0,10.0,2.0
6,114.34,107.83,-6.51,Battery_1,hold,0.0,10.0,2.0
7,106.99,107.63,0.64,Battery_1,hold,0.0,10.0,2.0
8,104.01,102.43,-1.58,Battery_1,hold,0.0,10.0,2.0
9,108.81,108.73,-0.08,Battery_1,hold,0.0,10.0,2.0
10,108.75,104.48,-4.27,Battery_1,hold,0.0,10.0,2.0
11,105.7,110.1,4.4,Battery_1,hold,0.0,10.0,2.0
12,104.71,108.6,3.89,Battery_1,hold,0.0,10.0,2.0
13,97.06,97.39,0.33,Battery_1,hold,0.0,10.0,2.0
14,100.83,106.47,5.64,Battery_1,hold,0.0,10.0,2.0
15,85.47,87.81,2.34,Battery_1,hold,0.0,10.0,2.0
16,89.42,85.12,-4.3,Battery_1,hold,0.0,10.0,2.0
17,84.95,86.79,1.84,Battery_1,hold,0.0,10.0,2.0
18,84.67,79.88,-4.79,Battery_1,hold,0.0,10.0,2.0
19,69.84,74.23,4.39,Battery_1,hold,0.0,10.0,2.0
20,55.58,55.33,-0.25,Battery_1,hold,0.0,10.0,2.0
21,42.52,41.6,-0.92,Battery_1,hold,0.0,10.0,2.0
22,26.35,22.95,-3.4,Battery_1,charge,3.0,16.8,3.35
23,15.09,21.2,6.11,Battery_1,charge,3.0,23.5,4.7
24,13.29,12.52,-0.77,Battery_1,charge,3.0,30.2,6.05
25,13.73,11.59,-2.14,Battery_1,charge,3.0,37.0,7.4
26,12.16,10.4,-1.76,Battery_1,charge,3.0,43.8,8.75
27,10.4,13.06,2.66,Battery_1,charge,3.0,50.5,10.1
28,9.22,11.05,1.83,Battery_1,charge,3.0,57.2,11.45
29,9.0,11.06,2.06,Battery_1,charge,3.0,64.0,12.8
30,9.72,11.87,2.15,Battery_1,charge,3.0,70.8,14.15
31,20.4,31.11,10.71,Battery_1,charge,2.56,76.5,15.3
32,31.81,29.78,-2.03,Battery_1,charge,3.0,83.2,16.65
33,31.95,29.39,-2.56,Battery_1,charge,3.0,90.0,18.0
34,59.94,55.87,-4.07,Battery_1,hold,0.0,90.0,18.0
35,106.18,109.26,3.08,Battery_1,hold,0.0,90.0,18.0
36,115.27,120.91,5.64,Battery_1,hold,0.0,90.0,18.0
37,135.21,134.64,-0.57,Battery_1,hold,0.0,90.0,18.0
38,140.33,136.13,-4.2,Battery_1,discharge,1.8,85.0,17.0
39,151.08,146.96,-4.12,Battery_1,discharge,3.0,76.7,15.33
40,157.26,160.51,3.25,Battery_1,discharge,3.0,68.3,13.67
41,152.98,156.7,3.72,Battery_1,discharge,3.0,60.0,12.0
42,150.58,153.3,2.72,Battery_1,discharge,3.0,51.7,10.33
43,156.35,153.02,-3.33,Battery_1,discharge,3.0,43.3,8.67
44,155.13,156.29,1.16,Battery_1,discharge,3.0,35.0,7.0
45,143.39,143.97,0.58,Battery_1,discharge,3.0,26.7,5.33
46,146.23,147.32,1.09,Battery_1,discharge,3.0,18.3,3.67
47,132.52,136.88,4.36,Battery_1,discharge,3.0,10.0,2.0
48,129.15,130.27,1.12,Battery_1,hold,0.0,10.0,2.0
1,132.85,134.37,1.52,Battery_2,hold,0.0,10.0,10.0
2,129.76,124.56,-5.2,Battery_2,hold,0.0,10.0,10.0
3,123.86,127.61,3.75,Battery_2,hold,0.0,10.0,10.0
4,123.73,128.43,4.7,Battery_2,hold,0.0,10.0,10.0
5,115.68,105.92,-9.76,Battery_2,hold,0.0,10.0,10.0
6,114.34,107.83,-6.51,Battery_2,hold,0.0,10.0,10.0
7,106.99,107.63,0.64,Battery_2,hold,0.0,10.0,10.0
8,104.01,102.43,-1.58,Battery_2,hold,0.0,10.0,10.0
9,108.81,108.73,-0.08,Battery_2,hold,0.0,10.0,10.0
10,108.75,104.48,-4.27,Battery_2,hold,0.0,10.0,10.0
11,105.7,110.1,4.4,Battery_2,hold,0.0,10.0,10.0
12,104.71,108.6,3.89,Battery_2,hold,0.0,10.0,10.0
13,97.06,97.39,0.33,Battery_2,hold,0.0,10.0,10.0
14,100.83,106.47,5.64,Battery_2,hold,0.0,10.0,10.0
15,85.47,87.81,2.34,Battery_2,hold,0.0,10.0,10.0
16,89.42,85.12,-4.3,Battery_2,charge,1.42,10.6,10.64
17,84.95,86.79,1.84,Battery_2,hold,0.0,10.6,10.64
18,84.67,79.88,-4.79,Battery_2,charge,5.0,12.9,12.89
19,69.84,74.23,4.39,Battery_2,charge,5.0,15.1,15.14
20,55.58,55.33,-0.25,Battery_2,charge,5.0,17.4,17.39
21,42.52,41.6,-0.92,Battery_2,charge,5.0,19.6,19.64
22,26.35,22.95,-3.4,Battery_2,charge,5.0,21.9,21.89
23,15.09,21.2,6.11,Battery_2,charge,5.0,24.1,24.14
24,13.29,12.52,-0.77,Battery_2,charge,5.0,26.4,26.39
25,13.73,11.59,-2.14,Battery_2,charge,5.0,28.6,28.64
