settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,139.94,141.46,1.52,Battery_1,hold,0.0,10.0,2.0
2,137.55,132.35,-5.2,Battery_1,hold,0.0,10.0,2.0
3,132.88,136.63,3.75,Battery_1,hold,0.0,10.0,2.0
4,138.74,143.44,4.7,Battery_1,hold,0.0,10.0,2.0
5,133.13,123.37,-9.76,Battery_1,hold,0.0,10.0,2.0
6,135.62,129.11,-6.51,Battery_1,hold,0.0,10.0,2.0
7,127.51,128.15,0.64,Battery_1,hold,0.0,10.0,2.0
8,124.06,122.48,-1.58,Battery_1,hold,0.0,10.0,2.0
9,132.62,132.54,-0.08,Battery_1,hold,0.0,10.0,2.0
10,136.81,132.54,-4.27,Battery_1,hold,0.0,10.0,2.0
11,143.03,147.43,4.4,Battery_1,hold,0.0,10.0,2.0
12,144.32,148.21,3.89,Battery_1,hold,0.0,10.0,2.0
13,133.37,133.7,0.33,Battery_1,hold,0.0,10.0,2.0
14,135.53,141.17,5.64,Battery_1,hold,0.0,10.0,2.0
15,123.75,126.09,2.34,Battery_1,hold,0.0,10.0,2.0
16,133.58,129.28,-4.3,Battery_1,hold,0.0,10.0,2.0
17,131.72,133.56,1.84,Battery_1,hold,0.0,10.0,2.0
18,132.5,127.71,-4.79,Battery_1,hold,0.0,10.0,2.0
19,119.71,124.1,4.39,Battery_1,hold,0.0,10.0,2.0
20,106.76,106.51,-0.25,Battery_1,hold,0.0,10.0,2.0
21,89.34,88.42,-0.92,Battery_1,hold,0.0,10.0,2.0
22,82.84,79.44,-3.4,Battery_1,charge,3.0,16.8,3.35
23,51.66,57.77,6.11,Battery_1,charge,3.0,23.5,4.7
24,51.2,50.43,-0.77,Battery_1,charge,3.0,30.2,6.05
25,45.96,43.82,-2.14,Battery_1,charge,3.0,37.0,7.4
26,48.41,46.65,-1.76,Battery_1,charge,3.0,43.8,8.75
27,51.31,53.97,2.66,Battery_1,charge,3.0,50.5,10.1
28,47.71,49.54,1.83,Battery_1,charge,3.0,57.2,11.45
29,47.64,49.7,2.06,Battery_1,charge,3.0,64.0,12.8
30,34.86,37.01,2.15,Battery_1,charge,3.0,70.8,14.15
31,44.98,55.69,10.71,Battery_1,charge,3.0,77.5,15.5
32,49.9,47.87,-2.03,Battery_1,charge,3.0,84.2,16.85
33,89.95,87.39,-2.56,Battery_1,hold,0.0,84.2,16.85
34,90.0,85.93,-4.07,Battery_1,charge,2.56,90.0,18.0
35,113.37,116.45,3.08,Battery_1,hold,0.0,90.0,18.0
36,115.97,121.61,5.64,Battery_1,hold,0.0,90.0,18.0
37,127.96,127.39,-0.57,Battery_1,hold,0.0,90.0,18.0
38,136.06,131.86,-4.2,Battery_1,hold,0.0,90.0,18.0
39,141.82,137.7,-4.12,Battery_1,discharge,1.8,85.0,17.0
40,152.14,155.39,3.25,Battery_1,discharge,3.0,76.7,15.33
41,150.88,154.6,3.72,Battery_1,discharge,3.0,68.3,13.67
42,152.48,155.2,2.72,Battery_1,discharge,3.0,60.0,12.0
43,156.77,153.44,-3.33,Battery_1,discharge,3.0,51.7,10.33
44,158.94,160.1,1.16,Battery_1,discharge,3.0,43.3,8.67
45,153.81,154.39,0.58,Battery_1,discharge,3.0,35.0,7.0
46,149.95,151.04,1.09,Battery_1,discharge,3.0,26.7,5.33
47,149.61,153.97,4.36,Battery_1,discharge,3.0,18.3,3.67
48,147.45,148.57,1.12,Battery_1,discharge,3.0,10.0,2.0
1,139.94,141.46,1.52,Battery_2,hold,0.0,10.0,10.0
2,137.55,132.35,-5.2,Battery_2,hold,0.0,10.0,10.0
3,132.88,136.63,3.75,Battery_2,hold,0.0,10.0,10.0
4,138.74,143.44,4.7,Battery_2,hold,0.0,10.0,10.0
5,133.13,123.37,-9.76,Battery_2,hold,0.0,10.0,10.0
6,135.62,129.11,-6.51,Battery_2,hold,0.0,10.0,10.0
7,127.51,128.15,0.64,Battery_2,hold,0.0,10.0,10.0
8,124.06,122.48,-1.58,Battery_2,hold,0.0,10.0,10.0
9,132.62,132.54,-0.08,Battery_2,hold,0.0,10.0,10.0
10,136.81,132.54,-4.27,Battery_2,hold,0.0,10.0,10.0
11,143.03,147.43,4.4,Battery_2,hold,0.0,10.0,10.0
12,144.32,148.21,3.89,Battery_2,hold,0.0,10.0,10.0
13,133.37,133.7,0.33,Battery_2,hold,0.0,10.0,10.0
14,135.53,141.17,5.64,Battery_2,hold,0.0,10.0,10.0
15,123.75,126.09,2.34,Battery_2,hold,0.0,10.0,10.0
16,133.58,129.28,-4.3,Battery_2,hold,0.0,10.0,10.0
17,131.72,133.56,1.84,Battery_2,hold,0.0,10.0,10.0
18,132.5,127.71,-4.79,Battery_2,hold,0.0,10.0,10.0
19,119.71,124.1,4.39,Battery_2,hold,0.0,10.0,10.0
20,106.76,106.51,-0.25,Battery_2,hold,0.0,10.0,10.0
21,89.34,88.42,-0.92,Battery_2,charge,5.0,12.2,12.25
22,82.84,79.44,-3.4,Battery_2,charge,5.0,14.5,14.5
23,51.66,57.77,6.11,Battery_2,charge,5.0,16.8,16.75
24,51.2,50.43,-0.77,Battery_2,charge,5.0,19.0,19.0
25,45.96,43.82,-2.14,Battery_2,charge,5.0,21.2,21.25
26,48.41,46.65,-1.76,Battery_2,charge,5.0,23.5,23.5
27,51.31,53.97,2.66,Battery_2,charge,5.0,25.8,25.75
28,47.71,49.54,1.83,Battery_2,charge,5.0,28.0,28.0
29,47.64,49.7,2.06,Battery_2,charge,5.0,30.2,30.25
30,34.86,37.01,2.15,Battery_2,charge,5.0,32.5,32.5
31,44.98,55.69,10.71,Battery_2,charge,5.0,34.8,34.75
32,49.9,47.87,-2.03,Battery_2,charge,5.0,37.0,37.0
33,89.95,87.39,-2.56,Battery_2,charge,5.0,39.2,39.25
34,90.0,85.93,-4.07,Battery_2,charge,5.0,41.5,41.5
35,113.37,116.45,3.08,Battery_2,hold,0.0,41.5,41.5
36,115.97,121.61,5.64,Battery_2,hold,0.0,41.5,41.5
37,127.96,127.39,-0.57,Battery_2,discharge,1.7,40.6,40.56
38,136.06,131.86,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,141.82,137.7,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,152.14,155.39,3.25,Battery_2,discharge,5.0,32.2,32.22
41,150.88,154.6,3.72,Battery_2,discharge,5.0,29.4,29.44
42,152.48,155.2,2.72,Battery_2,discharge,5.0,26.7,26.67
43,156.77,153.44,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,158.94,160.1,1.16,Battery_2,discharge,5.0,21.1,21.11
45,153.81,154.39,0.58,Battery_2,discharge,5.0,18.3,18.33
46,149.95,151.04,1.09,Battery_2,discharge,5.0,15.6,15.56
47,149.61,153.97,4.36,Battery_2,discharge,5.0,12.8,12.78
48,147.45,148.57,1.12,Battery_2,discharge,5.0,10.0,10.0
1,139.94,141.46,1.52,Battery_3,hold,0.0,10.0,20.0
2,137.55,132.35,-5.2,Battery_3,hold,0.0,10.0,20.0
3,132.88,136.63,3.75,Battery_3,hold,0.0,10.0,20.0
4,138.74,143.44,4.7,Battery_3,hold,0.0,10.0,20.0
5,133.13,123.37,-9.76,Battery_3,hold,0.0,10.0,20.0
6,135.62,129.11,-6.51,Battery_3,hold,0.0,10.0,20.0
7,127.51,128.15,0.64,Battery_3,hold,0.0,10.0,20.0
8,124.06,122.48,-1.58,Battery_3,hold,0.0,10.0,20.0
9,132.62,132.54,-0.08,Battery_3,hold,0.0,10.0,20.0
10,136.81,132.54,-4.27,Battery_3,hold,0.0,10.0,20.0
11,143.03,147.43,4.4,Battery_3,hold,0.0,10.0,20.0
12,144.32,148.21,3.89,Battery_3,hold,0.0,10.0,20.0
13,133.37,133.7,0.33,Battery_3,hold,0.0,10.0,20.0
14,135.53,141.17,5.64,Battery_3,hold,0.0,10.0,20.0
15,123.75,126.09,2.34,Battery_3,hold,0.0,10.0,20.0
16,133.58,129.28,-4.3,Battery_3,hold,0.0,10.0,20.0
17,131.72,133.56,1.84,Battery_3,hold,0.0,10.0,20.0
18,132.5,127.71,-4.79,Battery_3,hold,0.0,10.0,20.0
19,119.71,124.1,4.39,Battery_3,hold,0.0,10.0,20.0
20,106.76,106.51,-0.25,Battery_3,hold,0.0,10.0,20.0
21,89.34,88.42,-0.92,Battery_3,charge,10.0,12.2,24.5
22,82.84,79.44,-3.4,Battery_3,charge,10.0,14.5,29.0
23,51.66,57.77,6.11,Battery_3,charge,10.0,16.8,33.5
24,51.2,50.43,-0.77,Battery_3,charge,10.0,19.0,38.0
25,45.96,43.82,-2.14,Battery_3,charge,10.0,21.2,42.5
26,48.41,46.65,-1.76,Battery_3,charge,10.0,23.5,47.0
27,51.31,53.97,2.66,Battery_3,charge,10.0,25.8,51.5
28,47.71,49.54,1.83,Battery_3,charge,10.0,28.0,56.0
29,47.64,49.7,2.06,Battery_3,charge,10.0,30.2,60.5
30,34.86,37.01,2.15,Battery_3,charge,10.0,32.5,65.0
31,44.98,55.69,10.71,Battery_3,charge,10.0,34.8,69.5
32,49.9,47.87,-2.03,Battery_3,charge,10.0,37.0,74.0
33,89.95,87.39,-2.56,Battery_3,charge,10.0,39.2,78.5
34,90.0,85.93,-4.07,Battery_3,charge,10.0,41.5,83.0
35,113.37,116.45,3.08,Battery_3,hold,0.0,41.5,83.0
36,115.97,121.61,5.64,Battery_3,hold,0.0,41.5,83.0
37,127.96,127.39,-0.57,Battery_3,discharge,3.4,40.6,81.11
38,136.06,131.86,-4.2,Battery_3,discharge,10.0,37.8,75.56
39,141.82,137.7,-4.12,Battery_3,discharge,10.0,35.0,70.0
40,152.14,155.39,3.25,Battery_3,discharge,10.0,32.2,64.44
41,150.88,154.6,3.72,Battery_3,discharge,10.0,29.4,58.89
42,152.48,155.2,2.72,Battery_3,discharge,10.0,26.7,53.33
43,156.77,153.44,-3.33,Battery_3,discharge,10.0,23.9,47.78
44,158.94,160.1,1.16,Battery_3,discharge,10.0,21.1,42.22
45,153.81,154.39,0.58,Battery_3,discharge,10.0,18.3,36.67
46,149.95,151.04,1.09,Battery_3,discharge,10.0,15.6,31.11
47,149.61,153.97,4.36,Battery_3,discharge,10.0,12.8,25.56
48,147.45,148.57,1.12,Battery_3,discharge,10.0,10.0,20.0
1,139.94,141.46,1.52,Battery_4,hold,0.0,10.0,8.0
2,137.55,132.35,-5.2,Battery_4,hold,0.0,10.0,8.0
3,132.88,136.63,3.75,Battery_4,hold,0.0,10.0,8.0
4,138.74,143.44,4.7,Battery_4,hold,0.0,10.0,8.0
5,133.13,123.37,-9.76,Battery_4,hold,0.0,10.0,8.0
6,135.62,129.11,-6.51,Battery_4,hold,0.0,10.0,8.0
7,127.51,128.15,0.64,Battery_4,hold,0.0,10.0,8.0
8,124.06,122.48,-1.58,Battery_4,hold,0.0,10.0,8.0
9,132.62,132.54,-0.08,Battery_4,hold,0.0,10.0,8.0
10,136.81,132.54,-4.27,Battery_4,hold,0.0,10.0,8.0
11,143.03,147.43,4.4,Battery_4,hold,0.0,10.0,8.0
12,144.32,148.21,3.89,Battery_4,hold,0.0,10.0,8.0
13,133.37,133.7,0.33,Battery_4,hold,0.0,10.0,8.0
14,135.53,141.17,5.64,Battery_4,hold,0.0,10.0,8.0
15,123.75,126.09,2.34,Battery_4,hold,0.0,10.0,8.0
16,133.58,129.28,-4.3,Battery_4,hold,0.0,10.0,8.0
17,131.72,133.56,1.84,Battery_4,hold,0.0,10.0,8.0
18,132.5,127.71,-4.79,Battery_4,hold,0.0,10.0,8.0
19,119.71,124.1,4.39,Battery_4,hold,0.0,10.0,8.0
20,106.76,106.51,-0.25,Battery_4,hold,0.0,10.0,8.0
21,89.34,88.42,-0.92,Battery_4,charge,4.0,12.3,9.8
22,82.84,79.44,-3.4,Battery_4,charge,4.0,14.5,11.6
23,51.66,57.77,6.11,Battery_4,charge,4.0,16.8,13.4
24,51.2,50.43,-0.77,Battery_4,charge,4.0,19.0,15.2
25,45.96,43.82,-2.14,Battery_4,charge,4.0,21.2,17.0
26,48.41,46.65,-1.76,Battery_4,charge,4.0,23.5,18.8
27,51.31,53.97,2.66,Battery_4,charge,4.0,25.8,20.6
28,47.71,49.54,1.83,Battery_4,charge,4.0,28.0,22.4
29,47.64,49.7,2.06,Battery_4,charge,4.0,30.2,24.2
30,34.86,37.01,2.15,Battery_4,charge,4.0,32.5,26.0
31,44.98,55.69,10.71,Battery_4,charge,4.0,34.8,27.8
32,49.9,47.87,-2.03,Battery_4,charge,4.0,37.0,29.6
33,89.95,87.39,-2.56,Battery_4,charge,4.0,39.2,31.4
34,90.0,85.93,-4.07,Battery_4,charge,4.0,41.5,33.2
35,113.37,116.45,3.08,Battery_4,hold,0.0,41.5,33.2
36,115.97,121.61,5.64,Battery_4,hold,0.0,41.5,33.2
37,127.96,127.39,-0.57,Battery_4,discharge,1.36,40.6,32.44
38,136.06,131.86,-4.2,Battery_4,discharge,4.0,37.8,30.22
39,141.82,137.7,-4.12,Battery_4,discharge,4.0,35.0,28.0
40,152.14,155.39,3.25,Battery_4,discharge,4.0,32.2,25.78
41,150.88,154.6,3.72,Battery_4,discharge,4.0,29.4,23.56
42,152.48,155.2,2.72,Battery_4,discharge,4.0,26.7,21.33
43,156.77,153.44,-3.33,Battery_4,discharge,4.0,23.9,19.11
44,158.94,160.1,1.16,Battery_4,discharge,4.0,21.1,16.89
45,153.81,154.39,0.58,Battery_4,discharge,4.0,18.3,14.67
46,149.95,151.04,1.09,Battery_4,discharge,4.0,15.6,12.44
