settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,102.92,104.44,1.52,Battery_1,hold,0.0,10.0,2.0
2,104.65,99.45,-5.2,Battery_1,hold,0.0,10.0,2.0
3,98.32,102.07,3.75,Battery_1,hold,0.0,10.0,2.0
4,103.38,108.08,4.7,Battery_1,hold,0.0,10.0,2.0
5,102.15,92.39,-9.76,Battery_1,charge,3.0,16.8,3.35
6,101.87,95.36,-6.51,Battery_1,charge,3.0,23.5,4.7
7,96.56,97.2,0.64,Battery_1,charge,3.0,30.2,6.05
8,94.99,93.41,-1.58,Battery_1,charge,3.0,37.0,7.4
9,107.41,107.33,-0.08,Battery_1,hold,0.0,37.0,7.4
10,107.79,103.52,-4.27,Battery_1,hold,0.0,37.0,7.4
11,122.06,126.46,4.4,Battery_1,discharge,3.0,28.7,5.73
12,113.67,117.56,3.89,Battery_1,hold,0.0,28.7,5.73
13,121.53,121.86,0.33,Battery_1,discharge,0.72,26.7,5.33
14,130.31,135.95,5.64,Battery_1,discharge,3.0,18.3,3.67
15,118.67,121.01,2.34,Battery_1,hold,0.0,18.3,3.67
16,121.7,117.4,-4.3,Battery_1,hold,0.0,18.3,3.67
17,120.74,122.58,1.84,Battery_1,discharge,3.0,10.0,2.0
18,123.01,118.22,-4.79,Battery_1,hold,0.0,10.0,2.0
19,113.86,118.25,4.39,Battery_1,hold,0.0,10.0,2.0
20,108.56,108.31,-0.25,Battery_1,hold,0.0,10.0,2.0
21,106.56,105.64,-0.92,Battery_1,hold,0.0,10.0,2.0
22,95.19,91.79,-3.4,Battery_1,charge,3.0,16.8,3.35
23,87.68,93.79,6.11,Battery_1,charge,2.56,22.5,4.5
24,80.6,79.83,-0.77,Battery_1,charge,3.0,29.2,5.85
25,82.53,80.39,-2.14,Battery_1,charge,3.0,36.0,7.2
26,86.96,85.2,-1.76,Battery_1,charge,3.0,42.8,8.55
27,83.37,86.03,2.66,Battery_1,charge,3.0,49.5,9.9
28,92.09,93.92,1.83,Battery_1,hold,0.0,49.5,9.9
29,81.68,83.74,2.06,Battery_1,charge,3.0,56.2,11.25
30,87.37,89.52,2.15,Battery_1,charge,3.0,63.0,12.6
31,80.92,91.63,10.71,Battery_1,charge,3.0,69.8,13.95
32,80.9,78.87,-2.03,Battery_1,charge,3.0,76.5,15.3
33,87.5,84.94,-2.56,Battery_1,charge,3.0,83.2,16.65
34,89.45,85.38,-4.07,Battery_1,charge,3.0,90.0,18.0
35,105.03,108.11,3.08,Battery_1,hold,0.0,90.0,18.0
36,107.41,113.05,5.64,Battery_1,hold,0.0,90.0,18.0
37,129.75,129.18,-0.57,Battery_1,discharge,3.0,81.7,16.33
