settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,28.22,29.74,1.52,Battery_1,charge,3.0,16.8,3.35
2,26.72,21.52,-5.2,Battery_1,charge,3.0,23.5,4.7
3,73.05,76.8,3.75,Battery_1,discharge,3.0,15.2,3.03
4,63.86,68.56,4.7,Battery_1,discharge,1.86,10.0,2.0
5,61.59,51.83,-9.76,Battery_1,hold,0.0,10.0,2.0
6,56.42,49.91,-6.51,Battery_1,hold,0.0,10.0,2.0
7,55.44,56.08,0.64,Battery_1,hold,0.0,10.0,2.0
8,60.04,58.46,-1.58,Battery_1,hold,0.0,10.0,2.0
9,59.61,59.53,-0.08,Battery_1,hold,0.0,10.0,2.0
10,54.51,50.24,-4.27,Battery_1,hold,0.0,10.0,2.0
11,52.15,56.55,4.4,Battery_1,hold,0.0,10.0,2.0
12,53.8,57.69,3.89,Battery_1,hold,0.0,10.0,2.0
13,27.95,28.28,0.33,Battery_1,hold,0.0,10.0,2.0
14,22.77,28.41,5.64,Battery_1,hold,0.0,10.0,2.0
15,8.12,10.46,2.34,Battery_1,hold,0.0,10.0,2.0
16,10.05,5.75,-4.3,Battery_1,hold,0.0,10.0,2.0
17,2.31,4.15,1.84,Battery_1,charge,0.7,11.6,2.32
18,4.48,-0.31,-4.79,Battery_1,charge,3.0,18.3,3.67
19,6.24,10.63,4.39,Battery_1,discharge,3.0,10.0,2.0
20,5.0,4.75,-0.25,Battery_1,hold,0.0,10.0,2.0
21,-0.56,-1.48,-0.92,Battery_1,charge,3.0,10.0,2.0
22,-7.01,-10.41,-3.4,Battery_1,charge,3.0,16.8,3.35
23,-13.12,-7.01,6.11,Battery_1,charge,3.0,23.5,4.7
24,-14.17,-14.94,-0.77,Battery_1,charge,3.0,30.2,6.05
25,-16.98,-19.12,-2.14,Battery_1,charge,3.0,37.0,7.4
26,-21.31,-23.07,-1.76,Battery_1,charge,3.0,43.8,8.75
27,-19.85,-17.19,2.66,Battery_1,charge,3.0,50.5,10.1
28,-23.05,-21.22,1.83,Battery_1,charge,3.0,57.2,11.45
29,-17.14,-15.08,2.06,Battery_1,charge,3.0,64.0,12.8
30,-12.02,-9.87,2.15,Battery_1,charge,3.0,70.8,14.15
31,-14.9,-4.19,10.71,Battery_1,charge,0.26,63.0,12.6
32,-11.88,-13.91,-2.03,Battery_1,charge,3.0,69.8,13.95
33,-11.73,-14.29,-2.56,Battery_1,charge,3.0,76.5,15.3
34,-10.06,-14.13,-4.07,Battery_1,charge,3.0,83.2,16.65
35,-18.89,-15.81,3.08,Battery_1,charge,3.0,90.0,18.0
36,10.24,15.88,5.64,Battery_1,discharge,2.43,83.2,16.65
37,2.54,1.97,-0.57,Battery_1,charge,3.0,90.0,18.0
38,29.19,24.99,-4.2,Battery_1,hold,0.0,90.0,18.0
39,73.7,69.58,-4.12,Battery_1,discharge,3.0,81.7,16.33
40,80.56,83.81,3.25,Battery_1,discharge,3.0,73.3,14.67
41,80.94,84.66,3.72,Battery_1,discharge,3.0,65.0,13.0
42,82.52,85.24,2.72,Battery_1,discharge,3.0,56.7,11.33
43,82.05,78.72,-3.33,Battery_1,discharge,3.0,48.3,9.67
44,82.55,83.71,1.16,Battery_1,discharge,3.0,40.0,8.0
45,78.68,79.26,0.58,Battery_1,discharge,3.0,31.7,6.33
46,78.11,79.2,1.09,Battery_1,discharge,3.0,23.3,4.67
47,45.06,49.42,4.36,Battery_1,discharge,3.0,15.0,3.0
48,37.95,39.07,1.12,Battery_1,discharge,1.8,10.0,2.0
1,28.22,29.74,1.52,Battery_2,charge,5.0,12.2,12.25
2,26.72,21.52,-5.2,Battery_2,charge,5.0,14.5,14.5
3,73.05,76.8,3.75,Battery_2,discharge,5.0,11.7,11.72
4,63.86,68.56,4.7,Battery_2,discharge,3.1,10.0,10.0
5,61.59,51.83,-9.76,Battery_2,hold,0.0,10.0,10.0
6,56.42,49.91,-6.51,Battery_2,hold,0.0,10.0,10.0
7,55.44,56.08,0.64,Battery_2,hold,0.0,10.0,10.0
8,60.04,58.46,-1.58,Battery_2,hold,0.0,10.0,10.0
9,59.61,59.53,-0.08,Battery_2,hold,0.0,10.0,10.0
10,54.51,50.24,-4.27,Battery_2,hold,0.0,10.0,10.0
11,52.15,56.55,4.4,Battery_2,hold,0.0,10.0,10.0
12,53.8,57.69,3.89,Battery_2,hold,0.0,10.0,10.0
13,27.95,28.28,0.33,Battery_2,hold,0.0,10.0,10.0
14,22.77,28.41,5.64,Battery_2,hold,0.0,10.0,10.0
15,8.12,10.46,2.34,Battery_2,hold,0.0,10.0,10.0
16,10.05,5.75,-4.3,Battery_2,hold,0.0,10.0,10.0
17,2.31,4.15,1.84,Battery_2,charge,1.17,10.5,10.53
18,4.48,-0.31,-4.79,Battery_2,charge,5.0,12.8,12.78
19,6.24,10.63,4.39,Battery_2,discharge,5.0,10.0,10.0
20,5.0,4.75,-0.25,Battery_2,hold,0.0,10.0,10.0
21,-0.56,-1.48,-0.92,Battery_2,charge,5.0,12.2,12.25
22,-7.01,-10.41,-3.4,Battery_2,charge,5.0,14.5,14.5
23,-13.12,-7.01,6.11,Battery_2,charge,5.0,16.8,16.75
24,-14.17,-14.94,-0.77,Battery_2,charge,5.0,19.0,19.0
25,-16.98,-19.12,-2.14,Battery_2,charge,5.0,21.2,21.25
26,-21.31,-23.07,-1.76,Battery_2,charge,5.0,23.5,23.5
27,-19.85,-17.19,2.66,Battery_2,charge,5.0,25.8,25.75
28,-23.05,-21.22,1.83,Battery_2,charge,5.0,28.0,28.0
29,-17.14,-15.08,2.06,Battery_2,charge,5.0,30.2,30.25
30,-12.02,-9.87,2.15,Battery_2,charge,5.0,32.5,32.5
31,-14.9,-4.19,10.71,Battery_2,charge,5.0,34.8,34.75
32,-11.88,-13.91,-2.03,Battery_2,charge,5.0,37.0,37.0
33,-11.73,-14.29,-2.56,Battery_2,charge,5.0,39.2,39.25
34,-10.06,-14.13,-4.07,Battery_2,charge,5.0,41.5,41.5
35,-18.89,-15.81,3.08,Battery_2,charge,5.0,43.8,43.75
36,10.24,15.88,5.64,Battery_2,discharge,5.0,41.0,40.97
37,2.54,1.97,-0.57,Battery_2,discharge,0.75,40.6,40.56
38,29.19,24.99,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,73.7,69.58,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,80.56,83.81,3.25,Battery_2,discharge,5.0,32.2,32.22
41,80.94,84.66,3.72,Battery_2,discharge,5.0,29.4,29.44
42,82.52,85.24,2.72,Battery_2,discharge,5.0,26.7,26.67
43,82.05,78.72,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,82.55,83.71,1.16,Battery_2,discharge,5.0,21.1,21.11
45,78.68,79.26,0.58,Battery_2,discharge,5.0,18.3,18.33
46,78.11,79.2,1.09,Battery_2,discharge,5.0,15.6,15.56
47,45.06,49.42,4.36,Battery_2,discharge,5.0,12.8,12.78
48,37.95,39.07,1.12,Battery_2,discharge,5.0,10.0,10.0
1,28.22,29.74,1.52,Battery_3,charge,10.0,12.2,24.5
2,26.72,21.52,-5.2,Battery_3,charge,10.0,14.5,29.0
3,73.05,76.8,3.75,Battery_3,discharge,10.0,11.7,23.44
4,63.86,68.56,4.7,Battery_3,discharge,6.2,10.0,20.0
5,61.59,51.83,-9.76,Battery_3,hold,0.0,10.0,20.0
6,56.42,49.91,-6.51,Battery_3,hold,0.0,10.0,20.0
