settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,142.07,143.59,1.52,Battery_1,hold,0.0,10.0,2.0
2,142.78,137.58,-5.2,Battery_1,hold,0.0,10.0,2.0
3,139.81,143.56,3.75,Battery_1,hold,0.0,10.0,2.0
4,140.44,145.14,4.7,Battery_1,hold,0.0,10.0,2.0
5,139.2,129.44,-9.76,Battery_1,hold,0.0,10.0,2.0
6,135.02,128.51,-6.51,Battery_1,hold,0.0,10.0,2.0
7,137.96,138.6,0.64,Battery_1,hold,0.0,10.0,2.0
8,136.17,134.59,-1.58,Battery_1,hold,0.0,10.0,2.0
9,139.26,139.18,-0.08,Battery_1,hold,0.0,10.0,2.0
10,139.81,135.54,-4.27,Battery_1,hold,0.0,10.0,2.0
11,135.02,139.42,4.4,Battery_1,hold,0.0,10.0,2.0
12,136.59,140.48,3.89,Battery_1,hold,0.0,10.0,2.0
13,127.26,127.59,0.33,Battery_1,hold,0.0,10.0,2.0
14,138.91,144.55,5.64,Battery_1,hold,0.0,10.0,2.0
15,128.82,131.16,2.34,Battery_1,hold,0.0,10.0,2.0
16,130.33,126.03,-4.3,Battery_1,hold,0.0,10.0,2.0
17,133.02,134.86,1.84,Battery_1,hold,0.0,10.0,2.0
18,124.54,119.75,-4.79,Battery_1,hold,0.0,10.0,2.0
19,124.12,128.51,4.39,Battery_1,hold,0.0,10.0,2.0
20,121.96,121.71,-0.25,Battery_1,hold,0.0,10.0,2.0
21,117.96,117.04,-0.92,Battery_1,charge,3.0,16.8,3.35
22,112.13,108.73,-3.4,Battery_1,charge,3.0,23.5,4.7
23,116.54,122.65,6.11,Battery_1,hold,0.0,23.5,4.7
24,102.68,101.91,-0.77,Battery_1,charge,3.0,30.2,6.05
25,105.48,103.34,-2.14,Battery_1,charge,3.0,37.0,7.4
26,110.02,108.26,-1.76,Battery_1,charge,3.0,43.8,8.75
27,106.88,109.54,2.66,Battery_1,charge,3.0,50.5,10.1
28,110.5,112.33,1.83,Battery_1,charge,3.0,57.2,11.45
29,108.96,111.02,2.06,Battery_1,charge,3.0,64.0,12.8
