settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,98.19,99.71,1.52,Battery_1,hold,0.0,10.0,2.0
2,92.29,87.09,-5.2,Battery_1,charge,3.0,16.8,3.35
3,94.57,98.32,3.75,Battery_1,charge,3.0,23.5,4.7
4,93.63,98.33,4.7,Battery_1,charge,3.0,30.2,6.05
5,92.27,82.51,-9.76,Battery_1,charge,3.0,37.0,7.4
6,93.7,87.19,-6.51,Battery_1,charge,3.0,43.8,8.75
7,97.04,97.68,0.64,Battery_1,charge,3.0,50.5,10.1
8,97.23,95.65,-1.58,Battery_1,charge,3.0,57.2,11.45
9,101.24,101.16,-0.08,Battery_1,hold,0.0,57.2,11.45
10,99.86,95.59,-4.27,Battery_1,charge,3.0,64.0,12.8
11,102.47,106.87,4.4,Battery_1,hold,0.0,64.0,12.8
12,100.86,104.75,3.89,Battery_1,hold,0.0,64.0,12.8
13,98.77,99.1,0.33,Battery_1,charge,1.04,66.3,13.27
14,103.88,109.52,5.64,Battery_1,hold,0.0,66.3,13.27
15,105.42,107.76,2.34,Battery_1,hold,0.0,66.3,13.27
16,110.9,106.6,-4.3,Battery_1,hold,0.0,66.3,13.27
17,108.93,110.77,1.84,Battery_1,hold,0.0,66.3,13.27
18,114.81,110.02,-4.79,Battery_1,hold,0.0,66.3,13.27
19,122.03,126.42,4.39,Battery_1,discharge,3.0,58.0,11.6
20,121.52,121.27,-0.25,Battery_1,hold,0.0,58.0,11.6
21,119.98,119.06,-0.92,Battery_1,hold,0.0,58.0,11.6
22,114.32,110.92,-3.4,Battery_1,hold,0.0,58.0,11.6
23,108.83,114.94,6.11,Battery_1,hold,0.0,58.0,11.6
24,102.33,101.56,-0.77,Battery_1,hold,0.0,58.0,11.6
25,102.54,100.4,-2.14,Battery_1,hold,0.0,58.0,11.6
26,100.18,98.42,-1.76,Battery_1,charge,3.0,64.8,12.95
27,98.78,101.44,2.66,Battery_1,hold,0.0,64.8,12.95
28,100.99,102.82,1.83,Battery_1,hold,0.0,64.8,12.95
29,102.7,104.76,2.06,Battery_1,hold,0.0,64.8,12.95
30,99.96,102.11,2.15,Battery_1,hold,0.0,64.8,12.95
31,97.14,107.85,10.71,Battery_1,hold,0.0,64.8,12.95
32,96.49,94.46,-2.03,Battery_1,charge,3.0,71.5,14.3
33,97.33,94.77,-2.56,Battery_1,charge,3.0,78.2,15.65
34,97.64,93.57,-4.07,Battery_1,charge,3.0,85.0,17.0
35,104.02,107.1,3.08,Battery_1,hold,0.0,85.0,17.0
36,96.4,102.04,5.64,Battery_1,hold,0.0,85.0,17.0
37,106.15,105.58,-0.57,Battery_1,hold,0.0,85.0,17.0
38,115.49,111.29,-4.2,Battery_1,hold,0.0,85.0,17.0
39,137.52,133.4,-4.12,Battery_1,discharge,3.0,76.7,15.33
40,136.65,139.9,3.25,Battery_1,discharge,3.0,68.3,13.67
41,139.75,143.47,3.72,Battery_1,discharge,3.0,60.0,12.0
42,143.94,146.66,2.72,Battery_1,discharge,3.0,51.7,10.33
43,148.73,145.4,-3.33,Battery_1,discharge,3.0,43.3,8.67
44,147.82,148.98,1.16,Battery_1,discharge,3.0,35.0,7.0
45,136.49,137.07,0.58,Battery_1,discharge,3.0,26.7,5.33
46,132.96,134.05,1.09,Battery_1,discharge,3.0,18.3,3.67
47,119.05,123.41,4.36,Battery_1,discharge,3.0,10.0,2.0
48,115.98,117.1,1.12,Battery_1,hold,0.0,10.0,2.0
1,98.19,99.71,1.52,Battery_2,hold,0.0,10.0,10.0
2,92.29,87.09,-5.2,Battery_2,charge,5.0,12.2,12.25
3,94.57,98.32,3.75,Battery_2,charge,5.0,14.5,14.5
4,93.63,98.33,4.7,Battery_2,charge,5.0,16.8,16.75
5,92.27,82.51,-9.76,Battery_2,charge,5.0,19.0,19.0
6,93.7,87.19,-6.51,Battery_2,charge,5.0,21.2,21.25
7,97.04,97.68,0.64,Battery_2,charge,5.0,23.5,23.5
8,97.23,95.65,-1.58,Battery_2,charge,5.0,25.8,25.75
9,101.24,101.16,-0.08,Battery_2,hold,0.0,25.8,25.75
10,99.86,95.59,-4.27,Battery_2,charge,5.0,28.0,28.0
11,102.47,106.87,4.4,Battery_2,hold,0.0,28.0,28.0
12,100.86,104.75,3.89,Battery_2,hold,0.0,28.0,28.0
13,98.77,99.1,0.33,Battery_2,charge,1.73,28.8,28.78
14,103.88,109.52,5.64,Battery_2,hold,0.0,28.8,28.78
15,105.42,107.76,2.34,Battery_2,hold,0.0,28.8,28.78
16,110.9,106.6,-4.3,Battery_2,hold,0.0,28.8,28.78
17,108.93,110.77,1.84,Battery_2,hold,0.0,28.8,28.78
18,114.81,110.02,-4.79,Battery_2,hold,0.0,28.8,28.78
19,122.03,126.42,4.39,Battery_2,discharge,5.0,26.0,26.0
20,121.52,121.27,-0.25,Battery_2,hold,0.0,26.0,26.0
21,119.98,119.06,-0.92,Battery_2,hold,0.0,26.0,26.0
22,114.32,110.92,-3.4,Battery_2,hold,0.0,26.0,26.0
23,108.83,114.94,6.11,Battery_2,hold,0.0,26.0,26.0
24,102.33,101.56,-0.77,Battery_2,hold,0.0,26.0,26.0
25,102.54,100.4,-2.14,Battery_2,hold,0.0,26.0,26.0
26,100.18,98.42,-1.76,Battery_2,charge,5.0,28.2,28.25
27,98.78,101.44,2.66,Battery_2,hold,0.0,28.2,28.25
28,100.99,102.82,1.83,Battery_2,hold,0.0,28.2,28.25
29,102.7,104.76,2.06,Battery_2,hold,0.0,28.2,28.25
30,99.96,102.11,2.15,Battery_2,hold,0.0,28.2,28.25
31,97.14,107.85,10.71,Battery_2,hold,0.0,28.2,28.25
32,96.49,94.46,-2.03,Battery_2,charge,5.0,30.5,30.5
33,97.33,94.77,-2.56,Battery_2,charge,5.0,32.8,32.75
34,97.64,93.57,-4.07,Battery_2,charge,5.0,35.0,35.0
35,104.02,107.1,3.08,Battery_2,hold,0.0,35.0,35.0
36,96.4,102.04,5.64,Battery_2,hold,0.0,35.0,35.0
37,106.15,105.58,-0.57,Battery_2,hold,0.0,35.0,35.0
38,115.49,111.29,-4.2,Battery_2,hold,0.0,35.0,35.0
39,137.52,133.4,-4.12,Battery_2,discharge,5.0,32.2,32.22
40,136.65,139.9,3.25,Battery_2,discharge,5.0,29.4,29.44
41,139.75,143.47,3.72,Battery_2,discharge,5.0,26.7,26.67
42,143.94,146.66,2.72,Battery_2,discharge,5.0,23.9,23.89
43,148.73,145.4,-3.33,Battery_2,discharge,5.0,21.1,21.11
44,147.82,148.98,1.16,Battery_2,discharge,5.0,18.3,18.33
45,136.49,137.07,0.58,Battery_2,discharge,5.0,15.6,15.56
46,132.96,134.05,1.09,Battery_2,discharge,5.0,12.8,12.78
47,119.05,123.41,4.36,Battery_2,discharge,5.0,10.0,10.0
48,115.98,117.1,1.12,Battery_2,hold,0.0,10.0,10.0
1,98.19,99.71,1.52,Battery_3,hold,0.0,10.0,20.0
2,92.29,87.09,-5.2,Battery_3,charge,10.0,12.2,24.5
3,94.57,98.32,3.75,Battery_3,charge,10.0,14.5,29.0
4,93.63,98.33,4.7,Battery_3,charge,10.0,16.8,33.5
5,92.27,82.51,-9.76,Battery_3,charge,10.0,19.0,38.0
6,93.7,87.19,-6.51,Battery_3,charge,10.0,21.2,42.5
7,97.04,97.68,0.64,Battery_3,charge,10.0,23.5,47.0
8,97.23,95.65,-1.58,Battery_3,charge,10.0,25.8,51.5
9,101.24,101.16,-0.08,Battery_3,hold,0.0,25.8,51.5
10,99.86,95.59,-4.27,Battery_3,charge,10.0,28.0,56.0
11,102.47,106.87,4.4,Battery_3,hold,0.0,28.0,56.0
12,100.86,104.75,3.89,Battery_3,hold,0.0,28.0,56.0
13,98.77,99.1,0.33,Battery_3,charge,3.46,28.8,57.56
14,103.88,109.52,5.64,Battery_3,hold,0.0,28.8,57.56
15,105.42,107.76,2.34,Battery_3,hold,0.0,28.8,57.56
16,110.9,106.6,-4.3,Battery_3,hold,0.0,28.8,57.56
17,108.93,110.77,1.84,Battery_3,hold,0.0,28.8,57.56
18,114.81,110.02,-4.79,Battery_3,hold,0.0,28.8,57.56
19,122.03,126.42,4.39,Battery_3,discharge,10.0,26.0,52.0
20,121.52,121.27,-0.25,Battery_3,hold,0.0,26.0,52.0
21,119.98,119.06,-0.92,Battery_3,hold,0.0,26.0,52.0
22,114.32,110.92,-3.4,Battery_3,hold,0.0,26.0,52.0
23,108.83,114.94,6.11,Battery_3,hold,0.0,26.0,52.0
24,102.33,101.56,-0.77,Battery_3,hold,0.0,26.0,52.0
25,102.54,100.4,-2.14,Battery_3,hold,0.0,26.0,52.0
26,100.18,98.42,-1.76,Battery_3,charge,10.0,28.2,56.5
27,98.78,101.44,2.66,Battery_3,hold,0.0,28.2,56.5
28,100.99,102.82,1.83,Battery_3,hold,0.0,28.2,56.5
29,102.7,104.76,2.06,Battery_3,hold,0.0,28.2,56.5
30,99.96,102.11,2.15,Battery_3,hold,0.0,28.2,56.5
31,97.14,107.85,10.71,Battery_3,hold,0.0,28.2,56.5
32,96.49,94.46,-2.03,Battery_3,charge,10.0,30.5,61.0
33,97.33,94.77,-2.56,Battery_3,charge,10.0,32.8,65.5
34,97.64,93.57,-4.07,Battery_3,charge,10.0,35.0,70.0
35,104.02,107.1,3.08,Battery_3,hold,0.0,35.0,70.0
36,96.4,102.04,5.64,Battery_3,hold,0.0,35.0,70.0
37,106.15,105.58,-0.57,Battery_3,hold,0.0,35.0,70.0
38,115.49,111.29,-4.2,Battery_3,hold,0.0,35.0,70.0
39,137.52,133.4,-4.12,Battery_3,discharge,10.0,32.2,64.44
40,136.65,139.9,3.25,Battery_3,discharge,10.0,29.4,58.89
41,139.75,143.47,3.72,Battery_3,discharge,10.0,26.7,53.33
42,143.94,146.66,2.72,Battery_3,discharge,10.0,23.9,47.78
43,148.73,145.4,-3.33,Battery_3,discharge,10.0,21.1,42.22
44,147.82,148.98,1.16,Battery_3,discharge,10.0,18.3,36.67
45,136.49,137.07,0.58,Battery_3,discharge,10.0,15.6,31.11
46,132.96,134.05,1.09,Battery_3,discharge,10.0,12.8,25.56
47,119.05,123.41,4.36,Battery_3,discharge,10.0,10.0,20.0
48,115.98,117.1,1.12,Battery_3,hold,0.0,10.0,20.0
1,98.19,99.71,1.52,Battery_4,hold,0.0,10.0,8.0
2,92.29,87.09,-5.2,Battery_4,charge,4.0,12.3,9.8
3,94.57,98.32,3.75,Battery_4,charge,4.0,14.5,11.6
4,93.63,98.33,4.7,Battery_4,charge,4.0,16.8,13.4
5,92.27,82.51,-9.76,Battery_4,charge,4.0,19.0,15.2
6,93.7,87.19,-6.51,Battery_4,charge,4.0,21.2,17.0
7,97.04,97.68,0.64,Battery_4,charge,4.0,23.5,18.8
8,97.23,95.65,-1.58,Battery_4,charge,4.0,25.8,20.6
9,101.24,101.16,-0.08,Battery_4,hold,0.0,25.8,20.6
10,99.86,95.59,-4.27,Battery_4,charge,4.0,28.0,22.4
11,102.47,106.87,4.4,Battery_4,hold,0.0,28.0,22.4
12,100.86,104.75,3.89,Battery_4,hold,0.0,28.0,22.4
13,98.77,99.1,0.33,Battery_4,charge,1.38,28.8,23.02
14,103.88,109.52,5.64,Battery_4,hold,0.0,28.8,23.02
15,105.42,107.76,2.34,Battery_4,hold,0.0,28.8,23.02
16,110.9,106.6,-4.3,Battery_4,hold,0.0,28.8,23.02
17,108.93,110.77,1.84,Battery_4,hold,0.0,28.8,23.02
18,114.81,110.02,-4.79,Battery_4,hold,0.0,28.8,23.02
19,122.03,126.42,4.39,Battery_4,discharge,4.0,26.0,20.8
20,121.52,121.27,-0.25,Battery_4,hold,0.0,26.0,20.8
21,119.98,119.06,-0.92,Battery_4,hold,0.0,26.0,20.8
22,114.32,110.92,-3.4,Battery_4,hold,0.0,26.0,20.8
23,108.83,114.94,6.11,Battery_4,hold,0.0,26.0,20.8
24,102.33,101.56,-0.77,Battery_4,hold,0.0,26.0,20.8
25,102.54,100.4,-2.14,Battery_4,hold,0.0,26.0,20.8
26,100.18,98.42,-1.76,Battery_4,charge,4.0,28.3,22.6
27,98.78,101.44,2.66,Battery_4,hold,0.0,28.3,22.6
28,100.99,102.82,1.83,Battery_4,hold,0.0,28.3,22.6
29,102.7,104.76,2.06,Battery_4,hold,0.0,28.3,22.6
30,99.96,102.11,2.15,Battery_4,hold,0.0,28.3,22.6
31,97.14,107.85,10.71,Battery_4,hold,0.0,28.3,22.6
32,96.49,94.46,-2.03,Battery_4,charge,4.0,30.5,24.4
33,97.33,94.77,-2.56,Battery_4,charge,4.0,32.8,26.2
34,97.64,93.57,-4.07,Battery_4,charge,4.0,35.0,28.0
35,104.02,107.1,3.08,Battery_4,hold,0.0,35.0,28.0
36,96.4,102.04,5.64,Battery_4,hold,0.0,35.0,28.0
37,106.15,105.58,-0.57,Battery_4,hold,0.0,35.0,28.0
38,115.49,111.29,-4.2,Battery_4,hold,0.0,35.0,28.0
39,137.52,133.4,-4.12,Battery_4,discharge,4.0,32.2,25.78
40,136.65,139.9,3.25,Battery_4,discharge,4.0,29.4,23.56
41,139.75,143.47,3.72,Battery_4,discharge,4.0,26.7,21.33
42,143.94,146.66,2.72,Battery_4,discharge,4.0,23.9,19.11
43,148.73,145.4,-3.33,Battery_4,discharge,4.0,21.1,16.89
44,147.82,148.98,1.16,Battery_4,discharge,4.0,18.3,14.67
45,136.49,137.07,0.58,Battery_4,discharge,4.0,15.6,12.44
46,132.96,134.05,1.09,Battery_4,discharge,4.0,12.8,10.22
47,119.05,123.41,4.36,Battery_4,discharge,4.0,10.0,8.0
48,115.98,117.1,1.12,Battery_4,hold,0.0,10.0,8.0
1,98.19,99.71,1.52,Battery_5,hold,0.0,10.0,16.0
2,92.29,87.09,-5.2,Battery_5,charge,8.0,12.3,19.6
