settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,166.57,168.09,1.52,Battery_1,hold,0.0,10.0,2.0
2,168.55,163.35,-5.2,Battery_1,hold,0.0,10.0,2.0
3,134.6,138.35,3.75,Battery_1,hold,0.0,10.0,2.0
4,126.94,131.64,4.7,Battery_1,hold,0.0,10.0,2.0
5,120.78,111.02,-9.76,Battery_1,charge,3.0,16.8,3.35
6,113.94,107.43,-6.51,Battery_1,charge,3.0,23.5,4.7
7,117.76,118.4,0.64,Battery_1,charge,3.0,30.2,6.05
8,124.19,122.61,-1.58,Battery_1,charge,3.0,37.0,7.4
9,123.23,123.15,-0.08,Battery_1,hold,0.0,37.0,7.4
10,127.05,122.78,-4.27,Battery_1,charge,2.81,43.3,8.67
11,159.11,163.51,4.4,Battery_1,discharge,3.0,35.0,7.0
12,162.56,166.45,3.89,Battery_1,discharge,3.0,26.7,5.33
13,162.29,162.62,0.33,Battery_1,discharge,3.0,18.3,3.67
14,172.27,177.91,5.64,Battery_1,discharge,3.0,10.0,2.0
15,141.37,143.71,2.34,Battery_1,hold,0.0,10.0,2.0
16,136.35,132.05,-4.3,Battery_1,hold,0.0,10.0,2.0
17,121.97,123.81,1.84,Battery_1,hold,0.0,10.0,2.0
18,115.99,111.2,-4.79,Battery_1,hold,0.0,10.0,2.0
19,110.05,114.44,4.39,Battery_1,hold,0.0,10.0,2.0
20,95.31,95.06,-0.25,Battery_1,hold,0.0,10.0,2.0
21,61.77,60.85,-0.92,Battery_1,charge,3.0,16.8,3.35
22,53.0,49.6,-3.4,Battery_1,charge,3.0,23.5,4.7
23,41.38,47.49,6.11,Battery_1,charge,3.0,30.2,6.05
24,40.19,39.42,-0.77,Battery_1,charge,3.0,37.0,7.4
25,37.66,35.52,-2.14,Battery_1,charge,3.0,43.8,8.75
26,38.15,36.39,-1.76,Battery_1,charge,3.0,50.5,10.1
27,32.94,35.6,2.66,Battery_1,charge,3.0,57.2,11.45
28,31.54,33.37,1.83,Battery_1,charge,3.0,64.0,12.8
29,37.0,39.06,2.06,Battery_1,charge,3.0,70.8,14.15
30,44.21,46.36,2.15,Battery_1,charge,3.0,77.5,15.5
31,65.15,75.86,10.71,Battery_1,charge,3.0,84.2,16.85
32,85.37,83.34,-2.03,Battery_1,charge,2.56,90.0,18.0
33,126.93,124.37,-2.56,Battery_1,hold,0.0,90.0,18.0
34,112.87,108.8,-4.07,Battery_1,hold,0.0,90.0,18.0
35,144.67,147.75,3.08,Battery_1,hold,0.0,90.0,18.0
36,138.71,144.35,5.64,Battery_1,hold,0.0,90.0,18.0
37,171.96,171.39,-0.57,Battery_1,discharge,3.0,81.7,16.33
38,172.62,168.42,-4.2,Battery_1,discharge,1.8,76.7,15.33
39,186.45,182.33,-4.12,Battery_1,discharge,3.0,68.3,13.67
40,190.98,194.23,3.25,Battery_1,discharge,3.0,60.0,12.0
41,182.83,186.55,3.72,Battery_1,discharge,3.0,51.7,10.33
42,181.44,184.16,2.72,Battery_1,discharge,3.0,43.3,8.67
43,178.93,175.6,-3.33,Battery_1,discharge,3.0,35.0,7.0
44,171.59,172.75,1.16,Battery_1,discharge,3.0,26.7,5.33
45,158.32,158.9,0.58,Battery_1,hold,0.0,26.7,5.33
46,149.07,150.16,1.09,Battery_1,hold,0.0,26.7,5.33
47,168.61,172.97,4.36,Battery_1,discharge,3.0,18.3,3.67
48,167.9,169.02,1.12,Battery_1,discharge,3.0,10.0,2.0
1,166.57,168.09,1.52,Battery_2,hold,0.0,10.0,10.0
2,168.55,163.35,-5.2,Battery_2,hold,0.0,10.0,10.0
3,134.6,138.35,3.75,Battery_2,hold,0.0,10.0,10.0
4,126.94,131.64,4.7,Battery_2,hold,0.0,10.0,10.0
5,120.78,111.02,-9.76,Battery_2,charge,5.0,12.2,12.25
6,113.94,107.43,-6.51,Battery_2,charge,5.0,14.5,14.5
7,117.76,118.4,0.64,Battery_2,charge,5.0,16.8,16.75
8,124.19,122.61,-1.58,Battery_2,charge,5.0,19.0,19.0
9,123.23,123.15,-0.08,Battery_2,hold,0.0,19.0,19.0
10,127.05,122.78,-4.27,Battery_2,charge,4.69,21.1,21.11
11,159.11,163.51,4.4,Battery_2,discharge,5.0,18.3,18.33
12,162.56,166.45,3.89,Battery_2,discharge,5.0,15.6,15.56
13,162.29,162.62,0.33,Battery_2,discharge,5.0,12.8,12.78
14,172.27,177.91,5.64,Battery_2,discharge,5.0,10.0,10.0
15,141.37,143.71,2.34,Battery_2,hold,0.0,10.0,10.0
16,136.35,132.05,-4.3,Battery_2,hold,0.0,10.0,10.0
17,121.97,123.81,1.84,Battery_2,hold,0.0,10.0,10.0
18,115.99,111.2,-4.79,Battery_2,charge,5.0,12.2,12.25
19,110.05,114.44,4.39,Battery_2,charge,5.0,14.5,14.5
20,95.31,95.06,-0.25,Battery_2,charge,5.0,16.8,16.75
21,61.77,60.85,-0.92,Battery_2,charge,5.0,19.0,19.0
22,53.0,49.6,-3.4,Battery_2,charge,5.0,21.2,21.25
23,41.38,47.49,6.11,Battery_2,charge,5.0,23.5,23.5
24,40.19,39.42,-0.77,Battery_2,charge,5.0,25.8,25.75
25,37.66,35.52,-2.14,Battery_2,charge,5.0,28.0,28.0
26,38.15,36.39,-1.76,Battery_2,charge,5.0,30.2,30.25
27,32.94,35.6,2.66,Battery_2,charge,5.0,32.5,32.5
28,31.54,33.37,1.83,Battery_2,charge,5.0,34.8,34.75
29,37.0,39.06,2.06,Battery_2,charge,5.0,37.0,37.0
30,44.21,46.36,2.15,Battery_2,charge,5.0,39.2,39.25
31,65.15,75.86,10.71,Battery_2,charge,5.0,41.5,41.5
32,85.37,83.34,-2.03,Battery_2,charge,5.0,43.8,43.75
33,126.93,124.37,-2.56,Battery_2,hold,0.0,43.8,43.75
34,112.87,108.8,-4.07,Battery_2,charge,5.0,46.0,46.0
35,144.67,147.75,3.08,Battery_2,discharge,4.8,43.3,43.33
36,138.71,144.35,5.64,Battery_2,hold,0.0,43.3,43.33
37,171.96,171.39,-0.57,Battery_2,discharge,5.0,40.6,40.56
38,172.62,168.42,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,186.45,182.33,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,190.98,194.23,3.25,Battery_2,discharge,5.0,32.2,32.22
41,182.83,186.55,3.72,Battery_2,discharge,5.0,29.4,29.44
42,181.44,184.16,2.72,Battery_2,discharge,5.0,26.7,26.67
43,178.93,175.6,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,171.59,172.75,1.16,Battery_2,discharge,5.0,21.1,21.11
45,158.32,158.9,0.58,Battery_2,discharge,5.0,18.3,18.33
46,149.07,150.16,1.09,Battery_2,discharge,5.0,15.6,15.56
47,168.61,172.97,4.36,Battery_2,discharge,5.0,12.8,12.78
48,167.9,169.02,1.12,Battery_2,discharge,5.0,10.0,10.0
1,166.57,168.09,1.52,Battery_3,hold,0.0,10.0,20.0
2,168.55,163.35,-5.2,Battery_3,hold,0.0,10.0,20.0
3,134.6,138.35,3.75,Battery_3,hold,0.0,10.0,20.0
4,126.94,131.64,4.7,Battery_3,hold,0.0,10.0,20.0
5,120.78,111.02,-9.76,Battery_3,charge,10.0,12.2,24.5
6,113.94,107.43,-6.51,Battery_3,charge,10.0,14.5,29.0
7,117.76,118.4,0.64,Battery_3,charge,10.0,16.8,33.5
8,124.19,122.61,-1.58,Battery_3,charge,10.0,19.0,38.0
9,123.23,123.15,-0.08,Battery_3,hold,0.0,19.0,38.0
10,127.05,122.78,-4.27,Battery_3,charge,9.38,21.1,42.22
11,159.11,163.51,4.4,Battery_3,discharge,10.0,18.3,36.67
12,162.56,166.45,3.89,Battery_3,discharge,10.0,15.6,31.11
13,162.29,162.62,0.33,Battery_3,discharge,10.0,12.8,25.56
14,172.27,177.91,5.64,Battery_3,discharge,10.0,10.0,20.0
15,141.37,143.71,2.34,Battery_3,hold,0.0,10.0,20.0
16,136.35,132.05,-4.3,Battery_3,hold,0.0,10.0,20.0
17,121.97,123.81,1.84,Battery_3,hold,0.0,10.0,20.0
18,115.99,111.2,-4.79,Battery_3,charge,10.0,12.2,24.5
19,110.05,114.44,4.39,Battery_3,charge,10.0,14.5,29.0
20,95.31,95.06,-0.25,Battery_3,charge,10.0,16.8,33.5
21,61.77,60.85,-0.92,Battery_3,charge,10.0,19.0,38.0
22,53.0,49.6,-3.4,Battery_3,charge,10.0,21.2,42.5
23,41.38,47.49,6.11,Battery_3,charge,10.0,23.5,47.0
24,40.19,39.42,-0.77,Battery_3,charge,10.0,25.8,51.5
25,37.66,35.52,-2.14,Battery_3,charge,10.0,28.0,56.0
26,38.15,36.39,-1.76,Battery_3,charge,10.0,30.2,60.5
27,32.94,35.6,2.66,Battery_3,charge,10.0,32.5,65.0
28,31.54,33.37,1.83,Battery_3,charge,10.0,34.8,69.5
29,37.0,39.06,2.06,Battery_3,charge,10.0,37.0,74.0
30,44.21,46.36,2.15,Battery_3,charge,10.0,39.2,78.5
31,65.15,75.86,10.71,Battery_3,charge,10.0,41.5,83.0
32,85.37,83.34,-2.03,Battery_3,charge,10.0,43.8,87.5
33,126.93,124.37,-2.56,Battery_3,hold,0.0,43.8,87.5
34,112.87,108.8,-4.07,Battery_3,charge,10.0,46.0,92.0
35,144.67,147.75,3.08,Battery_3,discharge,9.6,43.3,86.67
36,138.71,144.35,5.64,Battery_3,hold,0.0,43.3,86.67
37,171.96,171.39,-0.57,Battery_3,discharge,10.0,40.6,81.11
