settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,123.22,124.74,1.52,Battery_1,hold,0.0,10.0,2.0
2,125.25,120.05,-5.2,Battery_1,hold,0.0,10.0,2.0
3,125.88,129.63,3.75,Battery_1,hold,0.0,10.0,2.0
4,129.32,134.02,4.7,Battery_1,hold,0.0,10.0,2.0
5,133.17,123.41,-9.76,Battery_1,hold,0.0,10.0,2.0
6,123.88,117.37,-6.51,Battery_1,hold,0.0,10.0,2.0
7,119.73,120.37,0.64,Battery_1,hold,0.0,10.0,2.0
8,117.5,115.92,-1.58,Battery_1,hold,0.0,10.0,2.0
9,114.69,114.61,-0.08,Battery_1,hold,0.0,10.0,2.0
10,117.71,113.44,-4.27,Battery_1,hold,0.0,10.0,2.0
11,128.82,133.22,4.4,Battery_1,hold,0.0,10.0,2.0
12,125.2,129.09,3.89,Battery_1,hold,0.0,10.0,2.0
13,118.54,118.87,0.33,Battery_1,hold,0.0,10.0,2.0
14,121.91,127.55,5.64,Battery_1,hold,0.0,10.0,2.0
15,104.31,106.65,2.34,Battery_1,hold,0.0,10.0,2.0
16,102.62,98.32,-4.3,Battery_1,hold,0.0,10.0,2.0
17,91.27,93.11,1.84,Battery_1,hold,0.0,10.0,2.0
18,88.13,83.34,-4.79,Battery_1,charge,3.0,16.8,3.35
19,86.15,90.54,4.39,Battery_1,hold,0.0,16.8,3.35
20,87.08,86.83,-0.25,Battery_1,charge,2.56,22.5,4.5
21,80.42,79.5,-0.92,Battery_1,charge,3.0,29.2,5.85
22,77.57,74.17,-3.4,Battery_1,charge,3.0,36.0,7.2
23,78.6,84.71,6.11,Battery_1,charge,3.0,42.8,8.55
24,77.8,77.03,-0.77,Battery_1,charge,3.0,49.5,9.9
25,80.19,78.05,-2.14,Battery_1,charge,3.0,56.2,11.25
26,79.05,77.29,-1.76,Battery_1,charge,3.0,63.0,12.6
27,79.75,82.41,2.66,Battery_1,charge,3.0,69.8,13.95
28,78.45,80.28,1.83,Battery_1,charge,3.0,76.5,15.3
29,80.71,82.77,2.06,Battery_1,charge,3.0,83.2,16.65
30,80.2,82.35,2.15,Battery_1,charge,3.0,90.0,18.0
31,95.75,106.46,10.71,Battery_1,hold,0.0,90.0,18.0
32,94.54,92.51,-2.03,Battery_1,hold,0.0,90.0,18.0
33,94.36,91.8,-2.56,Battery_1,hold,0.0,90.0,18.0
34,99.78,95.71,-4.07,Battery_1,hold,0.0,90.0,18.0
35,150.63,153.71,3.08,Battery_1,hold,0.0,90.0,18.0
36,161.28,166.92,5.64,Battery_1,discharge,3.0,81.7,16.33
37,202.06,201.49,-0.57,Battery_1,discharge,3.0,73.3,14.67
38,208.79,204.59,-4.2,Battery_1,discharge,3.0,65.0,13.0
39,238.78,234.66,-4.12,Battery_1,discharge,3.0,56.7,11.33
40,239.51,242.76,3.25,Battery_1,discharge,3.0,48.3,9.67
41,204.86,208.58,3.72,Battery_1,discharge,3.0,40.0,8.0
42,218.7,221.42,2.72,Battery_1,discharge,3.0,31.7,6.33
43,167.15,163.82,-3.33,Battery_1,discharge,3.0,23.3,4.67
44,162.02,163.18,1.16,Battery_1,discharge,3.0,15.0,3.0
45,155.71,156.29,0.58,Battery_1,discharge,1.8,10.0,2.0
46,135.72,136.81,1.09,Battery_1,hold,0.0,10.0,2.0
47,122.46,126.82,4.36,Battery_1,hold,0.0,10.0,2.0
48,124.31,125.43,1.12,Battery_1,hold,0.0,10.0,2.0
1,123.22,124.74,1.52,Battery_2,hold,0.0,10.0,10.0
2,125.25,120.05,-5.2,Battery_2,hold,0.0,10.0,10.0
3,125.88,129.63,3.75,Battery_2,hold,0.0,10.0,10.0
4,129.32,134.02,4.7,Battery_2,hold,0.0,10.0,10.0
5,133.17,123.41,-9.76,Battery_2,hold,0.0,10.0,10.0
6,123.88,117.37,-6.51,Battery_2,hold,0.0,10.0,10.0
7,119.73,120.37,0.64,Battery_2,hold,0.0,10.0,10.0
8,117.5,115.92,-1.58,Battery_2,hold,0.0,10.0,10.0
9,114.69,114.61,-0.08,Battery_2,hold,0.0,10.0,10.0
10,117.71,113.44,-4.27,Battery_2,hold,0.0,10.0,10.0
11,128.82,133.22,4.4,Battery_2,hold,0.0,10.0,10.0
12,125.2,129.09,3.89,Battery_2,hold,0.0,10.0,10.0
13,118.54,118.87,0.33,Battery_2,hold,0.0,10.0,10.0
14,121.91,127.55,5.64,Battery_2,hold,0.0,10.0,10.0
15,104.31,106.65,2.34,Battery_2,hold,0.0,10.0,10.0
16,102.62,98.32,-4.3,Battery_2,charge,1.42,10.6,10.64
17,91.27,93.11,1.84,Battery_2,charge,5.0,12.9,12.89
18,88.13,83.34,-4.79,Battery_2,charge,5.0,15.1,15.14
19,86.15,90.54,4.39,Battery_2,charge,5.0,17.4,17.39
20,87.08,86.83,-0.25,Battery_2,charge,5.0,19.6,19.64
21,80.42,79.5,-0.92,Battery_2,charge,5.0,21.9,21.89
22,77.57,74.17,-3.4,Battery_2,charge,5.0,24.1,24.14
23,78.6,84.71,6.11,Battery_2,charge,5.0,26.4,26.39
24,77.8,77.03,-0.77,Battery_2,charge,5.0,28.6,28.64
25,80.19,78.05,-2.14,Battery_2,charge,5.0,30.9,30.89
