settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,135.36,136.88,1.52,Battery_1,hold,0.0,10.0,2.0
2,141.72,136.52,-5.2,Battery_1,hold,0.0,10.0,2.0
3,140.43,144.18,3.75,Battery_1,hold,0.0,10.0,2.0
4,140.25,144.95,4.7,Battery_1,hold,0.0,10.0,2.0
5,141.47,131.71,-9.76,Battery_1,hold,0.0,10.0,2.0
6,134.62,128.11,-6.51,Battery_1,charge,3.0,16.8,3.35
7,139.5,140.14,0.64,Battery_1,hold,0.0,16.8,3.35
8,135.62,134.04,-1.58,Battery_1,hold,0.0,16.8,3.35
9,149.81,149.73,-0.08,Battery_1,hold,0.0,16.8,3.35
10,141.82,137.55,-4.27,Battery_1,hold,0.0,16.8,3.35
11,151.02,155.42,4.4,Battery_1,hold,0.0,16.8,3.35
12,151.08,154.97,3.89,Battery_1,hold,0.0,16.8,3.35
13,148.13,148.46,0.33,Battery_1,hold,0.0,16.8,3.35
14,153.29,158.93,5.64,Battery_1,discharge,2.43,10.0,2.0
15,153.91,156.25,2.34,Battery_1,hold,0.0,10.0,2.0
16,145.82,141.52,-4.3,Battery_1,hold,0.0,10.0,2.0
17,145.88,147.72,1.84,Battery_1,hold,0.0,10.0,2.0
18,142.97,138.18,-4.79,Battery_1,hold,0.0,10.0,2.0
19,135.23,139.62,4.39,Battery_1,hold,0.0,10.0,2.0
20,130.06,129.81,-0.25,Battery_1,hold,0.0,10.0,2.0
21,124.79,123.87,-0.92,Battery_1,hold,0.0,10.0,2.0
22,120.31,116.91,-3.4,Battery_1,hold,0.0,10.0,2.0
23,93.5,99.61,6.11,Battery_1,charge,3.0,16.8,3.35
24,91.18,90.41,-0.77,Battery_1,charge,3.0,23.5,4.7
25,86.35,84.21,-2.14,Battery_1,charge,3.0,30.2,6.05
26,88.06,86.3,-1.76,Battery_1,charge,3.0,37.0,7.4
27,86.36,89.02,2.66,Battery_1,charge,3.0,43.8,8.75
28,85.35,87.18,1.83,Battery_1,charge,3.0,50.5,10.1
29,84.74,86.8,2.06,Battery_1,charge,3.0,57.2,11.45
30,90.15,92.3,2.15,Battery_1,charge,3.0,64.0,12.8
31,95.69,106.4,10.71,Battery_1,charge,2.56,69.8,13.95
32,90.45,88.42,-2.03,Battery_1,charge,3.0,76.5,15.3
33,92.59,90.03,-2.56,Battery_1,charge,3.0,83.2,16.65
34,92.83,88.76,-4.07,Battery_1,charge,3.0,90.0,18.0
35,142.41,145.49,3.08,Battery_1,discharge,1.8,85.0,17.0
36,135.39,141.03,5.64,Battery_1,hold,0.0,85.0,17.0
37,164.46,163.89,-0.57,Battery_1,discharge,3.0,76.7,15.33
38,164.3,160.1,-4.2,Battery_1,discharge,3.0,68.3,13.67
39,176.28,172.16,-4.12,Battery_1,discharge,3.0,60.0,12.0
40,181.11,184.36,3.25,Battery_1,discharge,3.0,51.7,10.33
41,179.85,183.57,3.72,Battery_1,discharge,3.0,43.3,8.67
42,181.1,183.82,2.72,Battery_1,discharge,3.0,35.0,7.0
43,167.94,164.61,-3.33,Battery_1,discharge,3.0,26.7,5.33
44,159.56,160.72,1.16,Battery_1,discharge,3.0,18.3,3.67
45,155.8,156.38,0.58,Battery_1,discharge,3.0,10.0,2.0
46,139.49,140.58,1.09,Battery_1,hold,0.0,10.0,2.0
47,134.28,138.64,4.36,Battery_1,hold,0.0,10.0,2.0
48,129.06,130.18,1.12,Battery_1,hold,0.0,10.0,2.0
1,135.36,136.88,1.52,Battery_2,hold,0.0,10.0,10.0
2,141.72,136.52,-5.2,Battery_2,hold,0.0,10.0,10.0
3,140.43,144.18,3.75,Battery_2,hold,0.0,10.0,10.0
4,140.25,144.95,4.7,Battery_2,hold,0.0,10.0,10.0
5,141.47,131.71,-9.76,Battery_2,hold,0.0,10.0,10.0
6,134.62,128.11,-6.51,Battery_2,charge,5.0,12.2,12.25
7,139.5,140.14,0.64,Battery_2,hold,0.0,12.2,12.25
8,135.62,134.04,-1.58,Battery_2,hold,0.0,12.2,12.25
9,149.81,149.73,-0.08,Battery_2,hold,0.0,12.2,12.25
10,141.82,137.55,-4.27,Battery_2,hold,0.0,12.2,12.25
11,151.02,155.42,4.4,Battery_2,hold,0.0,12.2,12.25
12,151.08,154.97,3.89,Battery_2,hold,0.0,12.2,12.25
13,148.13,148.46,0.33,Battery_2,hold,0.0,12.2,12.25
14,153.29,158.93,5.64,Battery_2,discharge,4.05,10.0,10.0
15,153.91,156.25,2.34,Battery_2,hold,0.0,10.0,10.0
16,145.82,141.52,-4.3,Battery_2,hold,0.0,10.0,10.0
17,145.88,147.72,1.84,Battery_2,hold,0.0,10.0,10.0
18,142.97,138.18,-4.79,Battery_2,hold,0.0,10.0,10.0
19,135.23,139.62,4.39,Battery_2,hold,0.0,10.0,10.0
20,130.06,129.81,-0.25,Battery_2,hold,0.0,10.0,10.0
21,124.79,123.87,-0.92,Battery_2,hold,0.0,10.0,10.0
22,120.31,116.91,-3.4,Battery_2,charge,1.73,10.8,10.78
23,93.5,99.61,6.11,Battery_2,charge,5.0,13.0,13.03
