settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,128.28,129.8,1.52,Battery_1,hold,0.0,10.0,2.0
2,123.85,118.65,-5.2,Battery_1,hold,0.0,10.0,2.0
3,121.72,125.47,3.75,Battery_1,hold,0.0,10.0,2.0
4,116.98,121.68,4.7,Battery_1,hold,0.0,10.0,2.0
5,115.29,105.53,-9.76,Battery_1,hold,0.0,10.0,2.0
6,112.75,106.24,-6.51,Battery_1,hold,0.0,10.0,2.0
7,94.78,95.42,0.64,Battery_1,hold,0.0,10.0,2.0
8,90.82,89.24,-1.58,Battery_1,hold,0.0,10.0,2.0
9,78.96,78.88,-0.08,Battery_1,hold,0.0,10.0,2.0
10,74.67,70.4,-4.27,Battery_1,hold,0.0,10.0,2.0
11,69.09,73.49,4.4,Battery_1,hold,0.0,10.0,2.0
12,63.12,67.01,3.89,Battery_1,hold,0.0,10.0,2.0
13,57.8,58.13,0.33,Battery_1,hold,0.0,10.0,2.0
14,59.66,65.3,5.64,Battery_1,hold,0.0,10.0,2.0
15,48.24,50.58,2.34,Battery_1,hold,0.0,10.0,2.0
16,43.69,39.39,-4.3,Battery_1,hold,0.0,10.0,2.0
17,40.36,42.2,1.84,Battery_1,hold,0.0,10.0,2.0
18,34.32,29.53,-4.79,Battery_1,hold,0.0,10.0,2.0
19,29.89,34.28,4.39,Battery_1,hold,0.0,10.0,2.0
20,24.13,23.88,-0.25,Battery_1,charge,2.56,15.8,3.15
21,20.97,20.05,-0.92,Battery_1,charge,3.0,22.5,4.5
22,17.71,14.31,-3.4,Battery_1,charge,3.0,29.2,5.85
23,8.57,14.68,6.11,Battery_1,charge,3.0,36.0,7.2
24,7.49,6.72,-0.77,Battery_1,charge,3.0,42.8,8.55
25,4.0,1.86,-2.14,Battery_1,charge,3.0,49.5,9.9
26,4.93,3.17,-1.76,Battery_1,charge,3.0,56.2,11.25
27,14.18,16.84,2.66,Battery_1,charge,3.0,63.0,12.6
28,21.39,23.22,1.83,Battery_1,charge,3.0,69.8,13.95
29,21.38,23.44,2.06,Battery_1,charge,3.0,76.5,15.3
30,21.73,23.88,2.15,Battery_1,hold,0.0,76.5,15.3
31,18.1,28.81,10.71,Battery_1,hold,0.0,76.5,15.3
32,10.21,8.18,-2.03,Battery_1,charge,3.0,83.2,16.65
33,6.83,4.27,-2.56,Battery_1,charge,3.0,90.0,18.0
34,37.91,33.84,-4.07,Battery_1,hold,0.0,90.0,18.0
35,93.77,96.85,3.08,Battery_1,hold,0.0,90.0,18.0
36,120.69,126.33,5.64,Battery_1,hold,0.0,90.0,18.0
37,127.63,127.06,-0.57,Battery_1,hold,0.0,90.0,18.0
38,136.0,131.8,-4.2,Battery_1,hold,0.0,90.0,18.0
39,146.98,142.86,-4.12,Battery_1,discharge,3.0,81.7,16.33
40,148.66,151.91,3.25,Battery_1,discharge,3.0,73.3,14.67
41,147.22,150.94,3.72,Battery_1,discharge,3.0,65.0,13.0
42,151.0,153.72,2.72,Battery_1,discharge,3.0,56.7,11.33
43,143.64,140.31,-3.33,Battery_1,discharge,3.0,48.3,9.67
44,148.51,149.67,1.16,Battery_1,discharge,3.0,40.0,8.0
45,144.84,145.42,0.58,Battery_1,discharge,3.0,31.7,6.33
46,140.28,141.37,1.09,Battery_1,discharge,3.0,23.3,4.67
47,136.65,141.01,4.36,Battery_1,discharge,3.0,15.0,3.0
48,133.64,134.76,1.12,Battery_1,discharge,1.8,10.0,2.0
1,128.28,129.8,1.52,Battery_2,hold,0.0,10.0,10.0
2,123.85,118.65,-5.2,Battery_2,hold,0.0,10.0,10.0
3,121.72,125.47,3.75,Battery_2,hold,0.0,10.0,10.0
4,116.98,121.68,4.7,Battery_2,hold,0.0,10.0,10.0
5,115.29,105.53,-9.76,Battery_2,hold,0.0,10.0,10.0
6,112.75,106.24,-6.51,Battery_2,hold,0.0,10.0,10.0
