settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,101.18,102.7,1.52,Battery_1,hold,0.0,10.0,2.0
2,110.63,105.43,-5.2,Battery_1,hold,0.0,10.0,2.0
3,97.69,101.44,3.75,Battery_1,charge,1.41,13.2,2.63
4,103.31,108.01,4.7,Battery_1,hold,0.0,13.2,2.63
5,104.58,94.82,-9.76,Battery_1,charge,3.0,19.9,3.98
6,104.76,98.25,-6.51,Battery_1,charge,3.0,26.7,5.33
7,105.58,106.22,0.64,Battery_1,hold,0.0,26.7,5.33
8,111.13,109.55,-1.58,Battery_1,hold,0.0,26.7,5.33
9,118.23,118.15,-0.08,Battery_1,hold,0.0,26.7,5.33
10,121.16,116.89,-4.27,Battery_1,hold,0.0,26.7,5.33
11,124.33,128.73,4.4,Battery_1,discharge,3.0,18.3,3.67
12,123.96,127.85,3.89,Battery_1,discharge,3.0,10.0,2.0
13,112.87,113.2,0.33,Battery_1,hold,0.0,10.0,2.0
14,118.26,123.9,5.64,Battery_1,hold,0.0,10.0,2.0
15,101.03,103.37,2.34,Battery_1,hold,0.0,10.0,2.0
16,102.25,97.95,-4.3,Battery_1,hold,0.0,10.0,2.0
17,92.34,94.18,1.84,Battery_1,hold,0.0,10.0,2.0
18,90.34,85.55,-4.79,Battery_1,charge,3.0,16.8,3.35
19,83.57,87.96,4.39,Battery_1,charge,2.56,22.5,4.5
20,82.51,82.26,-0.25,Battery_1,charge,3.0,29.2,5.85
21,80.05,79.13,-0.92,Battery_1,charge,3.0,36.0,7.2
22,77.78,74.38,-3.4,Battery_1,charge,3.0,42.8,8.55
23,76.26,82.37,6.11,Battery_1,charge,3.0,49.5,9.9
24,79.18,78.41,-0.77,Battery_1,charge,3.0,56.2,11.25
25,84.32,82.18,-2.14,Battery_1,charge,3.0,63.0,12.6
26,85.34,83.58,-1.76,Battery_1,charge,3.0,69.8,13.95
27,83.3,85.96,2.66,Battery_1,charge,3.0,76.5,15.3
28,86.37,88.2,1.83,Battery_1,hold,0.0,76.5,15.3
29,85.52,87.58,2.06,Battery_1,charge,3.0,83.2,16.65
30,82.31,84.46,2.15,Battery_1,charge,3.0,90.0,18.0
31,92.33,103.04,10.71,Battery_1,hold,0.0,90.0,18.0
32,93.99,91.96,-2.03,Battery_1,hold,0.0,90.0,18.0
33,106.84,104.28,-2.56,Battery_1,hold,0.0,90.0,18.0
34,104.3,100.23,-4.07,Battery_1,hold,0.0,90.0,18.0
35,119.85,122.93,3.08,Battery_1,discharge,1.8,85.0,17.0
36,124.54,130.18,5.64,Battery_1,discharge,3.0,76.7,15.33
37,145.54,144.97,-0.57,Battery_1,discharge,3.0,68.3,13.67
38,148.1,143.9,-4.2,Battery_1,discharge,3.0,60.0,12.0
39,167.16,163.04,-4.12,Battery_1,discharge,3.0,51.7,10.33
40,169.01,172.26,3.25,Battery_1,discharge,3.0,43.3,8.67
41,164.05,167.77,3.72,Battery_1,discharge,3.0,35.0,7.0
42,163.53,166.25,2.72,Battery_1,discharge,3.0,26.7,5.33
43,140.02,136.69,-3.33,Battery_1,discharge,3.0,18.3,3.67
44,129.47,130.63,1.16,Battery_1,discharge,3.0,10.0,2.0
45,115.51,116.09,0.58,Battery_1,hold,0.0,10.0,2.0
46,110.52,111.61,1.09,Battery_1,hold,0.0,10.0,2.0
47,104.25,108.61,4.36,Battery_1,hold,0.0,10.0,2.0
48,102.0,103.12,1.12,Battery_1,hold,0.0,10.0,2.0
1,101.18,102.7,1.52,Battery_2,hold,0.0,10.0,10.0
2,110.63,105.43,-5.2,Battery_2,hold,0.0,10.0,10.0
3,97.69,101.44,3.75,Battery_2,charge,2.35,11.1,11.06
4,103.31,108.01,4.7,Battery_2,hold,0.0,11.1,11.06
5,104.58,94.82,-9.76,Battery_2,charge,5.0,13.3,13.31
6,104.76,98.25,-6.51,Battery_2,charge,5.0,15.6,15.56
7,105.58,106.22,0.64,Battery_2,hold,0.0,15.6,15.56
8,111.13,109.55,-1.58,Battery_2,hold,0.0,15.6,15.56
9,118.23,118.15,-0.08,Battery_2,hold,0.0,15.6,15.56
10,121.16,116.89,-4.27,Battery_2,hold,0.0,15.6,15.56
11,124.33,128.73,4.4,Battery_2,discharge,5.0,12.8,12.78
12,123.96,127.85,3.89,Battery_2,discharge,5.0,10.0,10.0
13,112.87,113.2,0.33,Battery_2,hold,0.0,10.0,10.0
14,118.26,123.9,5.64,Battery_2,hold,0.0,10.0,10.0
15,101.03,103.37,2.34,Battery_2,hold,0.0,10.0,10.0
16,102.25,97.95,-4.3,Battery_2,hold,0.0,10.0,10.0
17,92.34,94.18,1.84,Battery_2,hold,0.0,10.0,10.0
18,90.34,85.55,-4.79,Battery_2,charge,5.0,12.2,12.25
19,83.57,87.96,4.39,Battery_2,charge,5.0,14.5,14.5
20,82.51,82.26,-0.25,Battery_2,charge,5.0,16.8,16.75
21,80.05,79.13,-0.92,Battery_2,charge,5.0,19.0,19.0
22,77.78,74.38,-3.4,Battery_2,charge,5.0,21.2,21.25
23,76.26,82.37,6.11,Battery_2,charge,5.0,23.5,23.5
24,79.18,78.41,-0.77,Battery_2,charge,5.0,25.8,25.75
25,84.32,82.18,-2.14,Battery_2,charge,5.0,28.0,28.0
26,85.34,83.58,-1.76,Battery_2,charge,5.0,30.2,30.25
27,83.3,85.96,2.66,Battery_2,charge,5.0,32.5,32.5
