settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,129.89,131.41,1.52,Battery_1,hold,0.0,10.0,2.0
2,126.47,121.27,-5.2,Battery_1,hold,0.0,10.0,2.0
3,123.44,127.19,3.75,Battery_1,hold,0.0,10.0,2.0
4,122.56,127.26,4.7,Battery_1,hold,0.0,10.0,2.0
5,123.82,114.06,-9.76,Battery_1,hold,0.0,10.0,2.0
6,122.44,115.93,-6.51,Battery_1,hold,0.0,10.0,2.0
7,118.53,119.17,0.64,Battery_1,hold,0.0,10.0,2.0
8,116.42,114.84,-1.58,Battery_1,hold,0.0,10.0,2.0
9,121.23,121.15,-0.08,Battery_1,hold,0.0,10.0,2.0
10,117.11,112.84,-4.27,Battery_1,charge,3.0,16.8,3.35
11,122.96,127.36,4.4,Battery_1,hold,0.0,16.8,3.35
12,129.79,133.68,3.89,Battery_1,hold,0.0,16.8,3.35
13,125.42,125.75,0.33,Battery_1,hold,0.0,16.8,3.35
14,133.61,139.25,5.64,Battery_1,hold,0.0,16.8,3.35
15,128.66,131.0,2.34,Battery_1,hold,0.0,16.8,3.35
16,140.97,136.67,-4.3,Battery_1,hold,0.0,16.8,3.35
17,131.23,133.07,1.84,Battery_1,hold,0.0,16.8,3.35
18,134.26,129.47,-4.79,Battery_1,hold,0.0,16.8,3.35
19,134.98,139.37,4.39,Battery_1,discharge,2.16,10.8,2.15
20,139.27,139.02,-0.25,Battery_1,hold,0.0,10.8,2.15
21,135.95,135.03,-0.92,Battery_1,hold,0.0,10.8,2.15
22,132.05,128.65,-3.4,Battery_1,hold,0.0,10.8,2.15
23,120.38,126.49,6.11,Battery_1,hold,0.0,10.8,2.15
24,116.15,115.38,-0.77,Battery_1,hold,0.0,10.8,2.15
25,114.04,111.9,-2.14,Battery_1,charge,3.0,17.5,3.5
26,111.03,109.27,-1.76,Battery_1,charge,3.0,24.2,4.85
27,108.55,111.21,2.66,Battery_1,charge,3.0,31.0,6.2
28,107.45,109.28,1.83,Battery_1,charge,3.0,37.8,7.55
29,107.41,109.47,2.06,Battery_1,charge,3.0,44.5,8.9
30,108.8,110.95,2.15,Battery_1,charge,3.0,51.2,10.25
31,98.8,109.51,10.71,Battery_1,charge,3.0,58.0,11.6
32,98.34,96.31,-2.03,Battery_1,charge,3.0,64.8,12.95
33,98.36,95.8,-2.56,Battery_1,charge,3.0,71.5,14.3
34,97.22,93.15,-4.07,Battery_1,charge,3.0,78.2,15.65
35,101.35,104.43,3.08,Battery_1,charge,3.0,85.0,17.0
36,110.45,116.09,5.64,Battery_1,hold,0.0,85.0,17.0
37,123.05,122.48,-0.57,Battery_1,hold,0.0,85.0,17.0
38,138.81,134.61,-4.2,Battery_1,hold,0.0,85.0,17.0
39,143.92,139.8,-4.12,Battery_1,discharge,3.0,76.7,15.33
40,143.68,146.93,3.25,Battery_1,discharge,3.0,68.3,13.67
41,151.44,155.16,3.72,Battery_1,discharge,3.0,60.0,12.0
42,147.68,150.4,2.72,Battery_1,discharge,3.0,51.7,10.33
43,149.1,145.77,-3.33,Battery_1,discharge,3.0,43.3,8.67
44,146.57,147.73,1.16,Battery_1,discharge,3.0,35.0,7.0
45,144.42,145.0,0.58,Battery_1,discharge,3.0,26.7,5.33
46,138.97,140.06,1.09,Battery_1,discharge,3.0,18.3,3.67
47,143.34,147.7,4.36,Battery_1,discharge,3.0,10.0,2.0
