settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,108.68,110.2,1.52,Battery_1,hold,0.0,10.0,2.0
2,108.68,103.48,-5.2,Battery_1,charge,3.0,16.8,3.35
3,115.38,119.13,3.75,Battery_1,hold,0.0,16.8,3.35
4,117.54,122.24,4.7,Battery_1,hold,0.0,16.8,3.35
5,112.67,102.91,-9.76,Battery_1,charge,3.0,23.5,4.7
6,111.52,105.01,-6.51,Battery_1,charge,1.41,26.7,5.33
7,125.42,126.06,0.64,Battery_1,hold,0.0,26.7,5.33
8,122.02,120.44,-1.58,Battery_1,hold,0.0,26.7,5.33
9,123.04,122.96,-0.08,Battery_1,hold,0.0,26.7,5.33
10,124.92,120.65,-4.27,Battery_1,hold,0.0,26.7,5.33
11,128.47,132.87,4.4,Battery_1,discharge,3.0,18.3,3.67
12,130.01,133.9,3.89,Battery_1,discharge,3.0,10.0,2.0
13,120.03,120.36,0.33,Battery_1,hold,0.0,10.0,2.0
14,122.68,128.32,5.64,Battery_1,hold,0.0,10.0,2.0
15,85.56,87.9,2.34,Battery_1,hold,0.0,10.0,2.0
16,83.4,79.1,-4.3,Battery_1,hold,0.0,10.0,2.0
17,42.83,44.67,1.84,Battery_1,hold,0.0,10.0,2.0
18,36.61,31.82,-4.79,Battery_1,charge,3.0,16.8,3.35
19,23.87,28.26,4.39,Battery_1,charge,3.0,23.5,4.7
20,16.09,15.84,-0.25,Battery_1,charge,3.0,30.2,6.05
21,14.47,13.55,-0.92,Battery_1,charge,3.0,37.0,7.4
22,7.99,4.59,-3.4,Battery_1,charge,3.0,43.8,8.75
23,3.24,9.35,6.11,Battery_1,charge,3.0,50.5,10.1
24,2.6,1.83,-0.77,Battery_1,charge,3.0,57.2,11.45
25,2.28,0.14,-2.14,Battery_1,charge,3.0,64.0,12.8
26,3.52,1.76,-1.76,Battery_1,charge,3.0,70.8,14.15
27,14.21,16.87,2.66,Battery_1,charge,3.0,77.5,15.5
28,22.43,24.26,1.83,Battery_1,charge,3.0,84.2,16.85
29,41.36,43.42,2.06,Battery_1,charge,2.56,90.0,18.0
30,51.8,53.95,2.15,Battery_1,hold,0.0,90.0,18.0
31,81.95,92.66,10.71,Battery_1,hold,0.0,90.0,18.0
32,93.92,91.89,-2.03,Battery_1,hold,0.0,90.0,18.0
33,108.58,106.02,-2.56,Battery_1,hold,0.0,90.0,18.0
34,110.25,106.18,-4.07,Battery_1,hold,0.0,90.0,18.0
35,131.86,134.94,3.08,Battery_1,discharge,1.8,85.0,17.0
36,121.4,127.04,5.64,Battery_1,hold,0.0,85.0,17.0
37,139.71,139.14,-0.57,Battery_1,discharge,3.0,76.7,15.33
