settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,119.89,121.41,1.52,Battery_1,hold,0.0,10.0,2.0
2,118.76,113.56,-5.2,Battery_1,charge,3.0,16.8,3.35
3,112.69,116.44,3.75,Battery_1,hold,0.0,16.8,3.35
4,110.7,115.4,4.7,Battery_1,hold,0.0,16.8,3.35
5,112.87,103.11,-9.76,Battery_1,charge,3.0,23.5,4.7
6,111.86,105.35,-6.51,Battery_1,charge,3.0,30.2,6.05
7,111.61,112.25,0.64,Battery_1,charge,3.0,37.0,7.4
8,112.91,111.33,-1.58,Battery_1,charge,3.0,43.8,8.75
9,114.09,114.01,-0.08,Battery_1,charge,3.0,50.5,10.1
10,114.18,109.91,-4.27,Battery_1,charge,3.0,57.2,11.45
11,128.73,133.13,4.4,Battery_1,hold,0.0,57.2,11.45
12,129.75,133.64,3.89,Battery_1,hold,0.0,57.2,11.45
13,128.43,128.76,0.33,Battery_1,hold,0.0,57.2,11.45
14,131.74,137.38,5.64,Battery_1,hold,0.0,57.2,11.45
15,121.83,124.17,2.34,Battery_1,hold,0.0,57.2,11.45
16,127.32,123.02,-4.3,Battery_1,hold,0.0,57.2,11.45
17,112.75,114.59,1.84,Battery_1,charge,3.0,64.0,12.8
18,115.1,110.31,-4.79,Battery_1,charge,3.0,70.8,14.15
19,116.51,120.9,4.39,Battery_1,hold,0.0,70.8,14.15
20,114.2,113.95,-0.25,Battery_1,charge,3.0,77.5,15.5
21,115.73,114.81,-0.92,Battery_1,charge,0.33,78.2,15.65
22,115.39,111.99,-3.4,Battery_1,charge,3.0,85.0,17.0
23,119.13,125.24,6.11,Battery_1,hold,0.0,85.0,17.0
24,122.39,121.62,-0.77,Battery_1,hold,0.0,85.0,17.0
25,118.87,116.73,-2.14,Battery_1,hold,0.0,85.0,17.0
26,121.1,119.34,-1.76,Battery_1,hold,0.0,85.0,17.0
27,119.09,121.75,2.66,Battery_1,hold,0.0,85.0,17.0
28,119.59,121.42,1.83,Battery_1,hold,0.0,85.0,17.0
29,122.83,124.89,2.06,Battery_1,hold,0.0,85.0,17.0
30,124.6,126.75,2.15,Battery_1,hold,0.0,85.0,17.0
31,133.39,144.1,10.71,Battery_1,discharge,3.0,76.7,15.33
32,136.7,134.67,-2.03,Battery_1,hold,0.0,76.7,15.33
33,129.43,126.87,-2.56,Battery_1,hold,0.0,76.7,15.33
34,122.97,118.9,-4.07,Battery_1,hold,0.0,76.7,15.33
35,123.47,126.55,3.08,Battery_1,hold,0.0,76.7,15.33
36,128.41,134.05,5.64,Battery_1,hold,0.0,76.7,15.33
37,155.17,154.6,-0.57,Battery_1,discharge,3.0,68.3,13.67
38,167.64,163.44,-4.2,Battery_1,discharge,3.0,60.0,12.0
39,170.27,166.15,-4.12,Battery_1,discharge,3.0,51.7,10.33
40,169.55,172.8,3.25,Battery_1,discharge,3.0,43.3,8.67
41,173.03,176.75,3.72,Battery_1,discharge,3.0,35.0,7.0
42,194.72,197.44,2.72,Battery_1,discharge,3.0,26.7,5.33
43,154.51,151.18,-3.33,Battery_1,discharge,3.0,18.3,3.67
44,149.35,150.51,1.16,Battery_1,discharge,3.0,10.0,2.0
45,138.23,138.81,0.58,Battery_1,hold,0.0,10.0,2.0
46,131.71,132.8,1.09,Battery_1,hold,0.0,10.0,2.0
47,119.11,123.47,4.36,Battery_1,hold,0.0,10.0,2.0
48,121.56,122.68,1.12,Battery_1,hold,0.0,10.0,2.0
1,119.89,121.41,1.52,Battery_2,hold,0.0,10.0,10.0
2,118.76,113.56,-5.2,Battery_2,charge,5.0,12.2,12.25
3,112.69,116.44,3.75,Battery_2,hold,0.0,12.2,12.25
4,110.7,115.4,4.7,Battery_2,hold,0.0,12.2,12.25
5,112.87,103.11,-9.76,Battery_2,charge,5.0,14.5,14.5
6,111.86,105.35,-6.51,Battery_2,charge,5.0,16.8,16.75
7,111.61,112.25,0.64,Battery_2,charge,5.0,19.0,19.0
8,112.91,111.33,-1.58,Battery_2,charge,5.0,21.2,21.25
9,114.09,114.01,-0.08,Battery_2,charge,5.0,23.5,23.5
10,114.18,109.91,-4.27,Battery_2,charge,5.0,25.8,25.75
11,128.73,133.13,4.4,Battery_2,hold,0.0,25.8,25.75
12,129.75,133.64,3.89,Battery_2,hold,0.0,25.8,25.75
13,128.43,128.76,0.33,Battery_2,hold,0.0,25.8,25.75
14,131.74,137.38,5.64,Battery_2,hold,0.0,25.8,25.75
15,121.83,124.17,2.34,Battery_2,hold,0.0,25.8,25.75
16,127.32,123.02,-4.3,Battery_2,hold,0.0,25.8,25.75
17,112.75,114.59,1.84,Battery_2,charge,5.0,28.0,28.0
18,115.1,110.31,-4.79,Battery_2,charge,5.0,30.2,30.25
19,116.51,120.9,4.39,Battery_2,hold,0.0,30.2,30.25
20,114.2,113.95,-0.25,Battery_2,charge,5.0,32.5,32.5
21,115.73,114.81,-0.92,Battery_2,charge,0.56,32.8,32.75
22,115.39,111.99,-3.4,Battery_2,charge,5.0,35.0,35.0
23,119.13,125.24,6.11,Battery_2,hold,0.0,35.0,35.0
24,122.39,121.62,-0.77,Battery_2,hold,0.0,35.0,35.0
25,118.87,116.73,-2.14,Battery_2,hold,0.0,35.0,35.0
26,121.1,119.34,-1.76,Battery_2,hold,0.0,35.0,35.0
27,119.09,121.75,2.66,Battery_2,hold,0.0,35.0,35.0
28,119.59,121.42,1.83,Battery_2,hold,0.0,35.0,35.0
29,122.83,124.89,2.06,Battery_2,hold,0.0,35.0,35.0
30,124.6,126.75,2.15,Battery_2,hold,0.0,35.0,35.0
31,133.39,144.1,10.71,Battery_2,discharge,5.0,32.2,32.22
32,136.7,134.67,-2.03,Battery_2,hold,0.0,32.2,32.22
33,129.43,126.87,-2.56,Battery_2,hold,0.0,32.2,32.22
34,122.97,118.9,-4.07,Battery_2,hold,0.0,32.2,32.22
35,123.47,126.55,3.08,Battery_2,hold,0.0,32.2,32.22
36,128.41,134.05,5.64,Battery_2,hold,0.0,32.2,32.22
37,155.17,154.6,-0.57,Battery_2,discharge,5.0,29.4,29.44
38,167.64,163.44,-4.2,Battery_2,discharge,5.0,26.7,26.67
39,170.27,166.15,-4.12,Battery_2,discharge,5.0,23.9,23.89
40,169.55,172.8,3.25,Battery_2,discharge,5.0,21.1,21.11
41,173.03,176.75,3.72,Battery_2,discharge,5.0,18.3,18.33
42,194.72,197.44,2.72,Battery_2,discharge,5.0,15.6,15.56
43,154.51,151.18,-3.33,Battery_2,discharge,5.0,12.8,12.78
44,149.35,150.51,1.16,Battery_2,discharge,5.0,10.0,10.0
45,138.23,138.81,0.58,Battery_2,hold,0.0,10.0,10.0
46,131.71,132.8,1.09,Battery_2,hold,0.0,10.0,10.0
47,119.11,123.47,4.36,Battery_2,hold,0.0,10.0,10.0
48,121.56,122.68,1.12,Battery_2,hold,0.0,10.0,10.0
1,119.89,121.41,1.52,Battery_3,hold,0.0,10.0,20.0
2,118.76,113.56,-5.2,Battery_3,charge,10.0,12.2,24.5
3,112.69,116.44,3.75,Battery_3,hold,0.0,12.2,24.5
4,110.7,115.4,4.7,Battery_3,hold,0.0,12.2,24.5
5,112.87,103.11,-9.76,Battery_3,charge,10.0,14.5,29.0
6,111.86,105.35,-6.51,Battery_3,charge,10.0,16.8,33.5
7,111.61,112.25,0.64,Battery_3,charge,10.0,19.0,38.0
8,112.91,111.33,-1.58,Battery_3,charge,10.0,21.2,42.5
