settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,115.76,117.28,1.52,Battery_1,hold,0.0,10.0,2.0
2,115.87,110.67,-5.2,Battery_1,charge,3.0,16.8,3.35
3,112.67,116.42,3.75,Battery_1,hold,0.0,16.8,3.35
4,115.05,119.75,4.7,Battery_1,hold,0.0,16.8,3.35
5,113.03,103.27,-9.76,Battery_1,charge,3.0,23.5,4.7
6,113.11,106.6,-6.51,Battery_1,charge,3.0,30.2,6.05
7,115.88,116.52,0.64,Battery_1,hold,0.0,30.2,6.05
8,113.53,111.95,-1.58,Battery_1,charge,3.0,37.0,7.4
9,121.19,121.11,-0.08,Battery_1,hold,0.0,37.0,7.4
10,117.14,112.87,-4.27,Battery_1,charge,3.0,43.8,8.75
11,134.66,139.06,4.4,Battery_1,hold,0.0,43.8,8.75
12,136.09,139.98,3.89,Battery_1,discharge,1.59,39.3,7.87
13,138.69,139.02,0.33,Battery_1,hold,0.0,39.3,7.87
14,151.78,157.42,5.64,Battery_1,discharge,3.0,31.0,6.2
15,130.78,133.12,2.34,Battery_1,hold,0.0,31.0,6.2
16,133.82,129.52,-4.3,Battery_1,hold,0.0,31.0,6.2
17,126.78,128.62,1.84,Battery_1,hold,0.0,31.0,6.2
18,128.76,123.97,-4.79,Battery_1,hold,0.0,31.0,6.2
19,130.56,134.95,4.39,Battery_1,hold,0.0,31.0,6.2
20,131.8,131.55,-0.25,Battery_1,hold,0.0,31.0,6.2
21,130.02,129.1,-0.92,Battery_1,hold,0.0,31.0,6.2
22,122.14,118.74,-3.4,Battery_1,hold,0.0,31.0,6.2
23,111.27,117.38,6.11,Battery_1,hold,0.0,31.0,6.2
24,104.2,103.43,-0.77,Battery_1,charge,3.0,37.8,7.55
25,102.47,100.33,-2.14,Battery_1,charge,3.0,44.5,8.9
26,103.8,102.04,-1.76,Battery_1,charge,3.0,51.2,10.25
27,98.09,100.75,2.66,Battery_1,charge,3.0,58.0,11.6
28,93.72,95.55,1.83,Battery_1,charge,3.0,64.8,12.95
29,99.92,101.98,2.06,Battery_1,charge,3.0,71.5,14.3
30,98.54,100.69,2.15,Battery_1,charge,3.0,78.2,15.65
31,106.42,117.13,10.71,Battery_1,hold,0.0,78.2,15.65
32,111.42,109.39,-2.03,Battery_1,charge,3.0,85.0,17.0
33,126.12,123.56,-2.56,Battery_1,hold,0.0,85.0,17.0
34,119.51,115.44,-4.07,Battery_1,hold,0.0,85.0,17.0
35,121.15,124.23,3.08,Battery_1,hold,0.0,85.0,17.0
36,130.1,135.74,5.64,Battery_1,hold,0.0,85.0,17.0
37,146.59,146.02,-0.57,Battery_1,discharge,3.0,76.7,15.33
38,150.84,146.64,-4.2,Battery_1,discharge,3.0,68.3,13.67
39,154.36,150.24,-4.12,Battery_1,discharge,3.0,60.0,12.0
40,156.48,159.73,3.25,Battery_1,discharge,3.0,51.7,10.33
41,154.34,158.06,3.72,Battery_1,discharge,3.0,43.3,8.67
42,153.28,156.0,2.72,Battery_1,discharge,3.0,35.0,7.0
43,151.24,147.91,-3.33,Battery_1,discharge,3.0,26.7,5.33
44,146.99,148.15,1.16,Battery_1,discharge,3.0,18.3,3.67
45,140.9,141.48,0.58,Battery_1,discharge,3.0,10.0,2.0
46,133.06,134.15,1.09,Battery_1,hold,0.0,10.0,2.0
47,135.41,139.77,4.36,Battery_1,hold,0.0,10.0,2.0
48,135.24,136.36,1.12,Battery_1,hold,0.0,10.0,2.0
1,115.76,117.28,1.52,Battery_2,hold,0.0,10.0,10.0
2,115.87,110.67,-5.2,Battery_2,charge,5.0,12.2,12.25
3,112.67,116.42,3.75,Battery_2,hold,0.0,12.2,12.25
4,115.05,119.75,4.7,Battery_2,hold,0.0,12.2,12.25
5,113.03,103.27,-9.76,Battery_2,charge,5.0,14.5,14.5
6,113.11,106.6,-6.51,Battery_2,charge,5.0,16.8,16.75
7,115.88,116.52,0.64,Battery_2,hold,0.0,16.8,16.75
8,113.53,111.95,-1.58,Battery_2,charge,5.0,19.0,19.0
9,121.19,121.11,-0.08,Battery_2,hold,0.0,19.0,19.0
10,117.14,112.87,-4.27,Battery_2,charge,5.0,21.2,21.25
11,134.66,139.06,4.4,Battery_2,hold,0.0,21.2,21.25
12,136.09,139.98,3.89,Battery_2,discharge,2.65,19.8,19.78
13,138.69,139.02,0.33,Battery_2,hold,0.0,19.8,19.78
14,151.78,157.42,5.64,Battery_2,discharge,5.0,17.0,17.0
15,130.78,133.12,2.34,Battery_2,hold,0.0,17.0,17.0
16,133.82,129.52,-4.3,Battery_2,hold,0.0,17.0,17.0
17,126.78,128.62,1.84,Battery_2,hold,0.0,17.0,17.0
18,128.76,123.97,-4.79,Battery_2,hold,0.0,17.0,17.0
19,130.56,134.95,4.39,Battery_2,hold,0.0,17.0,17.0
20,131.8,131.55,-0.25,Battery_2,hold,0.0,17.0,17.0
21,130.02,129.1,-0.92,Battery_2,hold,0.0,17.0,17.0
22,122.14,118.74,-3.4,Battery_2,hold,0.0,17.0,17.0
23,111.27,117.38,6.11,Battery_2,hold,0.0,17.0,17.0
24,104.2,103.43,-0.77,Battery_2,charge,5.0,19.2,19.25
25,102.47,100.33,-2.14,Battery_2,charge,5.0,21.5,21.5
