settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,143.13,144.65,1.52,Battery_1,hold,0.0,10.0,2.0
2,136.59,131.39,-5.2,Battery_1,hold,0.0,10.0,2.0
3,133.52,137.27,3.75,Battery_1,hold,0.0,10.0,2.0
4,134.07,138.77,4.7,Battery_1,hold,0.0,10.0,2.0
5,131.9,122.14,-9.76,Battery_1,charge,3.0,16.8,3.35
6,131.82,125.31,-6.51,Battery_1,charge,3.0,23.5,4.7
7,129.4,130.04,0.64,Battery_1,charge,2.11,28.3,5.65
8,127.85,126.27,-1.58,Battery_1,charge,3.0,35.0,7.0
9,141.73,141.65,-0.08,Battery_1,hold,0.0,35.0,7.0
10,141.64,137.37,-4.27,Battery_1,hold,0.0,35.0,7.0
11,160.05,164.45,4.4,Battery_1,discharge,3.0,26.7,5.33
12,158.85,162.74,3.89,Battery_1,discharge,3.0,18.3,3.67
13,157.46,157.79,0.33,Battery_1,hold,0.0,18.3,3.67
14,160.46,166.1,5.64,Battery_1,discharge,3.0,10.0,2.0
15,152.91,155.25,2.34,Battery_1,hold,0.0,10.0,2.0
16,152.81,148.51,-4.3,Battery_1,hold,0.0,10.0,2.0
17,149.88,151.72,1.84,Battery_1,hold,0.0,10.0,2.0
18,145.39,140.6,-4.79,Battery_1,hold,0.0,10.0,2.0
19,143.22,147.61,4.39,Battery_1,hold,0.0,10.0,2.0
20,132.5,132.25,-0.25,Battery_1,hold,0.0,10.0,2.0
21,135.63,134.71,-0.92,Battery_1,hold,0.0,10.0,2.0
22,139.03,135.63,-3.4,Battery_1,hold,0.0,10.0,2.0
23,130.83,136.94,6.11,Battery_1,hold,0.0,10.0,2.0
24,131.18,130.41,-0.77,Battery_1,hold,0.0,10.0,2.0
25,127.54,125.4,-2.14,Battery_1,hold,0.0,10.0,2.0
26,122.34,120.58,-1.76,Battery_1,hold,0.0,10.0,2.0
27,116.78,119.44,2.66,Battery_1,charge,1.22,12.8,2.55
28,111.33,113.16,1.83,Battery_1,charge,3.0,19.5,3.9
29,102.54,104.6,2.06,Battery_1,charge,3.0,26.2,5.25
30,95.33,97.48,2.15,Battery_1,charge,3.0,33.0,6.6
31,104.69,115.4,10.71,Battery_1,charge,3.0,39.8,7.95
32,100.04,98.01,-2.03,Battery_1,charge,3.0,46.5,9.3
33,118.32,115.76,-2.56,Battery_1,charge,3.0,53.2,10.65
34,114.8,110.73,-4.07,Battery_1,charge,3.0,60.0,12.0
35,135.62,138.7,3.08,Battery_1,hold,0.0,60.0,12.0
36,136.38,142.02,5.64,Battery_1,hold,0.0,60.0,12.0
