settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh,id_price_discharge,id_price_charge
1,-3.26,-1.74,1.52,Battery_1,charge,3.0,16.8,3.35,-6.640000000000001,-0.84
2,-2.04,-7.24,-5.2,Battery_1,charge,3.0,23.5,4.7,-12.14,-6.34
3,-0.36,3.39,3.75,Battery_1,hold,0.0,23.5,4.7,-1.5100000000000002,4.29
4,-2.24,2.46,4.7,Battery_1,charge,3.0,30.2,6.05,-2.4400000000000004,3.36
5,-0.25,-10.01,-9.76,Battery_1,charge,3.0,37.0,7.4,-14.91,-9.11
6,-0.2,-6.71,-6.51,Battery_1,charge,3.0,43.8,8.75,-11.61,-5.81
7,1.14,1.78,0.64,Battery_1,charge,3.0,50.5,10.1,-3.12,2.68
8,2.56,0.98,-1.58,Battery_1,charge,3.0,57.2,11.45,-3.9200000000000004,1.88
9,1.06,0.98,-0.08,Battery_1,charge,3.0,64.0,12.8,-3.9200000000000004,1.88
10,4.04,-0.23,-4.27,Battery_1,charge,3.0,70.8,14.15,-5.130000000000001,0.67
11,2.18,6.58,4.4,Battery_1,hold,0.0,70.8,14.15,1.6799999999999997,7.48
12,3.91,7.8,3.89,Battery_1,hold,0.0,70.8,14.15,2.8999999999999995,8.7
13,6.78,7.11,0.33,Battery_1,hold,0.0,70.8,14.15,2.21,8.01
14,7.12,12.76,5.64,Battery_1,discharge,3.0,62.4,12.48,7.859999999999999,13.66
15,11.09,13.43,2.34,Battery_1,discharge,3.0,54.1,10.82,8.53,14.33
16,14.49,10.19,-4.3,Battery_1,discharge,0.51,52.7,10.53,5.289999999999999,11.09
17,10.95,12.79,1.84,Battery_1,discharge,3.0,44.3,8.87,7.889999999999999,13.69
18,12.51,7.72,-4.79,Battery_1,hold,0.0,44.3,8.87,2.8199999999999994,8.62
19,8.61,13.0,4.39,Battery_1,discharge,3.0,36.0,7.2,8.1,13.9
20,5.96,5.71,-0.25,Battery_1,hold,0.0,36.0,7.2,0.8099999999999996,6.61
21,5.52,4.6,-0.92,Battery_1,hold,0.0,36.0,7.2,-0.3000000000000007,5.5
22,4.17,0.77,-3.4,Battery_1,charge,3.0,42.8,8.55,-4.130000000000001,1.67
23,2.99,9.1,6.11,Battery_1,hold,0.0,42.8,8.55,4.199999999999999,10.0
24,0.75,-0.02,-0.77,Battery_1,charge,3.0,49.5,9.9,-4.92,0.88
25,1.53,-0.61,-2.14,Battery_1,charge,3.0,56.2,11.25,-5.510000000000001,0.29000000000000004
26,0.76,-1.0,-1.76,Battery_1,charge,3.0,63.0,12.6,-5.9,-0.09999999999999998
27,-0.1,2.56,2.66,Battery_1,charge,3.0,69.8,13.95,-2.3400000000000003,3.46
28,-2.19,-0.36,1.83,Battery_1,charge,3.0,76.5,15.3,-5.260000000000001,0.54
29,-1.47,0.59,2.06,Battery_1,charge,3.0,83.2,16.65,-4.3100000000000005,1.49
30,-1.57,0.58,2.15,Battery_1,charge,3.0,90.0,18.0,-4.32,1.48
