settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,33.0,34.52,1.52,Battery_1,charge,3.0,16.8,3.35
2,30.77,25.57,-5.2,Battery_1,charge,3.0,23.5,4.7
3,145.77,149.52,3.75,Battery_1,hold,0.0,23.5,4.7
4,144.59,149.29,4.7,Battery_1,hold,0.0,23.5,4.7
5,144.76,135.0,-9.76,Battery_1,hold,0.0,23.5,4.7
6,137.78,131.27,-6.51,Battery_1,hold,0.0,23.5,4.7
7,141.99,142.63,0.64,Battery_1,hold,0.0,23.5,4.7
8,134.84,133.26,-1.58,Battery_1,hold,0.0,23.5,4.7
9,126.75,126.67,-0.08,Battery_1,charge,2.11,28.3,5.65
10,126.67,122.4,-4.27,Battery_1,charge,3.0,35.0,7.0
11,134.83,139.23,4.4,Battery_1,hold,0.0,35.0,7.0
12,136.31,140.2,3.89,Battery_1,hold,0.0,35.0,7.0
13,147.19,147.52,0.33,Battery_1,hold,0.0,35.0,7.0
14,152.35,157.99,5.64,Battery_1,discharge,3.0,26.7,5.33
15,154.36,156.7,2.34,Battery_1,discharge,3.0,18.3,3.67
16,163.41,159.11,-4.3,Battery_1,discharge,3.0,10.0,2.0
17,142.92,144.76,1.84,Battery_1,hold,0.0,10.0,2.0
18,126.99,122.2,-4.79,Battery_1,hold,0.0,10.0,2.0
19,64.77,69.16,4.39,Battery_1,hold,0.0,10.0,2.0
20,19.84,19.59,-0.25,Battery_1,charge,3.0,16.8,3.35
21,14.78,13.86,-0.92,Battery_1,charge,3.0,23.5,4.7
22,7.02,3.62,-3.4,Battery_1,charge,3.0,30.2,6.05
23,2.69,8.8,6.11,Battery_1,charge,3.0,37.0,7.4
24,4.49,3.72,-0.77,Battery_1,charge,3.0,43.8,8.75
25,0.33,-1.81,-2.14,Battery_1,charge,3.0,50.5,10.1
26,-1.69,-3.45,-1.76,Battery_1,charge,3.0,57.2,11.45
27,0.57,3.23,2.66,Battery_1,charge,3.0,64.0,12.8
28,8.98,10.81,1.83,Battery_1,charge,3.0,70.8,14.15
29,14.65,16.71,2.06,Battery_1,charge,3.0,77.5,15.5
30,16.47,18.62,2.15,Battery_1,charge,3.0,84.2,16.85
31,25.66,36.37,10.71,Battery_1,discharge,0.36,83.2,16.65
32,27.11,25.08,-2.03,Battery_1,charge,3.0,90.0,18.0
33,35.81,33.25,-2.56,Battery_1,hold,0.0,90.0,18.0
34,46.85,42.78,-4.07,Battery_1,hold,0.0,90.0,18.0
35,92.27,95.35,3.08,Battery_1,discharge,3.0,81.7,16.33
36,96.63,102.27,5.64,Battery_1,discharge,3.0,73.3,14.67
37,98.71,98.14,-0.57,Battery_1,discharge,3.0,65.0,13.0
38,102.88,98.68,-4.2,Battery_1,discharge,3.0,56.7,11.33
39,102.21,98.09,-4.12,Battery_1,discharge,3.0,48.3,9.67
40,97.26,100.51,3.25,Battery_1,discharge,3.0,40.0,8.0
41,96.84,100.56,3.72,Battery_1,discharge,3.0,31.7,6.33
42,94.12,96.84,2.72,Battery_1,discharge,3.0,23.3,4.67
43,86.58,83.25,-3.33,Battery_1,discharge,3.0,15.0,3.0
44,78.37,79.53,1.16,Battery_1,discharge,1.8,10.0,2.0
45,73.68,74.26,0.58,Battery_1,hold,0.0,10.0,2.0
46,63.32,64.41,1.09,Battery_1,hold,0.0,10.0,2.0
47,35.59,39.95,4.36,Battery_1,hold,0.0,10.0,2.0
48,32.19,33.31,1.12,Battery_1,hold,0.0,10.0,2.0
1,33.0,34.52,1.52,Battery_2,charge,5.0,12.2,12.25
