settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,96.73,98.25,1.52,Battery_1,hold,0.0,10.0,2.0
2,100.6,95.4,-5.2,Battery_1,hold,0.0,10.0,2.0
3,75.28,79.03,3.75,Battery_1,hold,0.0,10.0,2.0
4,67.33,72.03,4.7,Battery_1,hold,0.0,10.0,2.0
5,52.5,42.74,-9.76,Battery_1,hold,0.0,10.0,2.0
6,40.93,34.42,-6.51,Battery_1,hold,0.0,10.0,2.0
7,28.15,28.79,0.64,Battery_1,hold,0.0,10.0,2.0
8,19.7,18.12,-1.58,Battery_1,hold,0.0,10.0,2.0
9,13.17,13.09,-0.08,Battery_1,hold,0.0,10.0,2.0
10,8.12,3.85,-4.27,Battery_1,charge,3.0,16.8,3.35
11,4.17,8.57,4.4,Battery_1,discharge,2.43,10.0,2.0
12,3.51,7.4,3.89,Battery_1,hold,0.0,10.0,2.0
13,0.79,1.12,0.33,Battery_1,charge,3.0,16.8,3.35
14,0.52,6.16,5.64,Battery_1,discharge,2.43,10.0,2.0
15,-3.68,-1.34,2.34,Battery_1,charge,3.0,10.0,2.0
16,-3.47,-7.77,-4.3,Battery_1,charge,3.0,16.8,3.35
17,-5.28,-3.44,1.84,Battery_1,charge,3.0,23.5,4.7
18,-4.78,-9.57,-4.79,Battery_1,charge,3.0,30.2,6.05
19,-4.0,0.39,4.39,Battery_1,discharge,3.0,21.9,4.38
20,-3.92,-4.17,-0.25,Battery_1,charge,3.0,28.7,5.73
21,-5.43,-6.35,-0.92,Battery_1,charge,3.0,35.4,7.08
22,-4.92,-8.32,-3.4,Battery_1,charge,3.0,42.2,8.43
23,-6.48,-0.37,6.11,Battery_1,discharge,3.0,33.8,6.77
24,-8.77,-9.54,-0.77,Battery_1,charge,3.0,40.6,8.12
25,-12.2,-14.34,-2.14,Battery_1,charge,3.0,47.3,9.47
26,-12.85,-14.61,-1.76,Battery_1,charge,3.0,54.1,10.82
27,-15.91,-13.25,2.66,Battery_1,charge,3.0,60.8,12.17
28,-16.53,-14.7,1.83,Battery_1,charge,3.0,67.6,13.52
29,-17.5,-15.44,2.06,Battery_1,charge,3.0,74.3,14.87
30,-18.26,-16.11,2.15,Battery_1,charge,3.0,81.1,16.22
31,-12.37,-1.66,10.71,Battery_1,charge,1.67,76.5,15.3
32,-7.74,-9.77,-2.03,Battery_1,charge,3.0,83.2,16.65
33,-4.37,-6.93,-2.56,Battery_1,charge,3.0,90.0,18.0
34,34.04,29.97,-4.07,Battery_1,hold,0.0,90.0,18.0
35,70.16,73.24,3.08,Battery_1,hold,0.0,90.0,18.0
36,103.81,109.45,5.64,Battery_1,hold,0.0,90.0,18.0
37,113.34,112.77,-0.57,Battery_1,discharge,3.0,81.7,16.33
38,115.81,111.61,-4.2,Battery_1,discharge,3.0,73.3,14.67
39,122.73,118.61,-4.12,Battery_1,discharge,3.0,65.0,13.0
40,121.46,124.71,3.25,Battery_1,discharge,3.0,56.7,11.33
41,124.39,128.11,3.72,Battery_1,discharge,3.0,48.3,9.67
42,124.09,126.81,2.72,Battery_1,discharge,3.0,40.0,8.0
43,121.95,118.62,-3.33,Battery_1,discharge,3.0,31.7,6.33
44,117.1,118.26,1.16,Battery_1,discharge,3.0,23.3,4.67
45,117.55,118.13,0.58,Battery_1,discharge,3.0,15.0,3.0
46,109.32,110.41,1.09,Battery_1,discharge,1.8,10.0,2.0
47,102.84,107.2,4.36,Battery_1,hold,0.0,10.0,2.0
48,98.17,99.29,1.12,Battery_1,hold,0.0,10.0,2.0
1,96.73,98.25,1.52,Battery_2,hold,0.0,10.0,10.0
2,100.6,95.4,-5.2,Battery_2,hold,0.0,10.0,10.0
3,75.28,79.03,3.75,Battery_2,hold,0.0,10.0,10.0
4,67.33,72.03,4.7,Battery_2,hold,0.0,10.0,10.0
5,52.5,42.74,-9.76,Battery_2,hold,0.0,10.0,10.0
6,40.93,34.42,-6.51,Battery_2,hold,0.0,10.0,10.0
7,28.15,28.79,0.64,Battery_2,hold,0.0,10.0,10.0
8,19.7,18.12,-1.58,Battery_2,hold,0.0,10.0,10.0
9,13.17,13.09,-0.08,Battery_2,hold,0.0,10.0,10.0
10,8.12,3.85,-4.27,Battery_2,charge,5.0,12.2,12.25
11,4.17,8.57,4.4,Battery_2,discharge,4.05,10.0,10.0
12,3.51,7.4,3.89,Battery_2,hold,0.0,10.0,10.0
13,0.79,1.12,0.33,Battery_2,charge,5.0,12.2,12.25
14,0.52,6.16,5.64,Battery_2,discharge,4.05,10.0,10.0
15,-3.68,-1.34,2.34,Battery_2,charge,5.0,12.2,12.25
16,-3.47,-7.77,-4.3,Battery_2,charge,5.0,14.5,14.5
17,-5.28,-3.44,1.84,Battery_2,charge,5.0,16.8,16.75
18,-4.78,-9.57,-4.79,Battery_2,charge,5.0,19.0,19.0
19,-4.0,0.39,4.39,Battery_2,charge,2.59,20.2,20.17
20,-3.92,-4.17,-0.25,Battery_2,charge,5.0,22.4,22.42
21,-5.43,-6.35,-0.92,Battery_2,charge,5.0,24.7,24.67
22,-4.92,-8.32,-3.4,Battery_2,charge,5.0,26.9,26.92
23,-6.48,-0.37,6.11,Battery_2,charge,5.0,29.2,29.17
24,-8.77,-9.54,-0.77,Battery_2,charge,5.0,31.4,31.42
25,-12.2,-14.34,-2.14,Battery_2,charge,5.0,33.7,33.67
26,-12.85,-14.61,-1.76,Battery_2,charge,5.0,35.9,35.92
27,-15.91,-13.25,2.66,Battery_2,charge,5.0,38.2,38.17
28,-16.53,-14.7,1.83,Battery_2,charge,5.0,40.4,40.42
29,-17.5,-15.44,2.06,Battery_2,charge,5.0,42.7,42.67
30,-18.26,-16.11,2.15,Battery_2,charge,5.0,44.9,44.92
31,-12.37,-1.66,10.71,Battery_2,charge,5.0,47.2,47.17
32,-7.74,-9.77,-2.03,Battery_2,charge,5.0,49.4,49.42
33,-4.37,-6.93,-2.56,Battery_2,charge,5.0,51.7,51.67
34,34.04,29.97,-4.07,Battery_2,discharge,5.0,48.9,48.89
