settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,112.01,113.53,1.52,Battery_1,hold,0.0,10.0,2.0
2,108.51,103.31,-5.2,Battery_1,hold,0.0,10.0,2.0
3,106.23,109.98,3.75,Battery_1,hold,0.0,10.0,2.0
4,107.5,112.2,4.7,Battery_1,hold,0.0,10.0,2.0
5,106.48,96.72,-9.76,Battery_1,charge,3.0,16.8,3.35
6,104.32,97.81,-6.51,Battery_1,hold,0.0,16.8,3.35
7,104.98,105.62,0.64,Battery_1,hold,0.0,16.8,3.35
8,102.43,100.85,-1.58,Battery_1,hold,0.0,16.8,3.35
9,105.47,105.39,-0.08,Battery_1,hold,0.0,16.8,3.35
10,106.03,101.76,-4.27,Battery_1,hold,0.0,16.8,3.35
11,108.1,112.5,4.4,Battery_1,hold,0.0,16.8,3.35
12,101.09,104.98,3.89,Battery_1,hold,0.0,16.8,3.35
13,108.44,108.77,0.33,Battery_1,hold,0.0,16.8,3.35
14,108.37,114.01,5.64,Battery_1,hold,0.0,16.8,3.35
15,103.0,105.34,2.34,Battery_1,hold,0.0,16.8,3.35
16,109.91,105.61,-4.3,Battery_1,hold,0.0,16.8,3.35
17,99.14,100.98,1.84,Battery_1,hold,0.0,16.8,3.35
18,107.68,102.89,-4.79,Battery_1,hold,0.0,16.8,3.35
19,93.2,97.59,4.39,Battery_1,hold,0.0,16.8,3.35
20,93.87,93.62,-0.25,Battery_1,charge,3.0,23.5,4.7
21,98.51,97.59,-0.92,Battery_1,charge,2.56,29.2,5.85
22,99.68,96.28,-3.4,Battery_1,charge,3.0,36.0,7.2
23,88.69,94.8,6.11,Battery_1,charge,3.0,42.8,8.55
24,89.44,88.67,-0.77,Battery_1,charge,3.0,49.5,9.9
25,89.77,87.63,-2.14,Battery_1,charge,3.0,56.2,11.25
26,88.18,86.42,-1.76,Battery_1,charge,3.0,63.0,12.6
27,89.05,91.71,2.66,Battery_1,charge,3.0,69.8,13.95
28,85.75,87.58,1.83,Battery_1,charge,3.0,76.5,15.3
29,84.93,86.99,2.06,Battery_1,charge,3.0,83.2,16.65
30,85.83,87.98,2.15,Battery_1,charge,3.0,90.0,18.0
31,94.4,105.11,10.71,Battery_1,hold,0.0,90.0,18.0
32,107.92,105.89,-2.03,Battery_1,hold,0.0,90.0,18.0
33,109.63,107.07,-2.56,Battery_1,hold,0.0,90.0,18.0
34,109.74,105.67,-4.07,Battery_1,hold,0.0,90.0,18.0
35,115.82,118.9,3.08,Battery_1,hold,0.0,90.0,18.0
36,115.73,121.37,5.64,Battery_1,hold,0.0,90.0,18.0
37,130.51,129.94,-0.57,Battery_1,discharge,3.0,81.7,16.33
38,133.2,129.0,-4.2,Battery_1,discharge,3.0,73.3,14.67
39,137.04,132.92,-4.12,Battery_1,discharge,3.0,65.0,13.0
40,140.7,143.95,3.25,Battery_1,discharge,3.0,56.7,11.33
41,136.95,140.67,3.72,Battery_1,discharge,3.0,48.3,9.67
42,138.71,141.43,2.72,Battery_1,discharge,3.0,40.0,8.0
43,131.81,128.48,-3.33,Battery_1,discharge,3.0,31.7,6.33
44,129.88,131.04,1.16,Battery_1,discharge,3.0,23.3,4.67
45,126.23,126.81,0.58,Battery_1,discharge,3.0,15.0,3.0
46,121.42,122.51,1.09,Battery_1,discharge,1.8,10.0,2.0
47,111.69,116.05,4.36,Battery_1,hold,0.0,10.0,2.0
48,113.68,114.8,1.12,Battery_1,hold,0.0,10.0,2.0
1,112.01,113.53,1.52,Battery_2,hold,0.0,10.0,10.0
2,108.51,103.31,-5.2,Battery_2,hold,0.0,10.0,10.0
3,106.23,109.98,3.75,Battery_2,hold,0.0,10.0,10.0
4,107.5,112.2,4.7,Battery_2,hold,0.0,10.0,10.0
5,106.48,96.72,-9.76,Battery_2,charge,5.0,12.2,12.25
6,104.32,97.81,-6.51,Battery_2,charge,2.9,13.6,13.56
7,104.98,105.62,0.64,Battery_2,hold,0.0,13.6,13.56
8,102.43,100.85,-1.58,Battery_2,hold,0.0,13.6,13.56
9,105.47,105.39,-0.08,Battery_2,hold,0.0,13.6,13.56
10,106.03,101.76,-4.27,Battery_2,hold,0.0,13.6,13.56
11,108.1,112.5,4.4,Battery_2,hold,0.0,13.6,13.56
12,101.09,104.98,3.89,Battery_2,hold,0.0,13.6,13.56
13,108.44,108.77,0.33,Battery_2,hold,0.0,13.6,13.56
14,108.37,114.01,5.64,Battery_2,hold,0.0,13.6,13.56
15,103.0,105.34,2.34,Battery_2,hold,0.0,13.6,13.56
16,109.91,105.61,-4.3,Battery_2,hold,0.0,13.6,13.56
17,99.14,100.98,1.84,Battery_2,hold,0.0,13.6,13.56
18,107.68,102.89,-4.79,Battery_2,hold,0.0,13.6,13.56
19,93.2,97.59,4.39,Battery_2,charge,5.0,15.8,15.81
20,93.87,93.62,-0.25,Battery_2,charge,5.0,18.1,18.06
21,98.51,97.59,-0.92,Battery_2,charge,5.0,20.3,20.31
22,99.68,96.28,-3.4,Battery_2,charge,5.0,22.6,22.56
23,88.69,94.8,6.11,Battery_2,charge,5.0,24.8,24.81
24,89.44,88.67,-0.77,Battery_2,charge,5.0,27.1,27.06
25,89.77,87.63,-2.14,Battery_2,charge,5.0,29.3,29.31
26,88.18,86.42,-1.76,Battery_2,charge,5.0,31.6,31.56
27,89.05,91.71,2.66,Battery_2,charge,5.0,33.8,33.81
28,85.75,87.58,1.83,Battery_2,charge,5.0,36.1,36.06
29,84.93,86.99,2.06,Battery_2,charge,5.0,38.3,38.31
30,85.83,87.98,2.15,Battery_2,charge,5.0,40.6,40.56
31,94.4,105.11,10.71,Battery_2,hold,0.0,40.6,40.56
32,107.92,105.89,-2.03,Battery_2,hold,0.0,40.6,40.56
33,109.63,107.07,-2.56,Battery_2,hold,0.0,40.6,40.56
34,109.74,105.67,-4.07,Battery_2,hold,0.0,40.6,40.56
35,115.82,118.9,3.08,Battery_2,hold,0.0,40.6,40.56
36,115.73,121.37,5.64,Battery_2,discharge,5.0,37.8,37.78
37,130.51,129.94,-0.57,Battery_2,discharge,5.0,35.0,35.0
38,133.2,129.0,-4.2,Battery_2,discharge,5.0,32.2,32.22
39,137.04,132.92,-4.12,Battery_2,discharge,5.0,29.4,29.44
40,140.7,143.95,3.25,Battery_2,discharge,5.0,26.7,26.67
41,136.95,140.67,3.72,Battery_2,discharge,5.0,23.9,23.89
42,138.71,141.43,2.72,Battery_2,discharge,5.0,21.1,21.11
43,131.81,128.48,-3.33,Battery_2,discharge,5.0,18.3,18.33
44,129.88,131.04,1.16,Battery_2,discharge,5.0,15.6,15.56
45,126.23,126.81,0.58,Battery_2,discharge,5.0,12.8,12.78
46,121.42,122.51,1.09,Battery_2,discharge,5.0,10.0,10.0
47,111.69,116.05,4.36,Battery_2,hold,0.0,10.0,10.0
48,113.68,114.8,1.12,Battery_2,hold,0.0,10.0,10.0
1,112.01,113.53,1.52,Battery_3,hold,0.0,10.0,20.0
2,108.51,103.31,-5.2,Battery_3,hold,0.0,10.0,20.0
3,106.23,109.98,3.75,Battery_3,hold,0.0,10.0,20.0
4,107.5,112.2,4.7,Battery_3,hold,0.0,10.0,20.0
5,106.48,96.72,-9.76,Battery_3,charge,10.0,12.2,24.5
6,104.32,97.81,-6.51,Battery_3,charge,5.8,13.6,27.11
7,104.98,105.62,0.64,Battery_3,hold,0.0,13.6,27.11
8,102.43,100.85,-1.58,Battery_3,hold,0.0,13.6,27.11
9,105.47,105.39,-0.08,Battery_3,hold,0.0,13.6,27.11
10,106.03,101.76,-4.27,Battery_3,hold,0.0,13.6,27.11
11,108.1,112.5,4.4,Battery_3,hold,0.0,13.6,27.11
12,101.09,104.98,3.89,Battery_3,hold,0.0,13.6,27.11
13,108.44,108.77,0.33,Battery_3,hold,0.0,13.6,27.11
14,108.37,114.01,5.64,Battery_3,hold,0.0,13.6,27.11
15,103.0,105.34,2.34,Battery_3,hold,0.0,13.6,27.11
16,109.91,105.61,-4.3,Battery_3,hold,0.0,13.6,27.11
17,99.14,100.98,1.84,Battery_3,hold,0.0,13.6,27.11
18,107.68,102.89,-4.79,Battery_3,hold,0.0,13.6,27.11
19,93.2,97.59,4.39,Battery_3,charge,10.0,15.8,31.61
20,93.87,93.62,-0.25,Battery_3,charge,10.0,18.1,36.11
21,98.51,97.59,-0.92,Battery_3,charge,10.0,20.3,40.61
22,99.68,96.28,-3.4,Battery_3,charge,10.0,22.6,45.11
23,88.69,94.8,6.11,Battery_3,charge,10.0,24.8,49.61
