settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,142.82,144.34,1.52,Battery_1,hold,0.0,10.0,2.0
2,135.15,129.95,-5.2,Battery_1,charge,3.0,16.8,3.35
3,136.4,140.15,3.75,Battery_1,hold,0.0,16.8,3.35
4,134.76,139.46,4.7,Battery_1,hold,0.0,16.8,3.35
5,140.68,130.92,-9.76,Battery_1,hold,0.0,16.8,3.35
6,133.87,127.36,-6.51,Battery_1,charge,3.0,23.5,4.7
7,134.85,135.49,0.64,Battery_1,hold,0.0,23.5,4.7
8,130.21,128.63,-1.58,Battery_1,charge,3.0,30.2,6.05
9,133.64,133.56,-0.08,Battery_1,hold,0.0,30.2,6.05
10,127.14,122.87,-4.27,Battery_1,charge,3.0,37.0,7.4
11,146.7,151.1,4.4,Battery_1,hold,0.0,37.0,7.4
12,164.29,168.18,3.89,Battery_1,discharge,3.0,28.7,5.73
13,164.45,164.78,0.33,Battery_1,discharge,3.0,20.3,4.07
14,162.48,168.12,5.64,Battery_1,discharge,3.0,12.0,2.4
15,158.54,160.88,2.34,Battery_1,hold,0.0,12.0,2.4
16,156.94,152.64,-4.3,Battery_1,hold,0.0,12.0,2.4
17,159.04,160.88,1.84,Battery_1,discharge,0.72,10.0,2.0
18,144.87,140.08,-4.79,Battery_1,hold,0.0,10.0,2.0
19,121.87,126.26,4.39,Battery_1,charge,0.33,10.8,2.15
20,134.32,134.07,-0.25,Battery_1,hold,0.0,10.8,2.15
21,134.02,133.1,-0.92,Battery_1,hold,0.0,10.8,2.15
22,134.04,130.64,-3.4,Battery_1,hold,0.0,10.8,2.15
23,128.18,134.29,6.11,Battery_1,hold,0.0,10.8,2.15
24,106.8,106.03,-0.77,Battery_1,charge,3.0,17.5,3.5
25,96.91,94.77,-2.14,Battery_1,charge,3.0,24.2,4.85
26,101.74,99.98,-1.76,Battery_1,charge,3.0,31.0,6.2
27,102.7,105.36,2.66,Battery_1,charge,3.0,37.8,7.55
28,104.26,106.09,1.83,Battery_1,charge,3.0,44.5,8.9
29,92.04,94.1,2.06,Battery_1,charge,3.0,51.2,10.25
