settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,142.82,144.34,1.52,Battery_1,hold,0.0,10.0,2.0
2,135.15,129.95,-5.2,Battery_1,hold,0.0,10.0,2.0
3,155.83,159.58,3.75,Battery_1,hold,0.0,10.0,2.0
4,147.52,152.22,4.7,Battery_1,hold,0.0,10.0,2.0
5,133.03,123.27,-9.76,Battery_1,hold,0.0,10.0,2.0
6,119.74,113.23,-6.51,Battery_1,hold,0.0,10.0,2.0
7,113.67,114.31,0.64,Battery_1,hold,0.0,10.0,2.0
8,97.01,95.43,-1.58,Battery_1,hold,0.0,10.0,2.0
9,100.1,100.02,-0.08,Battery_1,hold,0.0,10.0,2.0
10,86.95,82.68,-4.27,Battery_1,hold,0.0,10.0,2.0
11,85.11,89.51,4.4,Battery_1,hold,0.0,10.0,2.0
12,84.83,88.72,3.89,Battery_1,hold,0.0,10.0,2.0
13,76.65,76.98,0.33,Battery_1,hold,0.0,10.0,2.0
14,72.1,77.74,5.64,Battery_1,hold,0.0,10.0,2.0
15,32.39,34.73,2.34,Battery_1,hold,0.0,10.0,2.0
16,22.74,18.44,-4.3,Battery_1,hold,0.0,10.0,2.0
17,1.84,3.68,1.84,Battery_1,hold,0.0,10.0,2.0
18,1.35,-3.44,-4.79,Battery_1,charge,3.0,16.8,3.35
19,-7.45,-3.06,4.39,Battery_1,charge,3.0,23.5,4.7
20,-9.42,-9.67,-0.25,Battery_1,charge,3.0,30.2,6.05
21,-12.47,-13.39,-0.92,Battery_1,charge,3.0,37.0,7.4
22,-14.92,-18.32,-3.4,Battery_1,charge,3.0,43.8,8.75
23,-15.31,-9.2,6.11,Battery_1,charge,3.0,50.5,10.1
24,-16.6,-17.37,-0.77,Battery_1,charge,3.0,57.2,11.45
25,-19.33,-21.47,-2.14,Battery_1,charge,3.0,64.0,12.8
26,-12.9,-14.66,-1.76,Battery_1,charge,3.0,70.8,14.15
27,-11.39,-8.73,2.66,Battery_1,charge,3.0,77.5,15.5
28,-9.94,-8.11,1.83,Battery_1,charge,3.0,84.2,16.85
29,-2.42,-0.36,2.06,Battery_1,charge,3.0,90.0,18.0
30,4.2,6.35,2.15,Battery_1,hold,0.0,90.0,18.0
31,13.14,23.85,10.71,Battery_1,hold,0.0,90.0,18.0
32,21.71,19.68,-2.03,Battery_1,hold,0.0,90.0,18.0
33,95.51,92.95,-2.56,Battery_1,hold,0.0,90.0,18.0
34,127.65,123.58,-4.07,Battery_1,hold,0.0,90.0,18.0
35,174.0,177.08,3.08,Battery_1,discharge,3.0,81.7,16.33
36,177.58,183.22,5.64,Battery_1,discharge,3.0,73.3,14.67
37,189.01,188.44,-0.57,Battery_1,discharge,3.0,65.0,13.0
38,190.91,186.71,-4.2,Battery_1,discharge,3.0,56.7,11.33
39,197.44,193.32,-4.12,Battery_1,discharge,3.0,48.3,9.67
40,196.74,199.99,3.25,Battery_1,discharge,3.0,40.0,8.0
41,192.58,196.3,3.72,Battery_1,discharge,3.0,31.7,6.33
42,188.17,190.89,2.72,Battery_1,discharge,3.0,23.3,4.67
43,177.43,174.1,-3.33,Battery_1,discharge,1.8,18.3,3.67
44,173.39,174.55,1.16,Battery_1,discharge,3.0,10.0,2.0
45,161.74,162.32,0.58,Battery_1,hold,0.0,10.0,2.0
46,151.93,153.02,1.09,Battery_1,hold,0.0,10.0,2.0
47,139.59,143.95,4.36,Battery_1,hold,0.0,10.0,2.0
48,137.82,138.94,1.12,Battery_1,hold,0.0,10.0,2.0
1,142.82,144.34,1.52,Battery_2,hold,0.0,10.0,10.0
2,135.15,129.95,-5.2,Battery_2,hold,0.0,10.0,10.0
3,155.83,159.58,3.75,Battery_2,hold,0.0,10.0,10.0
4,147.52,152.22,4.7,Battery_2,hold,0.0,10.0,10.0
5,133.03,123.27,-9.76,Battery_2,hold,0.0,10.0,10.0
6,119.74,113.23,-6.51,Battery_2,hold,0.0,10.0,10.0
7,113.67,114.31,0.64,Battery_2,hold,0.0,10.0,10.0
8,97.01,95.43,-1.58,Battery_2,hold,0.0,10.0,10.0
9,100.1,100.02,-0.08,Battery_2,hold,0.0,10.0,10.0
10,86.95,82.68,-4.27,Battery_2,hold,0.0,10.0,10.0
11,85.11,89.51,4.4,Battery_2,hold,0.0,10.0,10.0
12,84.83,88.72,3.89,Battery_2,hold,0.0,10.0,10.0
13,76.65,76.98,0.33,Battery_2,charge,2.59,11.2,11.17
14,72.1,77.74,5.64,Battery_2,hold,0.0,11.2,11.17
15,32.39,34.73,2.34,Battery_2,charge,5.0,13.4,13.42
16,22.74,18.44,-4.3,Battery_2,charge,5.0,15.7,15.67
17,1.84,3.68,1.84,Battery_2,charge,5.0,17.9,17.92
18,1.35,-3.44,-4.79,Battery_2,charge,5.0,20.2,20.17
19,-7.45,-3.06,4.39,Battery_2,charge,5.0,22.4,22.42
20,-9.42,-9.67,-0.25,Battery_2,charge,5.0,24.7,24.67
21,-12.47,-13.39,-0.92,Battery_2,charge,5.0,26.9,26.92
22,-14.92,-18.32,-3.4,Battery_2,charge,5.0,29.2,29.17
23,-15.31,-9.2,6.11,Battery_2,charge,5.0,31.4,31.42
24,-16.6,-17.37,-0.77,Battery_2,charge,5.0,33.7,33.67
25,-19.33,-21.47,-2.14,Battery_2,charge,5.0,35.9,35.92
26,-12.9,-14.66,-1.76,Battery_2,charge,5.0,38.2,38.17
27,-11.39,-8.73,2.66,Battery_2,charge,5.0,40.4,40.42
28,-9.94,-8.11,1.83,Battery_2,charge,5.0,42.7,42.67
29,-2.42,-0.36,2.06,Battery_2,charge,5.0,44.9,44.92
30,4.2,6.35,2.15,Battery_2,charge,5.0,47.2,47.17
31,13.14,23.85,10.71,Battery_2,charge,5.0,49.4,49.42
32,21.71,19.68,-2.03,Battery_2,charge,5.0,51.7,51.67
33,95.51,92.95,-2.56,Battery_2,hold,0.0,51.7,51.67
34,127.65,123.58,-4.07,Battery_2,discharge,5.0,48.9,48.89
35,174.0,177.08,3.08,Battery_2,discharge,5.0,46.1,46.11
36,177.58,183.22,5.64,Battery_2,discharge,5.0,43.3,43.33
37,189.01,188.44,-0.57,Battery_2,discharge,5.0,40.6,40.56
38,190.91,186.71,-4.2,Battery_2,discharge,5.0,37.8,37.78
39,197.44,193.32,-4.12,Battery_2,discharge,5.0,35.0,35.0
40,196.74,199.99,3.25,Battery_2,discharge,5.0,32.2,32.22
41,192.58,196.3,3.72,Battery_2,discharge,5.0,29.4,29.44
42,188.17,190.89,2.72,Battery_2,discharge,5.0,26.7,26.67
43,177.43,174.1,-3.33,Battery_2,discharge,5.0,23.9,23.89
44,173.39,174.55,1.16,Battery_2,discharge,5.0,21.1,21.11
45,161.74,162.32,0.58,Battery_2,discharge,5.0,18.3,18.33
46,151.93,153.02,1.09,Battery_2,discharge,5.0,15.6,15.56
47,139.59,143.95,4.36,Battery_2,discharge,5.0,12.8,12.78
48,137.82,138.94,1.12,Battery_2,discharge,5.0,10.0,10.0
1,142.82,144.34,1.52,Battery_3,hold,0.0,10.0,20.0
2,135.15,129.95,-5.2,Battery_3,hold,0.0,10.0,20.0
3,155.83,159.58,3.75,Battery_3,hold,0.0,10.0,20.0
4,147.52,152.22,4.7,Battery_3,hold,0.0,10.0,20.0
5,133.03,123.27,-9.76,Battery_3,hold,0.0,10.0,20.0
6,119.74,113.23,-6.51,Battery_3,hold,0.0,10.0,20.0
7,113.67,114.31,0.64,Battery_3,hold,0.0,10.0,20.0
8,97.01,95.43,-1.58,Battery_3,hold,0.0,10.0,20.0
9,100.1,100.02,-0.08,Battery_3,hold,0.0,10.0,20.0
10,86.95,82.68,-4.27,Battery_3,hold,0.0,10.0,20.0
11,85.11,89.51,4.4,Battery_3,hold,0.0,10.0,20.0
12,84.83,88.72,3.89,Battery_3,hold,0.0,10.0,20.0
13,76.65,76.98,0.33,Battery_3,charge,5.19,11.2,22.33
14,72.1,77.74,5.64,Battery_3,hold,0.0,11.2,22.33
15,32.39,34.73,2.34,Battery_3,charge,10.0,13.4,26.83
16,22.74,18.44,-4.3,Battery_3,charge,10.0,15.7,31.33
17,1.84,3.68,1.84,Battery_3,charge,10.0,17.9,35.83
18,1.35,-3.44,-4.79,Battery_3,charge,10.0,20.2,40.33
19,-7.45,-3.06,4.39,Battery_3,charge,10.0,22.4,44.83
20,-9.42,-9.67,-0.25,Battery_3,charge,10.0,24.7,49.33
21,-12.47,-13.39,-0.92,Battery_3,charge,10.0,26.9,53.83
22,-14.92,-18.32,-3.4,Battery_3,charge,10.0,29.2,58.33
23,-15.31,-9.2,6.11,Battery_3,charge,10.0,31.4,62.83
24,-16.6,-17.37,-0.77,Battery_3,charge,10.0,33.7,67.33
25,-19.33,-21.47,-2.14,Battery_3,charge,10.0,35.9,71.83
26,-12.9,-14.66,-1.76,Battery_3,charge,10.0,38.2,76.33
27,-11.39,-8.73,2.66,Battery_3,charge,10.0,40.4,80.83
28,-9.94,-8.11,1.83,Battery_3,charge,10.0,42.7,85.33
29,-2.42,-0.36,2.06,Battery_3,charge,10.0,44.9,89.83
30,4.2,6.35,2.15,Battery_3,charge,10.0,47.2,94.33
31,13.14,23.85,10.71,Battery_3,charge,10.0,49.4,98.83
32,21.71,19.68,-2.03,Battery_3,charge,10.0,51.7,103.33
33,95.51,92.95,-2.56,Battery_3,hold,0.0,51.7,103.33
34,127.65,123.58,-4.07,Battery_3,discharge,10.0,48.9,97.78
35,174.0,177.08,3.08,Battery_3,discharge,10.0,46.1,92.22
36,177.58,183.22,5.64,Battery_3,discharge,10.0,43.3,86.67
37,189.01,188.44,-0.57,Battery_3,discharge,10.0,40.6,81.11
38,190.91,186.71,-4.2,Battery_3,discharge,10.0,37.8,75.56
39,197.44,193.32,-4.12,Battery_3,discharge,10.0,35.0,70.0
40,196.74,199.99,3.25,Battery_3,discharge,10.0,32.2,64.44
41,192.58,196.3,3.72,Battery_3,discharge,10.0,29.4,58.89
42,188.17,190.89,2.72,Battery_3,discharge,10.0,26.7,53.33
43,177.43,174.1,-3.33,Battery_3,discharge,10.0,23.9,47.78
