settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,164.61,166.13,1.52,Battery_1,hold,0.0,10.0,2.0
2,163.09,157.89,-5.2,Battery_1,hold,0.0,10.0,2.0
3,136.45,140.2,3.75,Battery_1,hold,0.0,10.0,2.0
4,140.94,145.64,4.7,Battery_1,hold,0.0,10.0,2.0
5,130.46,120.7,-9.76,Battery_1,charge,3.0,16.8,3.35
6,125.72,119.21,-6.51,Battery_1,charge,3.0,23.5,4.7
7,122.64,123.28,0.64,Battery_1,charge,3.0,30.2,6.05
8,129.74,128.16,-1.58,Battery_1,charge,3.0,37.0,7.4
9,134.29,134.21,-0.08,Battery_1,charge,3.0,43.8,8.75
10,133.17,128.9,-4.27,Battery_1,charge,3.0,50.5,10.1
11,145.57,149.97,4.4,Battery_1,hold,0.0,50.5,10.1
12,153.43,157.32,3.89,Battery_1,hold,0.0,50.5,10.1
13,154.82,155.15,0.33,Battery_1,hold,0.0,50.5,10.1
14,161.73,167.37,5.64,Battery_1,discharge,0.36,49.5,9.9
15,164.51,166.85,2.34,Battery_1,hold,0.0,49.5,9.9
16,166.87,162.57,-4.3,Battery_1,hold,0.0,49.5,9.9
17,157.21,159.05,1.84,Battery_1,hold,0.0,49.5,9.9
18,161.43,156.64,-4.79,Battery_1,hold,0.0,49.5,9.9
19,143.6,147.99,4.39,Battery_1,hold,0.0,49.5,9.9
20,144.95,144.7,-0.25,Battery_1,hold,0.0,49.5,9.9
21,137.75,136.83,-0.92,Battery_1,hold,0.0,49.5,9.9
22,137.45,134.05,-3.4,Battery_1,charge,3.0,56.2,11.25
23,137.69,143.8,6.11,Battery_1,hold,0.0,56.2,11.25
24,135.66,134.89,-0.77,Battery_1,charge,3.0,63.0,12.6
25,132.8,130.66,-2.14,Battery_1,charge,3.0,69.8,13.95
26,129.45,127.69,-1.76,Battery_1,charge,3.0,76.5,15.3
27,135.92,138.58,2.66,Battery_1,hold,0.0,76.5,15.3
28,134.96,136.79,1.83,Battery_1,hold,0.0,76.5,15.3
29,138.24,140.3,2.06,Battery_1,hold,0.0,76.5,15.3
