settlement_period,da_price,id_price,spread,asset,action,power_mw,soc,energy_mwh
1,92.46,93.98,1.52,Battery_1,charge,2.11,14.8,2.95
2,95.99,90.79,-5.2,Battery_1,charge,3.0,21.5,4.3
3,95.31,99.06,3.75,Battery_1,hold,0.0,21.5,4.3
4,93.17,97.87,4.7,Battery_1,hold,0.0,21.5,4.3
5,94.43,84.67,-9.76,Battery_1,charge,3.0,28.3,5.65
6,94.2,87.69,-6.51,Battery_1,charge,3.0,35.0,7.0
7,97.16,97.8,0.64,Battery_1,hold,0.0,35.0,7.0
8,96.15,94.57,-1.58,Battery_1,hold,0.0,35.0,7.0
9,97.96,97.88,-0.08,Battery_1,hold,0.0,35.0,7.0
10,99.75,95.48,-4.27,Battery_1,hold,0.0,35.0,7.0
11,114.55,118.95,4.4,Battery_1,discharge,3.0,26.7,5.33
12,114.74,118.63,3.89,Battery_1,discharge,3.0,18.3,3.67
13,108.74,109.07,0.33,Battery_1,hold,0.0,18.3,3.67
14,116.62,122.26,5.64,Battery_1,discharge,3.0,10.0,2.0
15,98.14,100.48,2.34,Battery_1,hold,0.0,10.0,2.0
16,92.24,87.94,-4.3,Battery_1,hold,0.0,10.0,2.0
17,82.26,84.1,1.84,Battery_1,hold,0.0,10.0,2.0
18,68.14,63.35,-4.79,Battery_1,hold,0.0,10.0,2.0
19,47.88,52.27,4.39,Battery_1,hold,0.0,10.0,2.0
20,34.1,33.85,-0.25,Battery_1,hold,0.0,10.0,2.0
21,25.98,25.06,-0.92,Battery_1,charge,2.56,15.8,3.15
22,22.24,18.84,-3.4,Battery_1,charge,3.0,22.5,4.5
23,-1.95,4.16,6.11,Battery_1,charge,3.0,29.2,5.85
24,-2.6,-3.37,-0.77,Battery_1,charge,3.0,36.0,7.2
25,-0.33,-2.47,-2.14,Battery_1,charge,3.0,42.8,8.55
26,-3.95,-5.71,-1.76,Battery_1,charge,3.0,49.5,9.9
27,-8.31,-5.65,2.66,Battery_1,charge,3.0,56.2,11.25
28,-12.2,-10.37,1.83,Battery_1,charge,3.0,63.0,12.6
29,-9.81,-7.75,2.06,Battery_1,charge,3.0,69.8,13.95
30,-5.88,-3.73,2.15,Battery_1,charge,3.0,76.5,15.3
31,4.0,14.71,10.71,Battery_1,charge,3.0,83.2,16.65
32,28.28,26.25,-2.03,Battery_1,hold,0.0,83.2,16.65
33,19.71,17.15,-2.56,Battery_1,charge,3.0,90.0,18.0
34,43.29,39.22,-4.07,Battery_1,hold,0.0,90.0,18.0
35,73.53,76.61,3.08,Battery_1,hold,0.0,90.0,18.0
36,73.32,78.96,5.64,Battery_1,hold,0.0,90.0,18.0
37,83.87,83.3,-0.57,Battery_1,hold,0.0,90.0,18.0
38,88.38,84.18,-4.2,Battery_1,hold,0.0,90.0,18.0
39,105.37,101.25,-4.12,Battery_1,discharge,1.8,85.0,17.0
40,108.04,111.29,3.25,Battery_1,discharge,3.0,76.7,15.33
41,110.45,114.17,3.72,Battery_1,discharge,3.0,68.3,13.67
42,110.6,113.32,2.72,Battery_1,discharge,3.0,60.0,12.0
43,112.51,109.18,-3.33,Battery_1,discharge,3.0,51.7,10.33
44,115.46,116.62,1.16,Battery_1,discharge,3.0,43.3,8.67
45,116.73,117.31,0.58,Battery_1,discharge,3.0,35.0,7.0
46,109.27,110.36,1.09,Battery_1,discharge,3.0,26.7,5.33
47,112.95,117.31,4.36,Battery_1,discharge,3.0,18.3,3.67
48,114.96,116.08,1.12,Battery_1,discharge,3.0,10.0,2.0
1,92.46,93.98,1.52,Battery_2,charge,3.52,11.6,11.58
2,95.99,90.79,-5.2,Battery_2,charge,5.0,13.8,13.83
3,95.31,99.06,3.75,Battery_2,hold,0.0,13.8,13.83
4,93.17,97.87,4.7,Battery_2,hold,0.0,13.8,13.83
5,94.43,84.67,-9.76,Battery_2,charge,5.0,16.1,16.08
6,94.2,87.69,-6.51,Battery_2,charge,5.0,18.3,18.33
7,97.16,97.8,0.64,Battery_2,hold,0.0,18.3,18.33
8,96.15,94.57,-1.58,Battery_2,hold,0.0,18.3,18.33
9,97.96,97.88,-0.08,Battery_2,hold,0.0,18.3,18.33
10,99.75,95.48,-4.27,Battery_2,hold,0.0,18.3,18.33
11,114.55,118.95,4.4,Battery_2,discharge,5.0,15.6,15.56
12,114.74,118.63,3.89,Battery_2,discharge,5.0,12.8,12.78
13,108.74,109.07,0.33,Battery_2,hold,0.0,12.8,12.78
14,116.62,122.26,5.64,Battery_2,discharge,5.0,10.0,10.0
15,98.14,100.48,2.34,Battery_2,hold,0.0,10.0,10.0
