settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,132.85,Battery_1,discharge,4.0,38.9,7.78
2,129.76,Battery_1,discharge,4.0,27.8,5.56
3,123.86,Battery_1,discharge,4.0,16.7,3.33
4,123.73,Battery_1,discharge,2.4,10.0,2.0
5,115.68,Battery_1,hold,0.0,10.0,2.0
6,114.34,Battery_1,hold,0.0,10.0,2.0
7,106.99,Battery_1,hold,0.0,10.0,2.0
8,104.01,Battery_1,hold,0.0,10.0,2.0
9,108.81,Battery_1,hold,0.0,10.0,2.0
10,108.75,Battery_1,hold,0.0,10.0,2.0
11,105.7,Battery_1,hold,0.0,10.0,2.0
12,104.71,Battery_1,hold,0.0,10.0,2.0
13,97.06,Battery_1,hold,0.0,10.0,2.0
14,100.83,Battery_1,hold,0.0,10.0,2.0
15,85.47,Battery_1,hold,0.0,10.0,2.0
16,89.42,Battery_1,hold,0.0,10.0,2.0
17,84.95,Battery_1,hold,0.0,10.0,2.0
18,84.67,Battery_1,hold,0.0,10.0,2.0
19,69.84,Battery_1,hold,0.0,10.0,2.0
20,55.58,Battery_1,hold,0.0,10.0,2.0
21,42.52,Battery_1,hold,0.0,10.0,2.0
22,26.35,Battery_1,hold,0.0,10.0,2.0
23,15.09,Battery_1,charge,4.0,19.0,3.8
24,13.29,Battery_1,charge,4.0,28.0,5.6
25,13.73,Battery_1,charge,4.0,37.0,7.4
26,12.16,Battery_1,charge,4.0,46.0,9.2
27,10.4,Battery_1,charge,4.0,55.0,11.0
28,9.22,Battery_1,charge,4.0,64.0,12.8
29,9.0,Battery_1,charge,4.0,73.0,14.6
30,9.72,Battery_1,charge,4.0,82.0,16.4
31,20.4,Battery_1,charge,3.56,90.0,18.0
32,31.81,Battery_1,hold,0.0,90.0,18.0
33,31.95,Battery_1,hold,0.0,90.0,18.0
34,59.94,Battery_1,hold,0.0,90.0,18.0
35,106.18,Battery_1,hold,0.0,90.0,18.0
36,115.27,Battery_1,hold,0.0,90.0,18.0
37,135.21,Battery_1,hold,0.0,90.0,18.0
38,140.33,Battery_1,hold,0.0,90.0,18.0
39,151.08,Battery_1,discharge,4.0,78.9,15.78
40,157.26,Battery_1,discharge,4.0,67.8,13.56
41,152.98,Battery_1,discharge,4.0,56.7,11.33
